,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testGetClassification.0,System.0,out.0,println.0,"""getClassification"".0",SystemClient_DBImpl.0,instance.0,=.0,new.0,SystemClient_DBImpl.1,Set.0,expResult.0,=.1,nan.0,Set.1,result.0,=.2,instance.1,getClassification.0,assertEquals.0,expResult.1,result.1,// TODO review the generated test code and remove the default call to fail..200,fail.0,"""The test case is a prototype. "".100",prewritten,accurate,missing,unnecessary,readable,code
0,136,testGetClassification,33719607,1210534053199,19048448796,1,1,"(0.6612393260002136, 0.23259001970291138)","(0.6690989136695862, 0.17245636880397797)",1,1,2.5041961669921875,2.547592163085937,Fixation,POINT (0.6651691198348999 0.2025231942534447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534061533,19048457130,1,1,"(0.6632542610168457, 0.21827806532382965)","(0.6697456240653992, 0.2032681703567505)",1,1,2.48931884765625,2.457382202148437,Fixation,POINT (0.6664999425411224 0.2107731178402901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534069866,19048465463,1,1,"(0.6621743440628052, 0.21400083601474762)","(0.6666445136070251, 0.2067592591047287)",1,1,2.4706573486328125,2.437957763671875,Fixation,POINT (0.6644094288349152 0.2103800475597382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534078199,19048473796,1,1,"(0.6604943871498108, 0.2137560248374939)","(0.6673892736434937, 0.2225026786327362)",1,1,2.472320556640625,2.40850830078125,Fixation,POINT (0.6639418303966522 0.218129351735115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534086532,19048482129,1,1,"(0.6607450246810913, 0.21237385272979736)","(0.6668137311935425, 0.23393221199512482)",1,1,2.4702911376953125,2.3893585205078125,Fixation,POINT (0.6637793779373169 0.2231530323624611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534094865,19048490462,1,1,"(0.6622902750968933, 0.2129950076341629)","(0.6693747043609619, 0.2341340035200119)",1,1,2.4827117919921875,2.3974761962890625,Fixation,POINT (0.6658324897289276 0.2235645055770874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534103199,19048498796,1,1,"(0.6648612022399902, 0.2247481793165207)","(0.6680542230606079, 0.22611206769943237)",1,1,2.5137176513671875,2.387603759765625,Fixation,POINT (0.6664577126502991 0.2254301235079765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534111533,19048507129,1,1,"(0.6667858958244324, 0.22292307019233704)","(0.6698316335678101, 0.23499608039855957)",1,1,2.5142059326171875,2.4030914306640625,Fixation,POINT (0.6683087646961212 0.2289595752954483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534119866,19048515462,1,1,"(0.6652899384498596, 0.22658467292785645)","(0.6712656617164612, 0.2325761467218399)",1,1,2.50421142578125,2.4203643798828125,Fixation,POINT (0.6682778000831604 0.2295804098248482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534128200,19048523796,1,1,"(0.6650059819221497, 0.22745223343372345)","(0.6675069332122803, 0.23347042500972748)",1,1,2.518218994140625,2.4204864501953125,Fixation,POINT (0.666256457567215 0.2304613292217255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534136533,19048532129,1,1,"(0.6632422804832458, 0.22648024559020996)","(0.6700631380081177, 0.23345309495925903)",1,1,2.5247344970703125,2.420135498046875,Fixation,POINT (0.6666527092456818 0.2299666702747345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534144867,19048540463,1,1,"(0.663709819316864, 0.20931001007556915)","(0.6701852083206177, 0.24225923418998718)",1,1,2.4933013916015625,2.4287261962890625,Fixation,POINT (0.6669475138187408 0.2257846221327782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534153203,19048548799,1,1,"(0.6613278985023499, 0.20920901000499725)","(0.6669192314147949, 0.24661168456077576)",1,1,2.4731597900390625,2.422149658203125,Fixation,POINT (0.6641235649585724 0.2279103472828865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534161536,19048557132,1,1,"(0.6667147874832153, 0.2179204225540161)","(0.6677868962287903, 0.2336007058620453)",1,1,2.5074005126953125,2.4271392822265625,Fixation,POINT (0.6672508418560028 0.2257605642080307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534169869,19048565465,1,1,"(0.6650630831718445, 0.22195780277252197)","(0.6685096025466919, 0.22858968377113342)",1,1,2.5022430419921875,2.421112060546875,Fixation,POINT (0.6667863428592682 0.2252737432718277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534178203,19048573799,1,1,"(0.6637867093086243, 0.22971820831298828)","(0.6693790555000305, 0.22572608292102814)",1,1,2.509628295898437,2.434967041015625,Fixation,POINT (0.6665828824043274 0.2277221456170082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534186536,19048582132,1,1,"(0.6632961630821228, 0.22444739937782288)","(0.6681076288223267, 0.22963610291481018)",1,1,2.515243530273437,2.4342041015625,Fixation,POINT (0.6657018959522247 0.2270417511463165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534194868,19048590465,1,1,"(0.6631494164466858, 0.22245267033576965)","(0.6658592820167542, 0.23802101612091064)",1,1,2.509307861328125,2.43646240234375,Fixation,POINT (0.66450434923172 0.2302368432283402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534203202,19048598799,1,1,"(0.6622778177261353, 0.21971018612384796)","(0.6656028628349304, 0.24173632264137268)",1,1,2.5078277587890625,2.451766967773437,Fixation,POINT (0.6639403402805328 0.2307232543826103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534211536,19048607133,1,1,"(0.6710588932037354, 0.2213352769613266)","(0.6752200126647949, 0.24208767712116241)",1,1,2.517303466796875,2.460556030273437,Fixation,POINT (0.6731394529342651 0.2317114770412445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534228202,19048623799,1,1,"(0.7005042433738708, 0.21398413181304932)","(0.7010337114334106, 0.2467946708202362)",1,1,2.5334014892578125,2.4372100830078125,Fixation,POINT (0.7007689774036407 0.2303894013166428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534236536,19048632133,1,1,"(0.7038269639015198, 0.2130398154258728)","(0.7022004723548889, 0.2528994679450989)",1,1,2.531234741210937,2.44232177734375,Fixation,POINT (0.7030137181282043 0.2329696416854858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534244868,19048640465,1,1,"(0.7033010721206665, 0.20831705629825592)","(0.7038441300392151, 0.25209566950798035)",1,1,2.532623291015625,2.444122314453125,Fixation,POINT (0.7035726010799408 0.2302063629031181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534253202,19048648799,1,1,"(0.7043309211730957, 0.21154774725437164)","(0.7032463550567627, 0.24765922129154205)",1,1,2.522003173828125,2.45770263671875,Fixation,POINT (0.7037886381149292 0.2296034842729568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534261535,19048657132,1,1,"(0.7035537362098694, 0.21186183393001556)","(0.7037174701690674, 0.2516302764415741)",1,1,2.5259552001953125,2.465728759765625,Fixation,POINT (0.7036356031894684 0.2317460551857948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534269869,19048665466,1,1,"(0.7020019292831421, 0.21543003618717194)","(0.6994025707244873, 0.24939556419849396)",1,1,2.54754638671875,2.4822235107421875,Fixation,POINT (0.7007022500038147 0.232412800192833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534278206,19048673803,1,1,"(0.7038978934288025, 0.21669994294643402)","(0.7018852233886719, 0.2503954768180847)",1,1,2.547515869140625,2.47979736328125,Fixation,POINT (0.7028915584087372 0.2335477098822594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534286540,19048682137,1,1,"(0.702842116355896, 0.21613948047161102)","(0.6993181705474854, 0.24236518144607544)",1,1,2.546844482421875,2.477508544921875,Fixation,POINT (0.7010801434516907 0.2292523309588432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534294873,19048690470,1,1,"(0.7047408223152161, 0.21087265014648438)","(0.7035587430000305, 0.23692132532596588)",1,1,2.5406646728515625,2.4817352294921875,Fixation,POINT (0.7041497826576233 0.2238969877362251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534303206,19048698803,1,1,"(0.7055628895759583, 0.2197905033826828)","(0.7034534811973572, 0.23336628079414368)",1,1,2.557861328125,2.493011474609375,Fixation,POINT (0.7045081853866577 0.2265783920884132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534311539,19048707136,1,1,"(0.7026206254959106, 0.22077898681163788)","(0.7028979063034058, 0.23952163755893707)",1,1,2.55426025390625,2.485824584960937,Fixation,POINT (0.7027592658996582 0.2301503121852875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534319872,19048715469,1,1,"(0.7043182253837585, 0.2184954583644867)","(0.7025631070137024, 0.2458658665418625)",1,1,2.553924560546875,2.4845733642578125,Fixation,POINT (0.7034406661987305 0.2321806624531746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534328207,19048723803,1,1,"(0.7057297825813293, 0.21320943534374237)","(0.704643189907074, 0.2391776740550995)",1,1,2.5516357421875,2.499130249023437,Fixation,POINT (0.7051864862442017 0.2261935546994209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534336539,19048732136,1,1,"(0.7064950466156006, 0.21820224821567535)","(0.7041401863098145, 0.23044028878211975)",1,1,2.5740203857421875,2.518783569335937,Fixation,POINT (0.7053176164627075 0.2243212684988976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534344872,19048740469,1,1,"(0.7035914063453674, 0.20911528170108795)","(0.7020116448402405, 0.23080137372016907)",1,1,2.5533447265625,2.508636474609375,Fixation,POINT (0.702801525592804 0.2199583277106285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534353206,19048748803,1,1,"(0.7042781710624695, 0.2171357125043869)","(0.7023960947990417, 0.23455148935317993)",1,1,2.572296142578125,2.509872436523437,Fixation,POINT (0.7033371329307556 0.2258436009287834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534361539,19048757136,1,1,"(0.7010840773582458, 0.21740809082984924)","(0.7018258571624756, 0.23854845762252808)",1,1,2.5592193603515625,2.51251220703125,Fixation,POINT (0.7014549672603607 0.2279782742261887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534369873,19048765470,1,1,"(0.7047150731086731, 0.21599848568439484)","(0.7047315835952759, 0.2353741079568863)",1,1,2.555145263671875,2.5114288330078125,Fixation,POINT (0.7047233283519745 0.2256862968206406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534378206,19048773803,1,1,"(0.7031681537628174, 0.2168101668357849)","(0.7023959159851074, 0.2308298796415329)",1,1,2.5829315185546875,2.505615234375,Fixation,POINT (0.7027820348739624 0.2238200232386589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534386539,19048782136,1,1,"(0.7035479545593262, 0.2109064906835556)","(0.7042824625968933, 0.22588759660720825)",1,1,2.5412139892578125,2.5154571533203125,Fixation,POINT (0.7039152085781097 0.2183970436453819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534394873,19048790469,1,1,"(0.7027827501296997, 0.21851596236228943)","(0.7008324861526489, 0.2346886545419693)",1,1,2.5664520263671875,2.52099609375,Fixation,POINT (0.7018076181411743 0.2266023084521294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534403207,19048798803,1,1,"(0.7132916450500488, 0.20964375138282776)","(0.7224708795547485, 0.24170546233654022)",1,1,2.5557403564453125,2.5152130126953125,Fixation,POINT (0.7178812623023987 0.225674606859684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210534419879,19048815475,1,1,"(0.7690514326095581, 0.2123420685529709)","(0.7748869061470032, 0.2350565642118454)",1,1,2.5572509765625,2.50579833984375,Fixation,POINT (0.7719691693782806 0.2236993163824081),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534428213,19048823809,1,1,"(0.7775025367736816, 0.21444183588027954)","(0.7770979404449463, 0.2289448082447052)",1,1,2.567611694335937,2.490585327148437,Fixation,POINT (0.777300238609314 0.2216933220624924),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534436546,19048832142,1,1,"(0.7754625082015991, 0.21341826021671295)","(0.7826675772666931, 0.23150449991226196)",1,1,2.5504608154296875,2.4962921142578125,Fixation,POINT (0.7790650427341461 0.2224613800644875),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534444880,19048840476,1,1,"(0.7809237837791443, 0.20620101690292358)","(0.7793947458267212, 0.23100805282592773)",1,1,2.549545288085937,2.4893798828125,Fixation,POINT (0.7801592648029327 0.2186045348644257),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534453213,19048848809,1,1,"(0.7785117030143738, 0.20895950496196747)","(0.7812752723693848, 0.22521743178367615)",1,1,2.5526580810546875,2.505889892578125,Fixation,POINT (0.7798934876918793 0.2170884683728218),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534461546,19048857142,1,1,"(0.7785114645957947, 0.2126654088497162)","(0.7831327319145203, 0.22738048434257507)",1,1,2.53912353515625,2.5005340576171875,Fixation,POINT (0.7808220982551575 0.2200229465961456),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534469879,19048865475,1,1,"(0.7772024273872375, 0.21265074610710144)","(0.7830359935760498, 0.2254456877708435)",1,1,2.5452423095703125,2.5185089111328125,Fixation,POINT (0.7801192104816437 0.2190482169389725),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534478213,19048873809,1,1,"(0.7775959968566895, 0.20143285393714905)","(0.784589946269989, 0.22527258098125458)",1,1,2.537841796875,2.504547119140625,Fixation,POINT (0.7810929715633392 0.2133527174592018),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534486546,19048882142,1,1,"(0.7784436941146851, 0.2044086456298828)","(0.7807050347328186, 0.23082873225212097)",1,1,2.532867431640625,2.5045318603515625,Fixation,POINT (0.7795743644237518 0.2176186889410019),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534494879,19048890475,1,1,"(0.7799496650695801, 0.20852802693843842)","(0.7808671593666077, 0.23222610354423523)",1,1,2.536346435546875,2.4940185546875,Fixation,POINT (0.7804084122180939 0.2203770652413368),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534503213,19048898809,1,1,"(0.7798508405685425, 0.21078109741210938)","(0.7814136743545532, 0.22549092769622803)",1,1,2.536483764648437,2.474456787109375,Fixation,POINT (0.7806322574615479 0.2181360125541687),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534511546,19048907142,1,1,"(0.780075192451477, 0.20008841156959534)","(0.7809462547302246, 0.2280406653881073)",1,1,2.5191802978515625,2.49530029296875,Fixation,POINT (0.7805107235908508 0.2140645384788513),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534519879,19048915475,1,1,"(0.7770703434944153, 0.19817286729812622)","(0.7801198959350586, 0.22558468580245972)",1,1,2.5289306640625,2.496246337890625,Fixation,POINT (0.7785951197147369 0.211878776550293),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534528213,19048923809,1,1,"(0.7813636064529419, 0.21031862497329712)","(0.7833991050720215, 0.22624874114990234)",1,1,2.53082275390625,2.489990234375,Fixation,POINT (0.7823813557624817 0.2182836830615997),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534536546,19048932142,1,1,"(0.7758611440658569, 0.21000197529792786)","(0.7850179076194763, 0.22302019596099854)",1,1,2.527191162109375,2.494598388671875,Fixation,POINT (0.7804395258426666 0.2165110856294632),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534544884,19048940480,1,1,"(0.777224600315094, 0.20905068516731262)","(0.7845283150672913, 0.23138026893138885)",1,1,2.5211944580078125,2.483505249023437,Fixation,POINT (0.7808764576911926 0.2202154770493507),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534553216,19048948812,1,1,"(0.7795229554176331, 0.21120581030845642)","(0.7828362584114075, 0.2356616109609604)",1,1,2.522613525390625,2.482177734375,Fixation,POINT (0.7811796069145203 0.2234337106347084),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534561550,19048957146,1,1,"(0.7794983386993408, 0.2103390097618103)","(0.7837628126144409, 0.22849111258983612)",1,1,2.5368194580078125,2.4964599609375,Fixation,POINT (0.7816305756568909 0.2194150611758232),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534569884,19048965480,1,1,"(0.7797672152519226, 0.20709043741226196)","(0.784343421459198, 0.2263084053993225)",1,1,2.526473999023437,2.48431396484375,Fixation,POINT (0.7820553183555603 0.2166994214057922),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534578217,19048973813,1,1,"(0.7773714661598206, 0.20829103887081146)","(0.7813502550125122, 0.22856390476226807)",1,1,2.513946533203125,2.4822540283203125,Fixation,POINT (0.7793608605861664 0.2184274718165398),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534586550,19048982146,1,1,"(0.7759077548980713, 0.20415642857551575)","(0.7808545827865601, 0.23061084747314453)",1,1,2.5101318359375,2.467254638671875,Fixation,POINT (0.7783811688423157 0.2173836380243301),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534594883,19048990479,1,1,"(0.7775812745094299, 0.20928055047988892)","(0.7819116115570068, 0.23418453335762024)",1,1,2.520904541015625,2.474578857421875,Fixation,POINT (0.7797464430332184 0.2217325419187546),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534603217,19048998813,1,1,"(0.7783781886100769, 0.21351389586925507)","(0.7812104821205139, 0.23431433737277985)",1,1,2.5217437744140625,2.4756317138671875,Fixation,POINT (0.7797943353652954 0.2239141166210175),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534611550,19049007146,1,1,"(0.7777405977249146, 0.20646131038665771)","(0.7832534909248352, 0.23077532649040222)",1,1,2.517425537109375,2.4975128173828125,Fixation,POINT (0.7804970443248749 0.21861831843853),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534619884,19049015480,1,1,"(0.7768814563751221, 0.20516911149024963)","(0.7824830412864685, 0.2317614108324051)",1,1,2.527984619140625,2.483612060546875,Fixation,POINT (0.7796822488307953 0.2184652611613274),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534628216,19049023812,1,1,"(0.7762184739112854, 0.20801565051078796)","(0.7831111550331116, 0.2275589406490326)",1,1,2.5106658935546875,2.490081787109375,Fixation,POINT (0.7796648144721985 0.2177872955799103),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534636550,19049032146,1,1,"(0.7811281085014343, 0.20247623324394226)","(0.7809374332427979, 0.23473022878170013)",1,1,2.505035400390625,2.46026611328125,Fixation,POINT (0.7810327708721161 0.2186032310128212),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534644883,19049040479,1,1,"(0.7785821557044983, 0.20927631855010986)","(0.7838656902313232, 0.23708702623844147)",1,1,2.512115478515625,2.454071044921875,Fixation,POINT (0.7812239229679108 0.2231816723942757),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testGetClassification,33719607,1210534653217,19049048813,1,1,"(0.7790990471839905, 0.20987728238105774)","(0.7852351069450378, 0.23370186984539032)",1,1,2.517364501953125,2.46368408203125,Fixation,POINT (0.7821670770645142 0.221789576113224),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
