,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,createNewServerProcess.0,Socket.0,socket.0,logger.0,info.0,"""Received connection on port "".100",+.0,getPort.0,+.1,""" from ["".101",+.2,socket.1,getInetAddress.0,+.3,""":"".0",+.4,socket.2,getPort.1,+.5,"""]."".0",Thread.0,t.0,=.0,new.0,Thread.1,getNewServerProcess.0,socket.3,t.1,start.0,getServerProcesses.0,add.0,t.2,new.1,Thread.2,new.2,Monitor.0,t.3,)).0,start.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,createNewServerProcess,3457090,1210094736295,18609133517,1,1,"(0.09463956207036972, 0.14732663333415985)","(0.09928923100233078, 0.17460499703884125)",1,1,2.4210205078125,2.4523162841796875,Fixation,POINT (0.0969643965363502 0.1609658151865006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094744628,18609141850,1,1,"(0.0888192355632782, 0.14476865530014038)","(0.10216420143842697, 0.16040414571762085)",1,1,2.430816650390625,2.4882965087890625,Fixation,POINT (0.0954917185008526 0.1525864005088806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094752963,18609150184,1,1,"(0.08916326612234116, 0.14504866302013397)","(0.10186762362718582, 0.16216066479682922)",1,1,2.453033447265625,2.476593017578125,Fixation,POINT (0.0955154448747635 0.1536046639084816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094761295,18609158516,1,1,"(0.09271719306707382, 0.14286325871944427)","(0.09550514817237854, 0.15514600276947021)",1,1,2.4237060546875,2.4840850830078125,Fixation,POINT (0.0941111706197262 0.1490046307444572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094769629,18609166850,1,1,"(0.0890367329120636, 0.13331753015518188)","(0.09458502382040024, 0.1669379472732544)",1,1,2.4506072998046875,2.4868316650390625,Fixation,POINT (0.0918108783662319 0.1501277387142181),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094777968,18609175189,1,1,"(0.09170813113451004, 0.14522099494934082)","(0.10487961769104004, 0.1614832729101181)",1,1,2.433822631835937,2.481597900390625,Fixation,POINT (0.098293874412775 0.1533521339297295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094786299,18609183520,1,1,"(0.09436015039682388, 0.1387707144021988)","(0.1008170023560524, 0.14834918081760406)",1,1,2.445068359375,2.48883056640625,Fixation,POINT (0.0975885763764381 0.1435599476099014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094794635,18609191856,1,1,"(0.08894962817430496, 0.14183123409748077)","(0.095524862408638, 0.1544569879770279)",1,1,2.4465789794921875,2.484649658203125,Fixation,POINT (0.0922372452914715 0.1481441110372543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094802969,18609200190,1,1,"(0.08913522213697433, 0.14093397557735443)","(0.09538397192955017, 0.1548760086297989)",1,1,2.4291534423828125,2.494140625,Fixation,POINT (0.0922595970332622 0.1479049921035767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094811301,18609208522,1,1,"(0.09881321340799332, 0.1435849964618683)","(0.10375837236642838, 0.15289103984832764)",1,1,2.44476318359375,2.4957275390625,Fixation,POINT (0.1012857928872108 0.148238018155098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094819633,18609216854,1,1,"(0.09348031878471375, 0.13789641857147217)","(0.09836064279079437, 0.15114349126815796)",1,1,2.45208740234375,2.493194580078125,Fixation,POINT (0.0959204807877541 0.1445199549198151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094827967,18609225188,1,1,"(0.09014534205198288, 0.14786536991596222)","(0.0888664498925209, 0.15358024835586548)",1,1,2.468414306640625,2.4916534423828125,Fixation,POINT (0.0895058959722519 0.1507228091359138),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094836300,18609233521,1,1,"(0.10026337951421738, 0.1410340815782547)","(0.0990295261144638, 0.15077067911624908)",1,1,2.4515533447265625,2.499969482421875,Fixation,POINT (0.0996464528143406 0.1459023803472519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094844633,18609241854,1,1,"(0.09323786199092865, 0.14075396955013275)","(0.10020443052053452, 0.14451254904270172)",1,1,2.451416015625,2.501327514648437,Fixation,POINT (0.0967211462557316 0.1426332592964172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094852966,18609250187,1,1,"(0.09430296719074249, 0.14671576023101807)","(0.09584080427885056, 0.14684930443763733)",1,1,2.450103759765625,2.4956817626953125,Fixation,POINT (0.0950718857347965 0.1467825323343277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094861299,18609258520,1,1,"(0.09744348376989365, 0.1381210833787918)","(0.09527342766523361, 0.14166314899921417)",1,1,2.4465789794921875,2.514678955078125,Fixation,POINT (0.0963584557175636 0.139892116189003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094869633,18609266854,1,1,"(0.0913776233792305, 0.1445811539888382)","(0.10349762439727783, 0.14899402856826782)",1,1,2.461700439453125,2.5081329345703125,Fixation,POINT (0.0974376238882542 0.146787591278553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094877966,18609275187,1,1,"(0.09780541062355042, 0.14625342190265656)","(0.09678409993648529, 0.13332532346248627)",1,1,2.4582977294921875,2.495330810546875,Fixation,POINT (0.0972947552800178 0.1397893726825714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094886300,18609283521,1,1,"(0.09357516467571259, 0.14238086342811584)","(0.10056532174348831, 0.14709462225437164)",1,1,2.47039794921875,2.49749755859375,Fixation,POINT (0.0970702432096004 0.1447377428412437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094894633,18609291854,1,1,"(0.09899958223104477, 0.14004097878932953)","(0.10256899893283844, 0.13852111995220184)",1,1,2.475921630859375,2.5146942138671875,Fixation,POINT (0.1007842905819416 0.1392810493707657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094902966,18609300187,1,1,"(0.09268604218959808, 0.1403401643037796)","(0.09976201504468918, 0.14641420543193817)",1,1,2.4823455810546875,2.5089874267578125,Fixation,POINT (0.0962240286171436 0.1433771848678589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094911305,18609308526,1,1,"(0.09923242032527924, 0.1473221480846405)","(0.0968400165438652, 0.1418921798467636)",1,1,2.464996337890625,2.5215301513671875,Fixation,POINT (0.0980362184345722 0.1446071639657021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094919638,18609316859,1,1,"(0.09815245866775513, 0.14922749996185303)","(0.10521865636110306, 0.13267256319522858)",1,1,2.48614501953125,2.534820556640625,Fixation,POINT (0.1016855575144291 0.1409500315785408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094927971,18609325192,1,1,"(0.09343888610601425, 0.14401419460773468)","(0.10034714639186859, 0.14085640013217926)",1,1,2.496673583984375,2.5221405029296875,Fixation,POINT (0.0968930162489414 0.142435297369957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094936305,18609333526,1,1,"(0.0943659245967865, 0.1384931206703186)","(0.09473207592964172, 0.14510001242160797)",1,1,2.4926910400390625,2.527679443359375,Fixation,POINT (0.0945490002632141 0.1417965665459633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094944640,18609341861,1,1,"(0.093455471098423, 0.1406017392873764)","(0.09864605963230133, 0.1433783769607544)",1,1,2.502914428710937,2.5225982666015625,Fixation,POINT (0.0960507653653622 0.1419900581240654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094952971,18609350192,1,1,"(0.09691677987575531, 0.1398964524269104)","(0.09724738448858261, 0.14038290083408356)",1,1,2.4948272705078125,2.542083740234375,Fixation,POINT (0.097082082182169 0.140139676630497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094961304,18609358525,1,1,"(0.11020221561193466, 0.14346852898597717)","(0.11708606779575348, 0.14404776692390442)",1,1,2.520660400390625,2.5300750732421875,Fixation,POINT (0.1136441417038441 0.1437581479549408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210094994638,18609391859,1,1,"(0.2748921513557434, 0.14583024382591248)","(0.27507179975509644, 0.15269812941551208)",1,1,2.57452392578125,2.55328369140625,Fixation,POINT (0.2749819755554199 0.1492641866207123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095002971,18609400192,1,1,"(0.27911025285720825, 0.1496455818414688)","(0.2734900712966919, 0.1531410664319992)",1,1,2.5641326904296875,2.5418701171875,Fixation,POINT (0.2763001620769501 0.151393324136734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095011304,18609408525,1,1,"(0.2789696156978607, 0.14641106128692627)","(0.27919790148735046, 0.15860873460769653)",1,1,2.5458984375,2.5497283935546875,Fixation,POINT (0.2790837585926056 0.1525098979473114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095019639,18609416859,1,1,"(0.2742164134979248, 0.14511312544345856)","(0.27345961332321167, 0.14999468624591827)",1,1,2.551742553710937,2.5519561767578125,Fixation,POINT (0.2738380134105682 0.1475539058446884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095027972,18609425192,1,1,"(0.2767595648765564, 0.15153108537197113)","(0.2768828868865967, 0.15529000759124756)",1,1,2.56011962890625,2.553329467773437,Fixation,POINT (0.2768212258815765 0.1534105464816093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095036305,18609433525,1,1,"(0.27934375405311584, 0.1477193385362625)","(0.2775617837905884, 0.15678220987319946)",1,1,2.5536041259765625,2.537811279296875,Fixation,POINT (0.2784527689218521 0.152250774204731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095044647,18609441867,1,1,"(0.2723746597766876, 0.14609681069850922)","(0.27246221899986267, 0.15462937951087952)",1,1,2.548492431640625,2.539901733398437,Fixation,POINT (0.2724184393882752 0.1503630951046944),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095052978,18609450198,1,1,"(0.274976909160614, 0.15166155993938446)","(0.27546384930610657, 0.15628738701343536)",1,1,2.5415496826171875,2.5435028076171875,Fixation,POINT (0.2752203792333603 0.1539744734764099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095061312,18609458532,1,1,"(0.2781497836112976, 0.14850682020187378)","(0.2736779749393463, 0.15281037986278534)",1,1,2.5402374267578125,2.5404052734375,Fixation,POINT (0.275913879275322 0.1506586000323296),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095069645,18609466865,1,1,"(0.27463486790657043, 0.1511734277009964)","(0.275147020816803, 0.15376821160316467)",1,1,2.543853759765625,2.538177490234375,Fixation,POINT (0.2748909443616867 0.1524708196520805),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095077978,18609475198,1,1,"(0.2709299623966217, 0.15143926441669464)","(0.2748151123523712, 0.15371257066726685)",1,1,2.545166015625,2.5245819091796875,Fixation,POINT (0.2728725373744965 0.1525759175419807),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095086312,18609483532,1,1,"(0.2753945291042328, 0.14343924820423126)","(0.27254921197891235, 0.14723610877990723)",1,1,2.530731201171875,2.5328826904296875,Fixation,POINT (0.2739718705415726 0.1453376784920692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095094644,18609491864,1,1,"(0.2753232717514038, 0.14911000430583954)","(0.27321818470954895, 0.1464737504720688)",1,1,2.537353515625,2.5193328857421875,Fixation,POINT (0.2742707282304764 0.1477918773889542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095102978,18609500198,1,1,"(0.27250224351882935, 0.1451166719198227)","(0.273568719625473, 0.15489572286605835)",1,1,2.531524658203125,2.5283355712890625,Fixation,POINT (0.2730354815721512 0.1500061973929405),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095111313,18609508533,1,1,"(0.27824559807777405, 0.14357152581214905)","(0.2762906551361084, 0.1557052731513977)",1,1,2.539825439453125,2.52166748046875,Fixation,POINT (0.2772681266069412 0.1496383994817734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095119646,18609516866,1,1,"(0.2736336290836334, 0.14447025954723358)","(0.2738942801952362, 0.15401111543178558)",1,1,2.532958984375,2.519393920898437,Fixation,POINT (0.2737639546394348 0.1492406874895096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095127980,18609525200,1,1,"(0.27386602759361267, 0.14951547980308533)","(0.27560269832611084, 0.15299798548221588)",1,1,2.530517578125,2.52020263671875,Fixation,POINT (0.2747343629598618 0.1512567326426506),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095136313,18609533533,1,1,"(0.276632696390152, 0.14223617315292358)","(0.274321585893631, 0.15507078170776367)",1,1,2.5418701171875,2.5157470703125,Fixation,POINT (0.2754771411418915 0.1486534774303436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095144647,18609541867,1,1,"(0.27673473954200745, 0.14634162187576294)","(0.27132079005241394, 0.15469565987586975)",1,1,2.514495849609375,2.500946044921875,Fixation,POINT (0.2740277647972107 0.1505186408758164),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095152980,18609550200,1,1,"(0.277581125497818, 0.1465570628643036)","(0.27047380805015564, 0.15326061844825745)",1,1,2.5259246826171875,2.503448486328125,Fixation,POINT (0.2740274667739868 0.1499088406562805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095161314,18609558534,1,1,"(0.2752082347869873, 0.1420651376247406)","(0.27413880825042725, 0.15195006132125854)",1,1,2.516265869140625,2.5037994384765625,Fixation,POINT (0.2746735215187073 0.1470075994729996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095169649,18609566869,1,1,"(0.27455589175224304, 0.1443743109703064)","(0.27456146478652954, 0.15337401628494263)",1,1,2.524032592773437,2.506011962890625,Fixation,POINT (0.2745586782693863 0.1488741636276245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095177983,18609575203,1,1,"(0.2730710506439209, 0.1459531933069229)","(0.27571529150009155, 0.1542436182498932)",1,1,2.50732421875,2.504013061523437,Fixation,POINT (0.2743931710720062 0.150098405778408),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095186317,18609583537,1,1,"(0.27456775307655334, 0.1441059559583664)","(0.27224329113960266, 0.15197721123695374)",1,1,2.51666259765625,2.4926300048828125,Fixation,POINT (0.273405522108078 0.1480415835976601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095194649,18609591869,1,1,"(0.2732178568840027, 0.14360876381397247)","(0.27147653698921204, 0.151719331741333)",1,1,2.502410888671875,2.5056304931640625,Fixation,POINT (0.2723471969366074 0.1476640477776527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095219650,18609616870,1,1,"(0.23541726171970367, 0.11460522562265396)","(0.2354322373867035, 0.12735910713672638)",1,1,2.4973907470703125,2.5039520263671875,Fixation,POINT (0.2354247495532036 0.1209821663796902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095227983,18609625203,1,1,"(0.2383345365524292, 0.12361567467451096)","(0.233664870262146, 0.12517276406288147)",1,1,2.4788818359375,2.480224609375,Fixation,POINT (0.2359997034072876 0.1243942193686962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095236316,18609633536,1,1,"(0.23804086446762085, 0.12378638982772827)","(0.22854378819465637, 0.12520825862884521)",1,1,2.49627685546875,2.496444702148437,Fixation,POINT (0.2332923263311386 0.1244973242282867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095244650,18609641870,1,1,"(0.235033318400383, 0.12298823148012161)","(0.23173628747463226, 0.13064241409301758)",1,1,2.499298095703125,2.50335693359375,Fixation,POINT (0.2333848029375076 0.1268153227865696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095252983,18609650203,1,1,"(0.2320420742034912, 0.12149206548929214)","(0.23047198355197906, 0.1300659328699112)",1,1,2.49761962890625,2.480087280273437,Fixation,POINT (0.2312570288777351 0.1257789991796017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095261317,18609658537,1,1,"(0.23333235085010529, 0.11665110290050507)","(0.23041057586669922, 0.1288301646709442)",1,1,2.4987945556640625,2.493408203125,Fixation,POINT (0.2318714633584022 0.1227406337857246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095269649,18609666869,1,1,"(0.23140443861484528, 0.11853662878274918)","(0.22829784452915192, 0.12658271193504333)",1,1,2.496673583984375,2.4884033203125,Fixation,POINT (0.2298511415719986 0.1225596703588963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095277983,18609675203,1,1,"(0.23268814384937286, 0.12017673254013062)","(0.22808247804641724, 0.12213850766420364)",1,1,2.494903564453125,2.489730834960937,Fixation,POINT (0.230385310947895 0.1211576201021671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095286316,18609683536,1,1,"(0.23242220282554626, 0.1242884173989296)","(0.2298419177532196, 0.12098786234855652)",1,1,2.498138427734375,2.47900390625,Fixation,POINT (0.2311320602893829 0.1226381398737431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095294650,18609691869,1,1,"(0.2319703996181488, 0.11883623152971268)","(0.22856467962265015, 0.12030038237571716)",1,1,2.4913482666015625,2.482818603515625,Fixation,POINT (0.2302675396203995 0.1195683069527149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095302990,18609700209,1,1,"(0.22825057804584503, 0.12018143385648727)","(0.22823679447174072, 0.12569403648376465)",1,1,2.501937866210937,2.48675537109375,Fixation,POINT (0.2282436862587929 0.122937735170126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095311324,18609708543,1,1,"(0.2294493168592453, 0.11938948929309845)","(0.23082752525806427, 0.12534232437610626)",1,1,2.4837188720703125,2.472030639648437,Fixation,POINT (0.2301384210586548 0.1223659068346024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095319657,18609716876,1,1,"(0.22998382151126862, 0.11657664179801941)","(0.22812364995479584, 0.12495751678943634)",1,1,2.4825897216796875,2.4767303466796875,Fixation,POINT (0.2290537357330322 0.1207670792937279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095327992,18609725211,1,1,"(0.23151370882987976, 0.11866692453622818)","(0.2297973483800888, 0.12259127199649811)",1,1,2.50067138671875,2.491073608398437,Fixation,POINT (0.2306555286049843 0.1206290982663631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095336326,18609733545,1,1,"(0.23124374449253082, 0.11992795020341873)","(0.2285509556531906, 0.12948979437351227)",1,1,2.487945556640625,2.4830474853515625,Fixation,POINT (0.2298973500728607 0.1247088722884655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095344659,18609741878,1,1,"(0.22883625328540802, 0.11849039047956467)","(0.22936496138572693, 0.12888826429843903)",1,1,2.498779296875,2.4901580810546875,Fixation,POINT (0.2291006073355675 0.1236893273890018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095352992,18609750211,1,1,"(0.23073408007621765, 0.12278733402490616)","(0.22853536903858185, 0.1273990422487259)",1,1,2.488143920898437,2.4835662841796875,Fixation,POINT (0.2296347245573998 0.125093188136816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095361325,18609758544,1,1,"(0.22961536049842834, 0.12296199053525925)","(0.22842416167259216, 0.12562571465969086)",1,1,2.4677886962890625,2.47552490234375,Fixation,POINT (0.2290197610855102 0.124293852597475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210095369658,18609766877,1,1,"(0.23025065660476685, 0.1186639666557312)","(0.23001235723495483, 0.12442874163389206)",1,1,2.4909820556640625,2.4704132080078125,Fixation,POINT (0.2301315069198608 0.1215463541448116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
