,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,List.0,getStatusFlagFields.0,List.1,list.0,=.0,new.0,ArrayList.0,String.0,statusFlagPath.0,=.1,"""/collectionConfigRecord/statusFlags/statusFlag/status"".0",for.0,Iterator.0,i.0,=.2,im.0,getInputFields.0,iterator.0,i.1,hasNext.0,InputField.0,field.0,=.3,InputField.1,i.2,next.0,// prtln ( field toString() );.200,if.0,field.1,getNormalizedXPath.0,startsWith.0,statusFlagPath.1,list.1,add.0,field.2,return.0,list.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getStatusFlagFields,22622479,1210043092675,18557490059,1,1,"(0.11040082573890686, 0.19423089921474457)","(0.11701080203056335, 0.20460374653339386)",1,1,2.433258056640625,2.53387451171875,Fixation,POINT (0.1137058138847351 0.1994173228740692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043101009,18557498393,1,1,"(0.11153177171945572, 0.18321405351161957)","(0.11568230390548706, 0.19296832382678986)",1,1,2.433013916015625,2.5469970703125,Fixation,POINT (0.1136070378124714 0.1880911886692047),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043109342,18557506726,1,1,"(0.11173784732818604, 0.19255690276622772)","(0.117316834628582, 0.21794158220291138)",1,1,2.455230712890625,2.5196533203125,Fixation,POINT (0.114527340978384 0.2052492424845696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043117676,18557515060,1,1,"(0.11622782051563263, 0.1843375712633133)","(0.11804774403572083, 0.20908349752426147)",1,1,2.4549713134765625,2.5076141357421875,Fixation,POINT (0.1171377822756767 0.1967105343937874),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043126009,18557523393,1,1,"(0.11619475483894348, 0.16918881237506866)","(0.11589201539754868, 0.2251102328300476)",1,1,2.477401733398437,2.50262451171875,Fixation,POINT (0.1160433851182461 0.1971495226025581),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043134347,18557531731,1,1,"(0.11507898569107056, 0.18213818967342377)","(0.11579609662294388, 0.20659707486629486)",1,1,2.4609832763671875,2.500732421875,Fixation,POINT (0.1154375411570072 0.1943676322698593),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043142681,18557540064,1,1,"(0.11689019203186035, 0.16439782083034515)","(0.11239638924598694, 0.21820233762264252)",1,1,2.4827423095703125,2.5294189453125,Fixation,POINT (0.1146432906389236 0.1913000792264938),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043151015,18557548398,1,1,"(0.10810824483633041, 0.15767216682434082)","(0.11548615992069244, 0.2078111618757248)",1,1,2.493438720703125,2.5487213134765625,Fixation,POINT (0.1117972023785114 0.1827416643500328),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043159348,18557556731,1,1,"(0.12200868129730225, 0.16591927409172058)","(0.11765769124031067, 0.2050633430480957)",1,1,2.47198486328125,2.5439605712890625,Fixation,POINT (0.1198331862688065 0.1854913085699081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043167681,18557565064,1,1,"(0.11733688414096832, 0.17253674566745758)","(0.11467467993497849, 0.2046852856874466)",1,1,2.492050170898437,2.563461303710937,Fixation,POINT (0.1160057820379734 0.1886110156774521),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043176014,18557573397,1,1,"(0.11451742053031921, 0.174470454454422)","(0.11462017148733139, 0.19544346630573273)",1,1,2.488143920898437,2.57781982421875,Fixation,POINT (0.1145687960088253 0.1849569603800774),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043184348,18557581731,1,1,"(0.11348927766084671, 0.17590957880020142)","(0.11718551069498062, 0.1902468055486679)",1,1,2.4932098388671875,2.56854248046875,Fixation,POINT (0.1153373941779137 0.1830781921744347),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043192681,18557590064,1,1,"(0.1118188202381134, 0.1777956336736679)","(0.11688690632581711, 0.19839374721050262)",1,1,2.4974822998046875,2.5750732421875,Fixation,POINT (0.1143528632819653 0.1880946904420853),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043201014,18557598397,1,1,"(0.1157362088561058, 0.17046257853507996)","(0.11822806298732758, 0.1973801553249359)",1,1,2.4962158203125,2.5766143798828125,Fixation,POINT (0.1169821359217167 0.1839213669300079),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043209348,18557606731,1,1,"(0.12285949289798737, 0.16949191689491272)","(0.11737118661403656, 0.18816334009170532)",1,1,2.5034942626953125,2.5693817138671875,Fixation,POINT (0.120115339756012 0.178827628493309),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043217681,18557615064,1,1,"(0.12013264000415802, 0.1727876365184784)","(0.11817525327205658, 0.18704257905483246)",1,1,2.50537109375,2.5792694091796875,Fixation,POINT (0.1191539466381073 0.1799151077866554),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043226015,18557623398,1,1,"(0.1150437593460083, 0.1653619408607483)","(0.11844895035028458, 0.178483784198761)",1,1,2.5028533935546875,2.5712127685546875,Fixation,POINT (0.1167463548481464 0.1719228625297546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043234348,18557631731,1,1,"(0.11950564384460449, 0.16622336208820343)","(0.11704059690237045, 0.1867353618144989)",1,1,2.50384521484375,2.5713043212890625,Fixation,POINT (0.1182731203734875 0.1764793619513512),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043242681,18557640064,1,1,"(0.12223444133996964, 0.17056360840797424)","(0.1172364205121994, 0.18718671798706055)",1,1,2.503646850585937,2.587982177734375,Fixation,POINT (0.1197354309260845 0.1788751631975174),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043251015,18557648398,1,1,"(0.1190488189458847, 0.1615789383649826)","(0.1182071715593338, 0.18570426106452942)",1,1,2.500091552734375,2.576446533203125,Fixation,POINT (0.1186279952526092 0.173641599714756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043259348,18557656731,1,1,"(0.11718551814556122, 0.17038528621196747)","(0.11667491495609283, 0.18950174748897552)",1,1,2.514312744140625,2.575790405273437,Fixation,POINT (0.116930216550827 0.1799435168504715),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043267684,18557665067,1,1,"(0.1185837909579277, 0.17403724789619446)","(0.1156715676188469, 0.19482576847076416)",1,1,2.4990692138671875,2.572357177734375,Fixation,POINT (0.1171276792883873 0.1844315081834793),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043276017,18557673400,1,1,"(0.11660896986722946, 0.1731816679239273)","(0.12188645452260971, 0.19060714542865753)",1,1,2.500839233398437,2.58514404296875,Fixation,POINT (0.1192477121949196 0.1818944066762924),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043284350,18557681733,1,1,"(0.11944957822561264, 0.17533420026302338)","(0.11815642565488815, 0.1885952353477478)",1,1,2.516143798828125,2.5917205810546875,Fixation,POINT (0.1188030019402504 0.1819647178053856),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043292684,18557690067,1,1,"(0.1186688244342804, 0.17211288213729858)","(0.11706184595823288, 0.1831197738647461)",1,1,2.5178375244140625,2.5752105712890625,Fixation,POINT (0.1178653351962566 0.1776163280010223),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043301018,18557698401,1,1,"(0.1248137578368187, 0.17575699090957642)","(0.12069332599639893, 0.19067026674747467)",1,1,2.510406494140625,2.5928192138671875,Fixation,POINT (0.1227535419166088 0.1832136288285255),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043309351,18557706734,1,1,"(0.12522226572036743, 0.18306057155132294)","(0.1184815913438797, 0.21952806413173676)",1,1,2.52325439453125,2.565780639648437,Fixation,POINT (0.1218519285321236 0.2012943178415298),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043317682,18557715065,1,1,"(0.14555072784423828, 0.16851495206356049)","(0.10888461768627167, 0.21792323887348175)",1,1,2.553466796875,2.5485076904296875,Fixation,POINT (0.127217672765255 0.1932190954685211),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043484357,18557881739,1,1,"(0.19041910767555237, 0.1748778223991394)","(0.15568989515304565, 0.6050775647163391)",1,1,2.553451538085937,2.55010986328125,,POINT (0.173054501414299 0.3899776935577393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043509355,18557906737,1,1,"(0.19234859943389893, 0.22399821877479553)","(0.193632572889328, 0.19408303499221802)",1,1,2.481170654296875,2.5584259033203125,Fixation,POINT (0.1929905861616135 0.2090406268835068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043517689,18557915071,1,1,"(0.1930960863828659, 0.21391621232032776)","(0.1932516098022461, 0.23032936453819275)",1,1,2.4847412109375,2.5088348388671875,Fixation,POINT (0.193173848092556 0.2221227884292602),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043526026,18557923408,1,1,"(0.1879556030035019, 0.21030090749263763)","(0.19095534086227417, 0.25447627902030945)",1,1,2.48931884765625,2.4837799072265625,Fixation,POINT (0.189455471932888 0.2323885932564735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043534358,18557931740,1,1,"(0.18913888931274414, 0.1971459686756134)","(0.19059310853481293, 0.2475201040506363)",1,1,2.5051422119140625,2.4810333251953125,Fixation,POINT (0.1898659989237785 0.2223330363631248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043542692,18557940074,1,1,"(0.1916385143995285, 0.20460522174835205)","(0.19466106593608856, 0.24256132543087006)",1,1,2.5159912109375,2.501739501953125,Fixation,POINT (0.1931497901678085 0.223583273589611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043551026,18557948408,1,1,"(0.19224703311920166, 0.20022335648536682)","(0.19713005423545837, 0.2469460517168045)",1,1,2.492767333984375,2.494049072265625,Fixation,POINT (0.19468854367733 0.2235847041010857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043559359,18557956741,1,1,"(0.19510529935359955, 0.20095252990722656)","(0.1922270655632019, 0.23694229125976562)",1,1,2.4907379150390625,2.514633178710937,Fixation,POINT (0.1936661824584007 0.2189474105834961),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043567692,18557965074,1,1,"(0.18956945836544037, 0.20319944620132446)","(0.19336889684200287, 0.23897391557693481)",1,1,2.5140380859375,2.5243682861328125,Fixation,POINT (0.1914691776037216 0.2210866808891296),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043576026,18557973408,1,1,"(0.19355140626430511, 0.2015087604522705)","(0.19723205268383026, 0.23440410196781158)",1,1,2.4947509765625,2.5221405029296875,Fixation,POINT (0.1953917294740677 0.217956431210041),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043584359,18557981741,1,1,"(0.19189360737800598, 0.20854422450065613)","(0.1938275545835495, 0.22909992933273315)",1,1,2.5021209716796875,2.521591186523437,Fixation,POINT (0.1928605809807777 0.2188220769166946),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043592692,18557990074,1,1,"(0.19377641379833221, 0.2053515762090683)","(0.19085325300693512, 0.22449295222759247)",1,1,2.514617919921875,2.5299072265625,Fixation,POINT (0.1923148334026337 0.2149222642183304),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043601025,18557998407,1,1,"(0.19398190081119537, 0.2115759700536728)","(0.19453978538513184, 0.22839197516441345)",1,1,2.5084991455078125,2.545516967773437,Fixation,POINT (0.1942608430981636 0.2199839726090431),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043609360,18558006741,1,1,"(0.19364140927791595, 0.21096563339233398)","(0.19564244151115417, 0.21845728158950806)",1,1,2.513214111328125,2.52850341796875,Fixation,POINT (0.1946419253945351 0.214711457490921),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043617693,18558015074,1,1,"(0.19336974620819092, 0.21054846048355103)","(0.19208848476409912, 0.2233894020318985)",1,1,2.5116424560546875,2.53741455078125,Fixation,POINT (0.192729115486145 0.2169689312577248),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043626026,18558023407,1,1,"(0.19230471551418304, 0.2133033722639084)","(0.1896767020225525, 0.21836167573928833)",1,1,2.4956817626953125,2.527435302734375,Fixation,POINT (0.1909907087683678 0.2158325240015984),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043634360,18558031741,1,1,"(0.19226308166980743, 0.20319080352783203)","(0.1952504813671112, 0.2210111916065216)",1,1,2.5063934326171875,2.53973388671875,Fixation,POINT (0.1937567815184593 0.2121009975671768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043642695,18558040076,1,1,"(0.19450953602790833, 0.20639461278915405)","(0.1930469423532486, 0.22121644020080566)",1,1,2.50537109375,2.538925170898437,Fixation,POINT (0.1937782391905785 0.2138055264949799),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043651028,18558048409,1,1,"(0.19322709739208221, 0.2060556262731552)","(0.19185158610343933, 0.2251221388578415)",1,1,2.5086212158203125,2.5447540283203125,Fixation,POINT (0.1925393417477608 0.2155888825654984),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043659369,18558056750,1,1,"(0.19521506130695343, 0.20860831439495087)","(0.19515299797058105, 0.21982170641422272)",1,1,2.518310546875,2.540557861328125,Fixation,POINT (0.1951840296387672 0.2142150104045868),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043667702,18558065083,1,1,"(0.19377024471759796, 0.21088656783103943)","(0.19086627662181854, 0.2231626957654953)",1,1,2.5120391845703125,2.5549774169921875,Fixation,POINT (0.1923182606697082 0.2170246317982674),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043676035,18558073416,1,1,"(0.19130514562129974, 0.20773965120315552)","(0.19118213653564453, 0.21830323338508606)",1,1,2.498031616210937,2.5299530029296875,Fixation,POINT (0.1912436410784721 0.2130214422941208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043684369,18558081750,1,1,"(0.1944122463464737, 0.21153472363948822)","(0.19406048953533173, 0.22516651451587677)",1,1,2.532455444335937,2.547225952148437,Fixation,POINT (0.1942363679409027 0.2183506190776825),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043692702,18558090083,1,1,"(0.19055210053920746, 0.21015502512454987)","(0.19173476099967957, 0.22083793580532074)",1,1,2.532073974609375,2.5388336181640625,Fixation,POINT (0.1911434307694435 0.2154964804649353),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043701035,18558098416,1,1,"(0.19322995841503143, 0.20761191844940186)","(0.19531238079071045, 0.2241123616695404)",1,1,2.526214599609375,2.565185546875,Fixation,POINT (0.1942711696028709 0.2158621400594711),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043709368,18558106749,1,1,"(0.19273678958415985, 0.20676490664482117)","(0.18547441065311432, 0.2257058173418045)",1,1,2.51239013671875,2.562591552734375,Fixation,POINT (0.1891056001186371 0.2162353619933128),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043717702,18558115083,1,1,"(0.18147316575050354, 0.21852555871009827)","(0.1832716464996338, 0.22568894922733307)",1,1,2.521636962890625,2.5734100341796875,Fixation,POINT (0.1823724061250687 0.2221072539687157),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210043734369,18558131750,1,1,"(0.11920434981584549, 0.2649348974227905)","(0.12804757058620453, 0.2675921618938446)",1,1,2.5141754150390625,2.542327880859375,Fixation,POINT (0.123625960201025 0.2662635296583176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043742702,18558140083,1,1,"(0.11537794768810272, 0.2783919870853424)","(0.120345838367939, 0.27531543374061584)",1,1,2.516708374023437,2.5482330322265625,Fixation,POINT (0.1178618930280209 0.2768537104129791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043751035,18558148416,1,1,"(0.11997047066688538, 0.27256321907043457)","(0.1198991984128952, 0.2788301706314087)",1,1,2.525970458984375,2.577972412109375,Fixation,POINT (0.1199348345398903 0.2756966948509216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043759368,18558156749,1,1,"(0.12089578062295914, 0.2764149010181427)","(0.1285262107849121, 0.2797357141971588)",1,1,2.524688720703125,2.5816192626953125,Fixation,POINT (0.1247109957039356 0.2780753076076508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043767702,18558165083,1,1,"(0.11645548045635223, 0.27402547001838684)","(0.12101928144693375, 0.28540387749671936)",1,1,2.509872436523437,2.56036376953125,Fixation,POINT (0.118737380951643 0.2797146737575531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043776035,18558173416,1,1,"(0.11704149842262268, 0.27245089411735535)","(0.12177117168903351, 0.27958983182907104)",1,1,2.5063934326171875,2.5726776123046875,Fixation,POINT (0.1194063350558281 0.2760203629732132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043784368,18558181749,1,1,"(0.11669143289327621, 0.27552223205566406)","(0.12353821843862534, 0.27820926904678345)",1,1,2.520477294921875,2.578353881835937,Fixation,POINT (0.1201148256659508 0.2768657505512238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043792706,18558190087,1,1,"(0.12010084837675095, 0.2735757529735565)","(0.12735475599765778, 0.27706098556518555)",1,1,2.5434112548828125,2.5751495361328125,Fixation,POINT (0.1237278021872044 0.275318369269371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043801041,18558198422,1,1,"(0.11564301699399948, 0.28043827414512634)","(0.11770109087228775, 0.2816273868083954)",1,1,2.53521728515625,2.5752716064453125,Fixation,POINT (0.1166720539331436 0.2810328304767609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043809374,18558206755,1,1,"(0.11362435668706894, 0.27622172236442566)","(0.1173921525478363, 0.2833365797996521)",1,1,2.519775390625,2.5703582763671875,Fixation,POINT (0.1155082546174526 0.2797791510820389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043817708,18558215089,1,1,"(0.11482198536396027, 0.2743295729160309)","(0.1212562844157219, 0.27849385142326355)",1,1,2.5283966064453125,2.563949584960937,Fixation,POINT (0.1180391348898411 0.2764117121696472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043826041,18558223422,1,1,"(0.11595793068408966, 0.2790295481681824)","(0.1255282461643219, 0.2741546332836151)",1,1,2.51263427734375,2.5720367431640625,Fixation,POINT (0.1207430884242058 0.2765920907258987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043834375,18558231756,1,1,"(0.11410390585660934, 0.28208601474761963)","(0.11886720359325409, 0.2789229452610016)",1,1,2.5321044921875,2.555633544921875,Fixation,POINT (0.1164855547249317 0.2805044800043106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043842709,18558240089,1,1,"(0.11610154807567596, 0.26675695180892944)","(0.12469413876533508, 0.2785269320011139)",1,1,2.50250244140625,2.553375244140625,Fixation,POINT (0.1203978434205055 0.2726419419050217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043851040,18558248420,1,1,"(0.11738353222608566, 0.27363866567611694)","(0.12035249173641205, 0.2882777452468872)",1,1,2.49188232421875,2.5625,Fixation,POINT (0.1188680119812489 0.2809582054615021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043859375,18558256755,1,1,"(0.1110851988196373, 0.2767532765865326)","(0.12553609907627106, 0.2802805006504059)",1,1,2.5107879638671875,2.574493408203125,Fixation,POINT (0.1183106489479542 0.2785168886184692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043867708,18558265088,1,1,"(0.11764497309923172, 0.28085893392562866)","(0.11989936977624893, 0.2815134525299072)",1,1,2.518585205078125,2.569915771484375,Fixation,POINT (0.1187721714377403 0.2811861932277679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210043876040,18558273420,1,1,"(0.11558276414871216, 0.2722424864768982)","(0.12268152832984924, 0.28341421484947205)",1,1,2.5184478759765625,2.552520751953125,Fixation,POINT (0.1191321462392807 0.2778283506631851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
