,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testAddCountryWithSequenceGenerator.0,throws.0,Exception.0,CountryWithSequence.0,country1.0,=.0,new.0,CountryWithSequence.1,country1.1,setCountryId.0,"""KR"".0",country1.2,setCountryName.0,"""Korea"".0",Integer.0,countryCode.0,=.1,Integer.1,session.0,save.0,country1.3,assertEquals.0,"""fail to generate a new countryCode."".100",0.0,countryCode.1,intValue.0,assertNotNull.0,"""fail to add a new country with sequence generator. "".101",countryCode.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,testAddCountryWithSequenceGenerator,1046788,1208420738992,16935141881,1,1,"(0.24036958813667297, 0.1274690479040146)","(0.246027871966362, 0.14318929612636566)",1,1,2.3179168701171875,2.41815185546875,Fixation,POINT (0.2431987300515175 0.1353291720151901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420747325,16935150214,1,1,"(0.2358740270137787, 0.12737420201301575)","(0.24375709891319275, 0.14585408568382263)",1,1,2.33734130859375,2.413238525390625,Fixation,POINT (0.2398155629634857 0.1366141438484192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420755658,16935158547,1,1,"(0.2378661036491394, 0.11978363990783691)","(0.24458403885364532, 0.15274553000926971)",1,1,2.3534088134765625,2.430755615234375,Fixation,POINT (0.2412250712513924 0.1362645849585533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420763994,16935166883,1,1,"(0.2356894165277481, 0.11482007801532745)","(0.2418871968984604, 0.13864117860794067)",1,1,2.318603515625,2.425750732421875,Fixation,POINT (0.2387883067131042 0.1267306283116341),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420772327,16935175216,1,1,"(0.2398015558719635, 0.11908192932605743)","(0.2404404580593109, 0.13971306383609772)",1,1,2.312484741210937,2.4205474853515625,Fixation,POINT (0.2401210069656372 0.1293974965810776),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420780660,16935183549,1,1,"(0.241704061627388, 0.12089972198009491)","(0.2391391545534134, 0.14440640807151794)",1,1,2.3413543701171875,2.4153289794921875,Fixation,POINT (0.2404216080904007 0.1326530650258064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420788992,16935191881,1,1,"(0.23716045916080475, 0.12092878669500351)","(0.2432585060596466, 0.1490696370601654)",1,1,2.315902709960937,2.412078857421875,Fixation,POINT (0.2402094826102257 0.1349992118775845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420797328,16935200217,1,1,"(0.23807401955127716, 0.12540748715400696)","(0.24297040700912476, 0.14637808501720428)",1,1,2.335800170898437,2.4200897216796875,Fixation,POINT (0.240522213280201 0.1358927860856056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420805661,16935208550,1,1,"(0.2399982064962387, 0.11771190166473389)","(0.23930875957012177, 0.14583078026771545)",1,1,2.318328857421875,2.4109344482421875,Fixation,POINT (0.2396534830331802 0.1317713409662247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420813995,16935216884,1,1,"(0.23825213313102722, 0.12762850522994995)","(0.2398742288351059, 0.15059198439121246)",1,1,2.3299102783203125,2.4248046875,Fixation,POINT (0.2390631809830666 0.1391102448105812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420822328,16935225217,1,1,"(0.23889683187007904, 0.12370848655700684)","(0.24353933334350586, 0.15692922472953796)",1,1,2.336456298828125,2.402206420898437,Fixation,POINT (0.2412180826067924 0.1403188556432724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420830661,16935233550,1,1,"(0.24002106487751007, 0.1264444887638092)","(0.24104230105876923, 0.15464875102043152)",1,1,2.3570709228515625,2.4209747314453125,Fixation,POINT (0.2405316829681396 0.1405466198921204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420838995,16935241884,1,1,"(0.24002030491828918, 0.12357745319604874)","(0.24217964708805084, 0.15739037096500397)",1,1,2.348617553710937,2.431854248046875,Fixation,POINT (0.24109997600317 0.1404839120805264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420847328,16935250217,1,1,"(0.23899154365062714, 0.11958544701337814)","(0.24885155260562897, 0.15645278990268707)",1,1,2.3264312744140625,2.417510986328125,Fixation,POINT (0.243921548128128 0.1380191184580326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420855661,16935258550,1,1,"(0.23979856073856354, 0.12109910696744919)","(0.2383102923631668, 0.15623091161251068)",1,1,2.31597900390625,2.414047241210937,Fixation,POINT (0.2390544265508652 0.1386650092899799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420863997,16935266886,1,1,"(0.2419792264699936, 0.11679002642631531)","(0.2392570525407791, 0.15204712748527527)",1,1,2.31622314453125,2.4160614013671875,Fixation,POINT (0.2406181395053864 0.1344185769557953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420872330,16935275219,1,1,"(0.23793776333332062, 0.12413966655731201)","(0.2438199669122696, 0.1467665731906891)",1,1,2.3638916015625,2.4190216064453125,Fixation,POINT (0.2408788651227951 0.1354531198740006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420880663,16935283552,1,1,"(0.23928409814834595, 0.11504454165697098)","(0.24165572226047516, 0.14861305058002472)",1,1,2.3158721923828125,2.421859741210937,Fixation,POINT (0.2404699102044106 0.1318287961184978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420888997,16935291886,1,1,"(0.23467914760112762, 0.12237879633903503)","(0.2419883906841278, 0.1549929976463318)",1,1,2.3098297119140625,2.398956298828125,Fixation,POINT (0.2383337691426277 0.1386858969926834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420897330,16935300219,1,1,"(0.24457429349422455, 0.12633909285068512)","(0.2468404322862625, 0.15278533101081848)",1,1,2.348052978515625,2.4238739013671875,Fixation,POINT (0.2457073628902435 0.1395622119307518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420922335,16935325224,1,1,"(0.3184497058391571, 0.12404131889343262)","(0.32442009449005127, 0.17046307027339935)",1,1,2.3775634765625,2.4298095703125,Fixation,POINT (0.3214349001646042 0.147252194583416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420930668,16935333557,1,1,"(0.3143441081047058, 0.12900273501873016)","(0.3236292600631714, 0.15621164441108704)",1,1,2.369110107421875,2.410614013671875,Fixation,POINT (0.3189866840839386 0.1426071897149086),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420939002,16935341891,1,1,"(0.32142263650894165, 0.12571485340595245)","(0.331037700176239, 0.16665293276309967)",1,1,2.373321533203125,2.4141998291015625,Fixation,POINT (0.3262301683425903 0.1461838930845261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208420947335,16935350224,1,1,"(0.32273608446121216, 0.12185171991586685)","(0.32772496342658997, 0.17157380282878876)",1,1,2.368408203125,2.4318084716796875,Fixation,POINT (0.3252305239439011 0.1467127613723278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421039001,16935441890,1,1,"(0.7616838216781616, 0.8032761216163635)","(0.7678421139717102, 0.8185670375823975)",1,1,2.3477325439453125,2.3197479248046875,Fixation,POINT (0.7647629678249359 0.8109215795993805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421047335,16935450224,1,1,"(0.7582027912139893, 0.8029338121414185)","(0.7672311067581177, 0.8109009861946106)",1,1,2.35626220703125,2.302841186523437,Fixation,POINT (0.7627169489860535 0.8069173991680145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421055673,16935458562,1,1,"(0.7595985531806946, 0.8061063885688782)","(0.7681569457054138, 0.8063932657241821)",1,1,2.388580322265625,2.25390625,Fixation,POINT (0.7638777494430542 0.8062498271465302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421064006,16935466895,1,1,"(0.7588666081428528, 0.8189271688461304)","(0.7646836638450623, 0.8177222013473511)",1,1,2.359725952148437,2.26116943359375,Fixation,POINT (0.7617751359939575 0.8183246850967407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421072340,16935475229,1,1,"(0.7514858841896057, 0.8363512754440308)","(0.767327070236206, 0.8067291378974915)",1,1,2.394638061523437,2.25732421875,Fixation,POINT (0.7594064772129059 0.8215402066707611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421080673,16935483562,1,1,"(0.7495688199996948, 0.8207909464836121)","(0.7610472440719604, 0.8031439185142517)",1,1,2.3756103515625,2.2893524169921875,Fixation,POINT (0.7553080320358276 0.8119674324989319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421089007,16935491896,1,1,"(0.7576301693916321, 0.8090927004814148)","(0.7642586827278137, 0.810806393623352)",1,1,2.3530731201171875,2.292022705078125,Fixation,POINT (0.7609444260597229 0.8099495470523834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421097340,16935500229,1,1,"(0.7535371780395508, 0.8036167025566101)","(0.7653103470802307, 0.8072048425674438)",1,1,2.3733367919921875,2.2908477783203125,Fixation,POINT (0.7594237625598907 0.805410772562027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421105673,16935508562,1,1,"(0.7618377804756165, 0.7969298362731934)","(0.7634090781211853, 0.8151072263717651)",1,1,2.342254638671875,2.3129119873046875,Fixation,POINT (0.7626234292984009 0.8060185313224792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421114007,16935516896,1,1,"(0.7490122318267822, 0.8108037710189819)","(0.7632268667221069, 0.8074256181716919)",1,1,2.35406494140625,2.2784423828125,Fixation,POINT (0.7561195492744446 0.8091146945953369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421122340,16935525229,1,1,"(0.7622720003128052, 0.8028233647346497)","(0.7635102868080139, 0.7997713088989258)",1,1,2.369979858398437,2.278350830078125,Fixation,POINT (0.7628911435604095 0.8012973368167877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421130673,16935533562,1,1,"(0.7656667232513428, 0.8030562996864319)","(0.7594559788703918, 0.8144481778144836)",1,1,2.352935791015625,2.2832183837890625,Fixation,POINT (0.7625613510608673 0.8087522387504578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421139005,16935541894,1,1,"(0.7600754499435425, 0.8099193572998047)","(0.7589770555496216, 0.8125092387199402)",1,1,2.369537353515625,2.2906494140625,Fixation,POINT (0.759526252746582 0.8112142980098724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421147340,16935550229,1,1,"(0.7579753994941711, 0.8099868893623352)","(0.7583295106887817, 0.8139984607696533)",1,1,2.3474884033203125,2.308578491210937,Fixation,POINT (0.7581524550914764 0.8119926750659943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421230677,16935633566,1,1,"(0.12315382808446884, 0.919002115726471)","(0.13063371181488037, 0.915265679359436)",1,1,2.43017578125,2.413314819335937,Fixation,POINT (0.1268937699496746 0.9171338975429535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421239010,16935641899,1,1,"(0.11864815652370453, 0.9107151627540588)","(0.13196006417274475, 0.932659924030304)",1,1,2.408172607421875,2.4824676513671875,Fixation,POINT (0.1253041103482246 0.9216875433921814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421247344,16935650233,1,1,"(0.11287733167409897, 0.9182268381118774)","(0.12426263839006424, 0.9479256272315979)",1,1,2.4307861328125,2.476104736328125,Fixation,POINT (0.1185699850320816 0.9330762326717377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421255677,16935658566,1,1,"(0.12147107720375061, 0.910361647605896)","(0.10929986089468002, 0.9443101286888123)",1,1,2.4353790283203125,2.44622802734375,Fixation,POINT (0.1153854690492153 0.9273358881473541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421264010,16935666899,1,1,"(0.12047955393791199, 0.9134489297866821)","(0.1156134307384491, 0.9544604420661926)",1,1,2.429901123046875,2.475814819335937,Fixation,POINT (0.1180464923381805 0.9339546859264374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421272344,16935675233,1,1,"(0.11527035385370255, 0.915920078754425)","(0.12616854906082153, 0.9418224096298218)",1,1,2.460845947265625,2.457504272460937,Fixation,POINT (0.120719451457262 0.9288712441921234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421280677,16935683566,1,1,"(0.12433374673128128, 0.9207713603973389)","(0.13502514362335205, 0.9415258765220642)",1,1,2.4524688720703125,2.5095977783203125,Fixation,POINT (0.1296794451773167 0.9311486184597015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421289010,16935691899,1,1,"(0.11984264105558395, 0.9121483564376831)","(0.12252780795097351, 0.929414689540863)",1,1,2.4266510009765625,2.424530029296875,Fixation,POINT (0.1211852245032787 0.9207815229892731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421297344,16935700233,1,1,"(0.1284702867269516, 0.9191386699676514)","(0.1320975124835968, 0.9441480040550232)",1,1,2.44818115234375,2.5283966064453125,Fixation,POINT (0.1302838996052742 0.9316433370113373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421305677,16935708566,1,1,"(0.11372917145490646, 0.9211643934249878)","(0.12423854321241379, 0.9295870065689087)",1,1,2.430633544921875,2.4803466796875,Fixation,POINT (0.1189838573336601 0.9253756999969482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421314014,16935716903,1,1,"(0.11778603494167328, 0.9171156287193298)","(0.11982482671737671, 0.9320201277732849)",1,1,2.478912353515625,2.4759521484375,Fixation,POINT (0.118805430829525 0.9245678782463074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421322348,16935725237,1,1,"(0.11800798028707504, 0.9166012406349182)","(0.12395916879177094, 0.942019522190094)",1,1,2.481964111328125,2.5022735595703125,Fixation,POINT (0.120983574539423 0.9293103814125061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421330680,16935733570,1,1,"(0.13113048672676086, 0.9146767258644104)","(0.11520449072122574, 0.9415610432624817)",1,1,2.5010528564453125,2.45782470703125,Fixation,POINT (0.1231674887239933 0.928118884563446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421339013,16935741903,1,1,"(0.12066593766212463, 0.9281514883041382)","(0.12197496742010117, 0.9454716444015503)",1,1,2.517730712890625,2.48760986328125,Fixation,POINT (0.1213204525411129 0.9368115663528442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421347347,16935750237,1,1,"(0.12030360847711563, 0.9216786623001099)","(0.12183672189712524, 0.9595938324928284)",1,1,2.5092315673828125,2.52728271484375,Fixation,POINT (0.1210701651871204 0.9406362473964691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421355680,16935758570,1,1,"(0.12178492546081543, 0.9267610907554626)","(0.11590246111154556, 0.9285338521003723)",1,1,2.487396240234375,2.487899780273437,Fixation,POINT (0.1188436932861805 0.9276474714279175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421364013,16935766903,1,1,"(0.12133009731769562, 0.9252705574035645)","(0.12937679886817932, 0.9448899030685425)",1,1,2.4749908447265625,2.55548095703125,Fixation,POINT (0.1253534480929375 0.9350802302360535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421372347,16935775237,1,1,"(0.1283486932516098, 0.9218473434448242)","(0.12348905950784683, 0.9405414462089539)",1,1,2.51397705078125,2.4974517822265625,Fixation,POINT (0.1259188763797283 0.931194394826889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421380680,16935783570,1,1,"(0.1264563649892807, 0.9127582311630249)","(0.12285277992486954, 0.9564723968505859)",1,1,2.5242156982421875,2.5444793701171875,Fixation,POINT (0.1246545724570751 0.9346153140068054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421389013,16935791903,1,1,"(0.12828831374645233, 0.9184010028839111)","(0.12722232937812805, 0.9647918343544006)",1,1,2.531234741210937,2.5726776123046875,Fixation,POINT (0.1277553215622902 0.9415964186191559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421397347,16935800237,1,1,"(0.11816153675317764, 0.9160165786743164)","(0.12083416432142258, 0.9472954869270325)",1,1,2.509552001953125,2.5545806884765625,Fixation,POINT (0.1194978505373001 0.9316560328006744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421405680,16935808570,1,1,"(0.11868554353713989, 0.9236969947814941)","(0.11925861239433289, 0.9525456428527832)",1,1,2.5197906494140625,2.5571441650390625,Fixation,POINT (0.1189720779657364 0.9381213188171387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421414013,16935816903,1,1,"(0.12298044562339783, 0.9256008267402649)","(0.12106551229953766, 0.950868546962738)",1,1,2.5180206298828125,2.55975341796875,Fixation,POINT (0.1220229789614677 0.9382346868515015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421422347,16935825237,1,1,"(0.11583255976438522, 0.9262223243713379)","(0.12039152532815933, 0.9454731345176697)",1,1,2.546417236328125,2.594085693359375,Fixation,POINT (0.1181120425462723 0.9358477294445038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421430680,16935833570,1,1,"(0.11720174551010132, 0.9170997142791748)","(0.11957269161939621, 0.9416952729225159)",1,1,2.5456085205078125,2.561279296875,Fixation,POINT (0.1183872185647488 0.9293974936008453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421439013,16935841903,1,1,"(0.11296913772821426, 0.9209696650505066)","(0.12507790327072144, 0.9448258280754089)",1,1,2.5190887451171875,2.5800323486328125,Fixation,POINT (0.1190235204994678 0.9328977465629578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421447353,16935850243,1,1,"(0.11299171298742294, 0.920468807220459)","(0.1186547577381134, 0.9462634921073914)",1,1,2.5416717529296875,2.5533447265625,Fixation,POINT (0.1158232353627682 0.9333661496639252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421455686,16935858576,1,1,"(0.11445106565952301, 0.9303514957427979)","(0.12444397807121277, 0.9318320155143738)",1,1,2.5428466796875,2.5257720947265625,Fixation,POINT (0.1194475218653679 0.9310917556285858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421464019,16935866909,1,1,"(0.11568064987659454, 0.9281026124954224)","(0.13319824635982513, 0.931458592414856)",1,1,2.540252685546875,2.5568389892578125,Fixation,POINT (0.1244394481182098 0.9297806024551392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208421580692,16935983582,1,1,"(0.7522513270378113, 0.2284315973520279)","(0.7516161799430847, 0.358609676361084)",1,1,2.7572784423828125,2.409393310546875,,POINT (0.751933753490448 0.2935206368565559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208421597357,16936000246,1,1,"(0.755395233631134, 0.23507949709892273)","(0.7666078209877014, 0.2494892179965973)",1,1,2.7556915283203125,2.5862274169921875,Fixation,POINT (0.7610015273094177 0.24228435754776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
