,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setCombo_Value.0,String.0,val.0,If.0,val.1,==.0,nan.0,||.0,""""".0",equals.0,val.2,&&.0,Combo_Value.0,==.1,nan.1,||.1,""""".1",equals.1,Combo_Value.1,return;.0,if.0,val.3,==.2,nan.2,||.2,val.4,equals.2,Combo_Value.2,||.3,updateStatus.0,==.3,NULL_INT_VALUE.0,Combo_Value.3,=.0,val.5,updateStatus.1,=.1,UPDATED.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,setCombo_Value,19344536,1210572112977,19086508450,1,1,"(0.17506620287895203, 0.16751468181610107)","(0.17220737040042877, 0.16377343237400055)",1,1,2.472396850585937,2.51629638671875,Fixation,POINT (0.1736367866396904 0.1656440570950508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572121311,19086516784,1,1,"(0.1754397302865982, 0.16947409510612488)","(0.17461134493350983, 0.1720978170633316)",1,1,2.4735260009765625,2.519271850585937,Fixation,POINT (0.175025537610054 0.1707859560847282),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572129636,19086525109,1,1,"(0.1728389710187912, 0.16555005311965942)","(0.17166560888290405, 0.16925610601902008)",1,1,2.4793243408203125,2.5164794921875,Fixation,POINT (0.1722522899508476 0.1674030795693398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572137969,19086533442,1,1,"(0.18697518110275269, 0.1589130461215973)","(0.1891857236623764, 0.16938483715057373)",1,1,2.4767608642578125,2.512313842773437,Fixation,POINT (0.1880804523825645 0.1641489416360855),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572146302,19086541775,1,1,"(0.19879983365535736, 0.14929883182048798)","(0.20553331077098846, 0.1515735536813736)",1,1,2.4717254638671875,2.5116424560546875,Fixation,POINT (0.2021665722131729 0.1504361927509308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572154636,19086550109,1,1,"(0.20099060237407684, 0.15388792753219604)","(0.2062900960445404, 0.1547057330608368)",1,1,2.46820068359375,2.5095672607421875,Fixation,POINT (0.2036403492093086 0.1542968302965164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572162974,19086558447,1,1,"(0.2140263020992279, 0.15613162517547607)","(0.21940413117408752, 0.15684567391872406)",1,1,2.448593139648437,2.494369506835937,Fixation,POINT (0.2167152166366577 0.1564886495471001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572204641,19086600114,1,1,"(0.3939940333366394, 0.175770103931427)","(0.39702826738357544, 0.16267865896224976)",1,1,2.499496459960937,2.4817352294921875,Fixation,POINT (0.3955111503601074 0.1692243814468384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572212974,19086608447,1,1,"(0.3950650990009308, 0.16546165943145752)","(0.40087324380874634, 0.16026487946510315)",1,1,2.4986572265625,2.47650146484375,Fixation,POINT (0.3979691714048386 0.1628632694482803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572221317,19086616789,1,1,"(0.4014163613319397, 0.1734856814146042)","(0.40252992510795593, 0.16539277136325836)",1,1,2.479827880859375,2.4805908203125,Fixation,POINT (0.4019731432199478 0.1694392263889313),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572229650,19086625122,1,1,"(0.40196260809898376, 0.17342951893806458)","(0.4033714532852173, 0.1620030701160431)",1,1,2.484481811523437,2.4741973876953125,Fixation,POINT (0.4026670306921005 0.1677162945270538),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572237984,19086633456,1,1,"(0.3987068235874176, 0.16630393266677856)","(0.4012596011161804, 0.16648176312446594)",1,1,2.4614715576171875,2.4784698486328125,Fixation,POINT (0.399983212351799 0.1663928478956222),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572246309,19086641781,1,1,"(0.3979067802429199, 0.1737806797027588)","(0.3992065191268921, 0.16878722608089447)",1,1,2.479705810546875,2.45684814453125,Fixation,POINT (0.398556649684906 0.1712839528918266),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572254641,19086650113,1,1,"(0.40009191632270813, 0.16943883895874023)","(0.3989201784133911, 0.1654985398054123)",1,1,2.4781494140625,2.460540771484375,Fixation,POINT (0.3995060473680496 0.1674686893820763),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572262975,19086658447,1,1,"(0.39882391691207886, 0.16405333578586578)","(0.39739492535591125, 0.1637493222951889)",1,1,2.4600982666015625,2.46063232421875,Fixation,POINT (0.3981094211339951 0.1639013290405273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572271317,19086666789,1,1,"(0.39900222420692444, 0.16783587634563446)","(0.39699825644493103, 0.1683167964220047)",1,1,2.466293334960937,2.459213256835937,Fixation,POINT (0.3980002403259277 0.1680763363838196),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572279650,19086675122,1,1,"(0.39855334162712097, 0.16916623711585999)","(0.3977612853050232, 0.1680302768945694)",1,1,2.475067138671875,2.4638671875,Fixation,POINT (0.3981573134660721 0.1685982570052147),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572287975,19086683447,1,1,"(0.39997005462646484, 0.17237289249897003)","(0.39653846621513367, 0.16461792588233948)",1,1,2.4609375,2.44879150390625,Fixation,POINT (0.3982542604207993 0.1684954091906548),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572296314,19086691786,1,1,"(0.39778465032577515, 0.17146891355514526)","(0.3975205719470978, 0.16375082731246948)",1,1,2.467681884765625,2.460601806640625,Fixation,POINT (0.3976526111364365 0.1676098704338074),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572304647,19086700119,1,1,"(0.39862310886383057, 0.17202411592006683)","(0.4005638062953949, 0.1670878380537033)",1,1,2.480438232421875,2.4501953125,Fixation,POINT (0.3995934575796127 0.1695559769868851),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572312980,19086708452,1,1,"(0.3966650664806366, 0.16424435377120972)","(0.4000416696071625, 0.16818878054618835)",1,1,2.463714599609375,2.45367431640625,Fixation,POINT (0.3983533680438995 0.166216567158699),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572321314,19086716786,1,1,"(0.3967726230621338, 0.16677092015743256)","(0.40167322754859924, 0.16360683739185333)",1,1,2.45611572265625,2.4505767822265625,Fixation,POINT (0.3992229253053665 0.1651888787746429),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572329647,19086725119,1,1,"(0.400259792804718, 0.1758471578359604)","(0.4002327620983124, 0.16660475730895996)",1,1,2.4613037109375,2.457916259765625,Fixation,POINT (0.4002462774515152 0.1712259575724602),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572337980,19086733452,1,1,"(0.39458009600639343, 0.1718205213546753)","(0.39960014820098877, 0.16956859827041626)",1,1,2.453720092773437,2.4445343017578125,Fixation,POINT (0.3970901221036911 0.1706945598125458),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572346322,19086741794,1,1,"(0.39574676752090454, 0.1716919243335724)","(0.40036025643348694, 0.16587303578853607)",1,1,2.460556030273437,2.441802978515625,Fixation,POINT (0.3980535119771957 0.1687824800610542),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572354655,19086750127,1,1,"(0.39707425236701965, 0.1698528528213501)","(0.3976776897907257, 0.168283611536026)",1,1,2.464141845703125,2.4475555419921875,Fixation,POINT (0.3973759710788727 0.169068232178688),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572362988,19086758460,1,1,"(0.39668238162994385, 0.16987673938274384)","(0.3994480073451996, 0.16294020414352417)",1,1,2.453765869140625,2.4417877197265625,Fixation,POINT (0.3980651944875717 0.166408471763134),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572371322,19086766794,1,1,"(0.3972369134426117, 0.17661035060882568)","(0.40023520588874817, 0.16677893698215485)",1,1,2.4502105712890625,2.4322662353515625,Fixation,POINT (0.3987360596656799 0.1716946437954903),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572379647,19086775119,1,1,"(0.39812394976615906, 0.16974492371082306)","(0.3985752463340759, 0.1671065241098404)",1,1,2.4414520263671875,2.4334869384765625,Fixation,POINT (0.3983495980501175 0.1684257239103317),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572387989,19086783461,1,1,"(0.3987589180469513, 0.16716007888317108)","(0.401200532913208, 0.16784954071044922)",1,1,2.4690399169921875,2.432769775390625,Fixation,POINT (0.3999797254800796 0.1675048097968102),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572396322,19086791794,1,1,"(0.39667046070098877, 0.17768554389476776)","(0.39964765310287476, 0.16390468180179596)",1,1,2.440414428710937,2.4338531494140625,Fixation,POINT (0.3981590569019318 0.1707951128482819),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572404655,19086800127,1,1,"(0.39616772532463074, 0.1639460325241089)","(0.3994380831718445, 0.1597042977809906)",1,1,2.441802978515625,2.4371795654296875,Fixation,POINT (0.3978029042482376 0.1618251651525497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572412989,19086808461,1,1,"(0.39857155084609985, 0.17298364639282227)","(0.3992474675178528, 0.16716903448104858)",1,1,2.444686889648437,2.432769775390625,Fixation,POINT (0.3989095091819763 0.1700763404369354),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572421326,19086816798,1,1,"(0.39908912777900696, 0.17141014337539673)","(0.3987039029598236, 0.16789443790912628)",1,1,2.440780639648437,2.43072509765625,Fixation,POINT (0.3988965153694153 0.1696522906422615),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572429659,19086825131,1,1,"(0.39578914642333984, 0.1738986074924469)","(0.3990366458892822, 0.16597118973731995)",1,1,2.455062866210937,2.4210662841796875,Fixation,POINT (0.397412896156311 0.1699348986148834),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572437993,19086833465,1,1,"(0.3976376950740814, 0.18055523931980133)","(0.39892953634262085, 0.16459152102470398)",1,1,2.4391021728515625,2.4168243408203125,Fixation,POINT (0.3982836157083511 0.1725733801722527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572446326,19086841798,1,1,"(0.3957826793193817, 0.17565485835075378)","(0.40141114592552185, 0.16567768156528473)",1,1,2.4350738525390625,2.412460327148437,Fixation,POINT (0.3985969126224518 0.1706662699580193),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572454659,19086850131,1,1,"(0.3955654799938202, 0.17529454827308655)","(0.4017515778541565, 0.16315312683582306)",1,1,2.4248199462890625,2.414413452148437,Fixation,POINT (0.3986585289239883 0.1692238375544548),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572462993,19086858465,1,1,"(0.39200353622436523, 0.17828238010406494)","(0.39386218786239624, 0.16741658747196198)",1,1,2.4293670654296875,2.412628173828125,Fixation,POINT (0.3929328620433807 0.1728494837880135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572487992,19086883464,1,1,"(0.32325538992881775, 0.13933971524238586)","(0.32714003324508667, 0.14532166719436646)",1,1,2.4264068603515625,2.403594970703125,Fixation,POINT (0.3251977115869522 0.1423306912183762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572496325,19086891797,1,1,"(0.3183947801589966, 0.12764233350753784)","(0.32231733202934265, 0.1516646295785904)",1,1,2.4174346923828125,2.4160308837890625,Fixation,POINT (0.3203560560941696 0.1396534815430641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572504659,19086900131,1,1,"(0.31921306252479553, 0.13329873979091644)","(0.3212769329547882, 0.14470219612121582)",1,1,2.427719116210937,2.405868530273437,Fixation,POINT (0.3202449977397919 0.1390004679560661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572512985,19086908456,1,1,"(0.32098743319511414, 0.13399909436702728)","(0.3186976909637451, 0.15106621384620667)",1,1,2.4284820556640625,2.416961669921875,Fixation,POINT (0.3198425620794296 0.142532654106617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572521318,19086916789,1,1,"(0.316584974527359, 0.13886822760105133)","(0.3186661899089813, 0.1479586958885193)",1,1,2.4176483154296875,2.422607421875,Fixation,POINT (0.3176255822181702 0.1434134617447853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572529651,19086925122,1,1,"(0.31835222244262695, 0.13184885680675507)","(0.31860098242759705, 0.1469496339559555)",1,1,2.420501708984375,2.4227752685546875,Fixation,POINT (0.318476602435112 0.1393992453813553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572537985,19086933456,1,1,"(0.3193408250808716, 0.13413703441619873)","(0.3159722089767456, 0.14491739869117737)",1,1,2.42578125,2.415435791015625,Fixation,POINT (0.3176565170288086 0.139527216553688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572546318,19086941789,1,1,"(0.3181261122226715, 0.12411331385374069)","(0.31817641854286194, 0.1449899971485138)",1,1,2.4267578125,2.4035186767578125,Fixation,POINT (0.3181512653827667 0.1345516555011272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572554656,19086950127,1,1,"(0.32002145051956177, 0.12023763358592987)","(0.3192208707332611, 0.14145413041114807)",1,1,2.420684814453125,2.4148712158203125,Fixation,POINT (0.3196211606264114 0.130845881998539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572562989,19086958460,1,1,"(0.3172726035118103, 0.12102947384119034)","(0.3192799389362335, 0.14364223182201385)",1,1,2.416107177734375,2.416748046875,Fixation,POINT (0.3182762712240219 0.1323358528316021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572571322,19086966793,1,1,"(0.31792151927948, 0.13163509964942932)","(0.3175659477710724, 0.14576756954193115)",1,1,2.40399169921875,2.41204833984375,Fixation,POINT (0.3177437335252762 0.1387013345956802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572579655,19086975126,1,1,"(0.319306880235672, 0.13166821002960205)","(0.3181372880935669, 0.13918061554431915)",1,1,2.4073028564453125,2.396957397460937,Fixation,POINT (0.3187220841646194 0.1354244127869606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572587989,19086983460,1,1,"(0.31553298234939575, 0.13497032225131989)","(0.3179199695587158, 0.14340202510356903)",1,1,2.421142578125,2.40643310546875,Fixation,POINT (0.3167264759540558 0.1391861736774445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572596322,19086991793,1,1,"(0.31576111912727356, 0.13566027581691742)","(0.3183838725090027, 0.14570926129817963)",1,1,2.4041748046875,2.3983917236328125,Fixation,POINT (0.3170724958181381 0.1406847685575485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572604655,19087000126,1,1,"(0.3183096945285797, 0.12545636296272278)","(0.3189389407634735, 0.13783720135688782)",1,1,2.4113311767578125,2.386810302734375,Fixation,POINT (0.3186243176460266 0.1316467821598053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572612989,19087008460,1,1,"(0.31826213002204895, 0.13342349231243134)","(0.3196316063404083, 0.15076595544815063)",1,1,2.3921661376953125,2.3978271484375,Fixation,POINT (0.3189468681812286 0.142094723880291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572621322,19087016793,1,1,"(0.3184451758861542, 0.13374103605747223)","(0.31754395365715027, 0.1383962333202362)",1,1,2.4014434814453125,2.3939666748046875,Fixation,POINT (0.3179945647716522 0.1360686346888542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572629655,19087025126,1,1,"(0.3176978528499603, 0.14433953166007996)","(0.32025712728500366, 0.14169222116470337)",1,1,2.392929077148437,2.403717041015625,Fixation,POINT (0.318977490067482 0.1430158764123917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572637989,19087033460,1,1,"(0.31785181164741516, 0.13611392676830292)","(0.31955060362815857, 0.14552243053913116)",1,1,2.4006500244140625,2.4049224853515625,Fixation,POINT (0.3187012076377869 0.140818178653717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572646322,19087041793,1,1,"(0.3175767660140991, 0.1354217529296875)","(0.3182487487792969, 0.141666978597641)",1,1,2.4053497314453125,2.3890838623046875,Fixation,POINT (0.317912757396698 0.1385443657636642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572654656,19087050127,1,1,"(0.3209240138530731, 0.138377845287323)","(0.3201289772987366, 0.14687424898147583)",1,1,2.399139404296875,2.3956451416015625,Fixation,POINT (0.3205264955759048 0.1426260471343994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572662989,19087058460,1,1,"(0.3169153332710266, 0.12753991782665253)","(0.31861016154289246, 0.14309147000312805)",1,1,2.4072418212890625,2.4098358154296875,Fixation,POINT (0.3177627474069595 0.1353156939148903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572671323,19087066794,1,1,"(0.31735801696777344, 0.1210310086607933)","(0.31922265887260437, 0.14736740291118622)",1,1,2.3966522216796875,2.396270751953125,Fixation,POINT (0.3182903379201889 0.1341992057859898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572679657,19087075128,1,1,"(0.3197389841079712, 0.13115942478179932)","(0.3184654116630554, 0.14450721442699432)",1,1,2.3936767578125,2.40216064453125,Fixation,POINT (0.3191021978855133 0.1378333196043968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572687995,19087083466,1,1,"(0.30999162793159485, 0.13304269313812256)","(0.3171219527721405, 0.145006462931633)",1,1,2.392303466796875,2.393096923828125,Fixation,POINT (0.3135567903518677 0.1390245780348778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572729661,19087125132,1,1,"(0.12630635499954224, 0.08350362628698349)","(0.13730747997760773, 0.09350354224443436)",1,1,2.360336303710937,2.3906402587890625,Fixation,POINT (0.131806917488575 0.0885035842657089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572737995,19087133466,1,1,"(0.1268911063671112, 0.08216124027967453)","(0.13118010759353638, 0.0933326855301857)",1,1,2.390716552734375,2.404296875,Fixation,POINT (0.1290356069803238 0.0877469629049301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572746328,19087141799,1,1,"(0.12780378758907318, 0.08659319579601288)","(0.1318274289369583, 0.09366968274116516)",1,1,2.358306884765625,2.3955535888671875,Fixation,POINT (0.1298156082630158 0.090131439268589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572754661,19087150132,1,1,"(0.12426607310771942, 0.08531493693590164)","(0.132288858294487, 0.09409759193658829)",1,1,2.3519744873046875,2.405380249023437,Fixation,POINT (0.1282774657011032 0.089706264436245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572762995,19087158466,1,1,"(0.1271274983882904, 0.08895369619131088)","(0.12971636652946472, 0.0950668677687645)",1,1,2.3572998046875,2.383148193359375,Fixation,POINT (0.1284219324588776 0.0920102819800377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572771328,19087166799,1,1,"(0.12900327146053314, 0.09046949446201324)","(0.13341495394706726, 0.09740282595157623)",1,1,2.3621063232421875,2.3831329345703125,Fixation,POINT (0.1312091127038002 0.0939361602067947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572779662,19087175133,1,1,"(0.12989573180675507, 0.08778155595064163)","(0.13123756647109985, 0.0915265753865242)",1,1,2.3646240234375,2.3895416259765625,Fixation,POINT (0.1305666491389275 0.0896540656685829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572787994,19087183465,1,1,"(0.1271730363368988, 0.09060534834861755)","(0.13244149088859558, 0.09911265969276428)",1,1,2.35064697265625,2.3790283203125,Fixation,POINT (0.1298072636127472 0.0948590040206909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572796328,19087191799,1,1,"(0.13006864488124847, 0.08903021365404129)","(0.13541144132614136, 0.09649582207202911)",1,1,2.3530426025390625,2.3899078369140625,Fixation,POINT (0.1327400431036949 0.0927630178630352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572804662,19087200133,1,1,"(0.12747319042682648, 0.08560233563184738)","(0.12836045026779175, 0.095548614859581)",1,1,2.3607940673828125,2.3821563720703125,Fixation,POINT (0.1279168203473091 0.0905754752457142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210572812995,19087208465,1,1,"(0.12571169435977936, 0.08534924685955048)","(0.13552656769752502, 0.09660620987415314)",1,1,2.352447509765625,2.3727264404296875,Fixation,POINT (0.1306191310286522 0.0909777283668518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
