,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,tellAgain.0,final.0,QName.0,message.0,throws.0,RemoteException.0,final.1,AbstractCoordParticipantProxy.0,proxy.0,=.0,this.0,getParticipantProxy.0,if.0,State.0,MESSAGE_CANCEL.0,equals.0,message.1,proxy.1,cancelOperation.0,nan.0,else if.0,State.1,MESSAGE_COMPENSATE.0,equals.1,message.2,proxy.2,compensateOperation.0,nan.1,else if.1,State.2,MESSAGE_CLOSE.0,equals.2,message.3,proxy.3,closeOperation.0,nan.2,else if.2,State.3,MESSAGE_EXITED.0,equals.3,message.4,proxy.4,exitedOperation.0,nan.3,else if.3,State.4,MESSAGE_FAULTED.0,equals.4,message.5,proxy.5,faultedOperation.0,nan.4,else if.4,State.5,MESSAGE_GETSTATUS.0,equals.5,message.6,proxy.6,getStatusOperation.0,nan.5,else.0,throw.0,new.0,IllegalArgumentException.0,"""Sorry cannot tell a participant "".100",+.0,message.7,prewritten,accurate,missing,unnecessary,readable,code
0,136,tellAgain,18912425,1208014257878,16528661296,1,1,"(0.0700087621808052, 0.2194719910621643)","(0.12217582017183304, 0.2510080635547638)",1,1,2.5709686279296875,2.472412109375,Fixation,POINT (0.0960922911763191 0.235240027308464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014266211,16528669629,1,1,"(0.07016684114933014, 0.2473098486661911)","(0.1037968173623085, 0.2729290723800659)",1,1,2.6135711669921875,2.521392822265625,Fixation,POINT (0.0869818292558193 0.2601194605231285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014274545,16528677963,1,1,"(0.08060005307197571, 0.26360034942626953)","(0.09997729957103729, 0.2684709429740906)",1,1,2.6195526123046875,2.5193634033203125,Fixation,POINT (0.0902886763215065 0.26603564620018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014282878,16528686296,1,1,"(0.09154701977968216, 0.2669495940208435)","(0.09834883362054825, 0.2580938935279846)",1,1,2.61444091796875,2.5022735595703125,Fixation,POINT (0.0949479267001152 0.2625217437744141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014291211,16528694629,1,1,"(0.09448253363370895, 0.2743821442127228)","(0.10113684833049774, 0.2704729735851288)",1,1,2.61444091796875,2.4986572265625,Fixation,POINT (0.0978096909821034 0.2724275588989258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014299545,16528702963,1,1,"(0.09650803357362747, 0.27456775307655334)","(0.09901699423789978, 0.2757132947444916)",1,1,2.626129150390625,2.501937866210937,Fixation,POINT (0.0977625139057636 0.2751405239105225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014307878,16528711296,1,1,"(0.09178908914327621, 0.2718118131160736)","(0.0909869521856308, 0.27703189849853516)",1,1,2.58966064453125,2.4970855712890625,Fixation,POINT (0.0913880206644535 0.2744218558073044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014316211,16528719629,1,1,"(0.08619283139705658, 0.27478089928627014)","(0.09190957993268967, 0.27628761529922485)",1,1,2.5926513671875,2.4981842041015625,Fixation,POINT (0.0890512056648731 0.2755342572927475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014324551,16528727969,1,1,"(0.09066817164421082, 0.28117576241493225)","(0.0952473133802414, 0.27534446120262146)",1,1,2.610107421875,2.4993438720703125,Fixation,POINT (0.0929577425122261 0.2782601118087769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014332884,16528736302,1,1,"(0.09494148194789886, 0.2771068215370178)","(0.09900826215744019, 0.2752296030521393)",1,1,2.59503173828125,2.506622314453125,Fixation,POINT (0.0969748720526695 0.2761682122945786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014341217,16528744635,1,1,"(0.09444678574800491, 0.2721518278121948)","(0.09741441160440445, 0.26676231622695923)",1,1,2.605072021484375,2.48675537109375,Fixation,POINT (0.0959305986762047 0.269457072019577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014349551,16528752969,1,1,"(0.09376625716686249, 0.2699890732765198)","(0.0995078831911087, 0.2731025218963623)",1,1,2.6097564697265625,2.467803955078125,Fixation,POINT (0.0966370701789856 0.271545797586441),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014357884,16528761302,1,1,"(0.09501706063747406, 0.2742919921875)","(0.0969628393650055, 0.2663124203681946)",1,1,2.5959625244140625,2.4924774169921875,Fixation,POINT (0.0959899500012398 0.2703022062778473),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014366217,16528769635,1,1,"(0.09319514781236649, 0.26880043745040894)","(0.09689037501811981, 0.27330851554870605)",1,1,2.5881500244140625,2.492050170898437,Fixation,POINT (0.0950427614152432 0.2710544764995575),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014374551,16528777969,1,1,"(0.09150256961584091, 0.26660600304603577)","(0.09113724529743195, 0.27791455388069153)",1,1,2.5670623779296875,2.49298095703125,Fixation,POINT (0.0913199074566364 0.2722602784633636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014382884,16528786302,1,1,"(0.08937148004770279, 0.25874313712120056)","(0.0945402979850769, 0.2770891487598419)",1,1,2.56951904296875,2.470321655273437,Fixation,POINT (0.0919558890163898 0.2679161429405212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014391217,16528794635,1,1,"(0.08974975347518921, 0.23297370970249176)","(0.09533243626356125, 0.2770662307739258)",1,1,2.576171875,2.491790771484375,Fixation,POINT (0.0925410948693752 0.2550199702382088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014399551,16528802969,1,1,"(0.0910155177116394, 0.22978411614894867)","(0.09229087829589844, 0.27460142970085144)",1,1,2.6048126220703125,2.485595703125,Fixation,POINT (0.0916531980037689 0.2521927729249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014407884,16528811302,1,1,"(0.09094803780317307, 0.24738676846027374)","(0.09482771158218384, 0.26568472385406494)",1,1,2.584930419921875,2.4895172119140625,Fixation,POINT (0.0928878746926784 0.2565357461571693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014416217,16528819635,1,1,"(0.08793342858552933, 0.2444615364074707)","(0.09168419986963272, 0.2755683958530426)",1,1,2.5741424560546875,2.51251220703125,Fixation,POINT (0.089808814227581 0.2600149661302566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014424551,16528827969,1,1,"(0.09053967148065567, 0.25546741485595703)","(0.09515643119812012, 0.2816665470600128)",1,1,2.569244384765625,2.4880523681640625,Fixation,POINT (0.0928480513393879 0.2685669809579849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014432885,16528836302,1,1,"(0.08836399018764496, 0.25308895111083984)","(0.09299000352621078, 0.2767108678817749)",1,1,2.588165283203125,2.508285522460937,Fixation,POINT (0.0906769968569279 0.2648999094963074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014441218,16528844635,1,1,"(0.09122683107852936, 0.2555181682109833)","(0.0930832177400589, 0.2832261323928833)",1,1,2.5689849853515625,2.4824676513671875,Fixation,POINT (0.0921550244092941 0.2693721503019333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014449552,16528852969,1,1,"(0.08774624019861221, 0.25519949197769165)","(0.09386861324310303, 0.27535873651504517)",1,1,2.5836639404296875,2.49957275390625,Fixation,POINT (0.0908074267208576 0.2652791142463684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014457890,16528861307,1,1,"(0.08980924636125565, 0.24818001687526703)","(0.09535293281078339, 0.28136780858039856)",1,1,2.59014892578125,2.5162506103515625,Fixation,POINT (0.0925810895860195 0.2647739127278328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014466223,16528869640,1,1,"(0.08892573416233063, 0.25561684370040894)","(0.0985105112195015, 0.27809178829193115)",1,1,2.5895538330078125,2.502227783203125,Fixation,POINT (0.0937181226909161 0.26685431599617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014474557,16528877974,1,1,"(0.09203384816646576, 0.2601790428161621)","(0.10036436468362808, 0.2749137580394745)",1,1,2.55853271484375,2.5100555419921875,Fixation,POINT (0.0961991064250469 0.2675464004278183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014482890,16528886307,1,1,"(0.09612437337636948, 0.2588236331939697)","(0.0978064313530922, 0.2777864336967468)",1,1,2.599578857421875,2.50579833984375,Fixation,POINT (0.0969654023647308 0.2683050334453583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014491223,16528894640,1,1,"(0.09376654773950577, 0.258443683385849)","(0.09402726590633392, 0.2815074026584625)",1,1,2.6006622314453125,2.52178955078125,Fixation,POINT (0.0938969068229198 0.2699755430221558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014499557,16528902974,1,1,"(0.09076321125030518, 0.25824597477912903)","(0.0923900380730629, 0.2790510952472687)",1,1,2.6137847900390625,2.52032470703125,Fixation,POINT (0.091576624661684 0.2686485350131988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014507890,16528911307,1,1,"(0.09290637820959091, 0.2628937363624573)","(0.0962747260928154, 0.27546072006225586)",1,1,2.60430908203125,2.5299224853515625,Fixation,POINT (0.0945905521512032 0.2691772282123566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014516223,16528919640,1,1,"(0.09174109995365143, 0.26134973764419556)","(0.0979904755949974, 0.28082728385925293)",1,1,2.5963897705078125,2.536834716796875,Fixation,POINT (0.0948657877743244 0.2710885107517242),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014524557,16528927974,1,1,"(0.09031818062067032, 0.26839980483055115)","(0.09754718095064163, 0.28243008255958557)",1,1,2.587142944335937,2.539947509765625,Fixation,POINT (0.093932680785656 0.2754149436950684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014532890,16528936307,1,1,"(0.0869579017162323, 0.2705621123313904)","(0.1004234254360199, 0.2754552364349365)",1,1,2.5996551513671875,2.525146484375,Fixation,POINT (0.0936906635761261 0.2730086743831634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014541223,16528944640,1,1,"(0.09319918602705002, 0.2684909701347351)","(0.09925716370344162, 0.2645089030265808)",1,1,2.582504272460937,2.527008056640625,Fixation,POINT (0.0962281748652458 0.266499936580658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014549557,16528952974,1,1,"(0.09175476431846619, 0.26899224519729614)","(0.10209913551807404, 0.27128493785858154)",1,1,2.6099090576171875,2.5289459228515625,Fixation,POINT (0.0969269499182701 0.2701385915279388),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014557890,16528961307,1,1,"(0.08201334625482559, 0.265306293964386)","(0.0940108373761177, 0.2829803228378296)",1,1,2.59808349609375,2.536483764648437,Fixation,POINT (0.0880120918154716 0.2741433084011078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014566223,16528969640,1,1,"(0.08239790052175522, 0.2612162232398987)","(0.09044244885444641, 0.2824800908565521)",1,1,2.588714599609375,2.5289306640625,Fixation,POINT (0.0864201746881008 0.2718481570482254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014624558,16529027975,1,1,"(0.5526854395866394, 0.2027246206998825)","(0.5934085845947266, 0.20394869148731232)",1,1,2.698486328125,2.5197906494140625,,POINT (0.573047012090683 0.2033366560935974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014657891,16529061308,1,1,"(0.7226517796516418, 0.15080076456069946)","(0.7335948348045349, 0.20033040642738342)",1,1,2.6435699462890625,2.561767578125,Fixation,POINT (0.7281233072280884 0.1755655854940414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014666224,16529069641,1,1,"(0.7230642437934875, 0.1446651965379715)","(0.740024209022522, 0.20611651241779327)",1,1,2.663177490234375,2.5328369140625,Fixation,POINT (0.7315442264080048 0.1753908544778824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014674558,16529077975,1,1,"(0.7237524390220642, 0.15678003430366516)","(0.7437247037887573, 0.20939302444458008)",1,1,2.664794921875,2.52337646484375,Fixation,POINT (0.7337385714054108 0.1830865293741226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014682891,16529086308,1,1,"(0.723077118396759, 0.16097433865070343)","(0.7432104349136353, 0.21476945281028748)",1,1,2.65447998046875,2.523162841796875,Fixation,POINT (0.7331437766551971 0.1878718957304954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014691224,16529094641,1,1,"(0.7247605323791504, 0.17012737691402435)","(0.7447595000267029, 0.20919448137283325)",1,1,2.6468963623046875,2.5107574462890625,Fixation,POINT (0.7347600162029266 0.1896609291434288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014699558,16529102975,1,1,"(0.7275287508964539, 0.16309210658073425)","(0.7437358498573303, 0.19372139871120453)",1,1,2.64898681640625,2.528305053710937,Fixation,POINT (0.7356323003768921 0.1784067526459694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014707891,16529111308,1,1,"(0.730980634689331, 0.16860201954841614)","(0.7384788393974304, 0.17341962456703186)",1,1,2.637603759765625,2.503173828125,Fixation,POINT (0.7347297370433807 0.171010822057724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014716230,16529119647,1,1,"(0.7354630827903748, 0.15492606163024902)","(0.7445107102394104, 0.19834667444229126)",1,1,2.654205322265625,2.5194854736328125,Fixation,POINT (0.7399868965148926 0.1766363680362701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014724564,16529127981,1,1,"(0.7316648364067078, 0.1585261970758438)","(0.7400720715522766, 0.20357666909694672)",1,1,2.647079467773437,2.5084381103515625,Fixation,POINT (0.7358684539794922 0.1810514330863953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014732897,16529136314,1,1,"(0.728253960609436, 0.16642645001411438)","(0.7446271777153015, 0.20828372240066528)",1,1,2.6405792236328125,2.500091552734375,Fixation,POINT (0.7364405691623688 0.1873550862073898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014757897,16529161314,1,1,"(0.7324436902999878, 0.17333629727363586)","(0.7356908917427063, 0.2022482305765152)",1,1,2.64874267578125,2.514144897460937,,POINT (0.734067291021347 0.1877922639250755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014766230,16529169647,1,1,"(0.7250843644142151, 0.17355315387248993)","(0.7378888130187988, 0.20708675682544708)",1,1,2.6643218994140625,2.504989624023437,Fixation,POINT (0.731486588716507 0.1903199553489685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014774563,16529177980,1,1,"(0.725735068321228, 0.1909497082233429)","(0.7313852906227112, 0.20055724680423737)",1,1,2.684814453125,2.503753662109375,Fixation,POINT (0.7285601794719696 0.1957534775137901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014782897,16529186314,1,1,"(0.7249382138252258, 0.19485516846179962)","(0.7319698333740234, 0.18919037282466888)",1,1,2.6519317626953125,2.502105712890625,Fixation,POINT (0.7284540235996246 0.1920227706432342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014791230,16529194647,1,1,"(0.7243800163269043, 0.19705842435359955)","(0.7282914519309998, 0.18166913092136383)",1,1,2.6633453369140625,2.5124053955078125,Fixation,POINT (0.726335734128952 0.1893637776374817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014799563,16529202980,1,1,"(0.7210938334465027, 0.20391599833965302)","(0.7284422516822815, 0.20005464553833008)",1,1,2.6620330810546875,2.5025787353515625,Fixation,POINT (0.7247680425643921 0.2019853219389916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,tellAgain,18912425,1208014816230,16529219647,1,1,"(0.7684263586997986, 0.16526642441749573)","(0.7809436321258545, 0.2043268233537674)",1,1,2.6695098876953125,2.501068115234375,Fixation,POINT (0.7746849954128265 0.1847966238856316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014824563,16529227980,1,1,"(0.7904247045516968, 0.14123401045799255)","(0.7815753817558289, 0.1983187049627304)",1,1,2.6421356201171875,2.480087280273437,Fixation,POINT (0.7860000431537628 0.1697763577103615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014832897,16529236314,1,1,"(0.7947263717651367, 0.13756690919399261)","(0.7786678671836853, 0.1923850029706955)",1,1,2.64764404296875,2.490692138671875,Fixation,POINT (0.786697119474411 0.1649759560823441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014841230,16529244647,1,1,"(0.7984821796417236, 0.14006346464157104)","(0.7847955822944641, 0.1954631507396698)",1,1,2.650054931640625,2.488372802734375,Fixation,POINT (0.7916388809680939 0.1677633076906204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014849569,16529252986,1,1,"(0.7988048195838928, 0.13203348219394684)","(0.7889690399169922, 0.185867577791214)",1,1,2.63800048828125,2.4976348876953125,Fixation,POINT (0.7938869297504425 0.1589505299925804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014857903,16529261320,1,1,"(0.799734354019165, 0.14014865458011627)","(0.7918591499328613, 0.18625114858150482)",1,1,2.632171630859375,2.474609375,Fixation,POINT (0.7957967519760132 0.1631999015808106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014866236,16529269653,1,1,"(0.7959079742431641, 0.14542840421199799)","(0.7909627556800842, 0.18472079932689667)",1,1,2.63006591796875,2.507080078125,Fixation,POINT (0.7934353649616241 0.1650746017694473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014874569,16529277986,1,1,"(0.7964426279067993, 0.13680113852024078)","(0.7928358316421509, 0.1876184493303299)",1,1,2.6017608642578125,2.486541748046875,Fixation,POINT (0.7946392297744751 0.1622097939252853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014882903,16529286320,1,1,"(0.7992014288902283, 0.1463828831911087)","(0.7938841581344604, 0.19128374755382538)",1,1,2.63104248046875,2.4901123046875,Fixation,POINT (0.7965427935123444 0.168833315372467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014891236,16529294653,1,1,"(0.795798122882843, 0.1479751169681549)","(0.792658269405365, 0.19522517919540405)",1,1,2.606048583984375,2.5049591064453125,Fixation,POINT (0.794228196144104 0.1716001480817795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014899569,16529302986,1,1,"(0.7931287884712219, 0.13920500874519348)","(0.7929668426513672, 0.19159403443336487)",1,1,2.615081787109375,2.485931396484375,Fixation,POINT (0.7930478155612946 0.1653995215892792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014907903,16529311320,1,1,"(0.7957345843315125, 0.14310626685619354)","(0.7886919379234314, 0.19620706140995026)",1,1,2.602630615234375,2.484771728515625,Fixation,POINT (0.7922132611274719 0.1696566641330719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014916236,16529319653,1,1,"(0.7936780452728271, 0.13738732039928436)","(0.7829261422157288, 0.19979792833328247)",1,1,2.608612060546875,2.481552124023437,Fixation,POINT (0.788302093744278 0.1685926243662834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208014924569,16529327986,1,1,"(0.800578236579895, 0.13450603187084198)","(0.7844663858413696, 0.1999230831861496)",1,1,2.5743560791015625,2.48046875,Fixation,POINT (0.7925223112106323 0.1672145575284958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
