,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,addLimit.0,JPopupMenu.0,popup.0,JMenuItem.0,limit.0,=.0,makeMenuItem.0,"""Write option: Limit days..."".100","""Specify a limit for the written output in days"".101",new.0,ActionListener.0,SuppressWarnings.0,"""synthetic-access"".0",Override.0,public.0,void.1,actionPerformed.0,ActionEvent.0,e.0,actionLimit.0,popup.1,add.0,limit.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,addLimit,34426334,1208755809904,17270211824,1,1,"(0.23488949239253998, 0.11658655107021332)","(0.23113669455051422, 0.15473119914531708)",1,1,2.3647003173828125,2.3704833984375,Fixation,POINT (0.2330130934715271 0.1356588751077652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755818237,17270220157,1,1,"(0.23106281459331512, 0.11397352069616318)","(0.2322678565979004, 0.16492635011672974)",1,1,2.3607635498046875,2.3932647705078125,Fixation,POINT (0.2316653355956078 0.1394499354064465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755826578,17270228498,1,1,"(0.23235490918159485, 0.11289085447788239)","(0.23252016305923462, 0.1564686894416809)",1,1,2.3463592529296875,2.362533569335937,Fixation,POINT (0.2324375361204147 0.1346797719597816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755834912,17270236832,1,1,"(0.2327505201101303, 0.11314759403467178)","(0.23652170598506927, 0.15706796944141388)",1,1,2.3611602783203125,2.3994903564453125,Fixation,POINT (0.2346361130475998 0.1351077817380428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755843245,17270245165,1,1,"(0.23539282381534576, 0.1256454437971115)","(0.23074007034301758, 0.158220112323761)",1,1,2.3313140869140625,2.3817138671875,Fixation,POINT (0.2330664470791817 0.1419327780604362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755851578,17270253498,1,1,"(0.22878725826740265, 0.11824849247932434)","(0.227885439991951, 0.15632563829421997)",1,1,2.354736328125,2.3203125,Fixation,POINT (0.2283363491296768 0.1372870653867722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755859912,17270261832,1,1,"(0.21497370302677155, 0.11716089397668839)","(0.21999874711036682, 0.1509326696395874)",1,1,2.331817626953125,2.3644256591796875,Fixation,POINT (0.2174862250685692 0.1340467818081379),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755868245,17270270165,1,1,"(0.22383782267570496, 0.12248625606298447)","(0.22617648541927338, 0.1624039262533188)",1,1,2.331893920898437,2.378036499023437,Fixation,POINT (0.2250071540474892 0.1424450911581516),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755876578,17270278498,1,1,"(0.2199200540781021, 0.11609072238206863)","(0.22463196516036987, 0.1569831520318985)",1,1,2.3186798095703125,2.373260498046875,Fixation,POINT (0.222276009619236 0.1365369372069836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755884912,17270286832,1,1,"(0.22057496011257172, 0.11997249722480774)","(0.2214803397655487, 0.16605864465236664)",1,1,2.347076416015625,2.37115478515625,Fixation,POINT (0.2210276499390602 0.1430155709385872),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755893245,17270295165,1,1,"(0.22203612327575684, 0.11039577424526215)","(0.22407491505146027, 0.15343588590621948)",1,1,2.3353729248046875,2.352325439453125,Fixation,POINT (0.2230555191636086 0.1319158300757408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755901578,17270303498,1,1,"(0.21666856110095978, 0.1222928911447525)","(0.22618508338928223, 0.14989551901817322)",1,1,2.3196258544921875,2.363494873046875,Fixation,POINT (0.221426822245121 0.1360942050814629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755909912,17270311832,1,1,"(0.22242122888565063, 0.122360959649086)","(0.21538731455802917, 0.16200941801071167)",1,1,2.326416015625,2.3963775634765625,Fixation,POINT (0.2189042717218399 0.1421851888298988),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755918245,17270320165,1,1,"(0.2180914729833603, 0.12480538338422775)","(0.2193438708782196, 0.16853603720664978)",1,1,2.324859619140625,2.406036376953125,Fixation,POINT (0.21871767193079 0.1466707102954388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755926578,17270328498,1,1,"(0.2222183793783188, 0.12080102413892746)","(0.22055137157440186, 0.1637393981218338)",1,1,2.335174560546875,2.3697967529296875,Fixation,POINT (0.2213848754763603 0.1422702111303806),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755934912,17270336832,1,1,"(0.2126612812280655, 0.11949625611305237)","(0.21783271431922913, 0.1559658944606781)",1,1,2.313949584960937,2.392608642578125,Fixation,POINT (0.2152469977736473 0.1377310752868652),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755943245,17270345165,1,1,"(0.22043997049331665, 0.12759658694267273)","(0.2213299423456192, 0.15702635049819946)",1,1,2.296371459960937,2.3964080810546875,Fixation,POINT (0.2208849564194679 0.1423114687204361),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755951578,17270353498,1,1,"(0.2161286622285843, 0.11355041712522507)","(0.2201460599899292, 0.15663088858127594)",1,1,2.324081420898437,2.378280639648437,Fixation,POINT (0.2181373611092567 0.1350906528532505),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755959917,17270361837,1,1,"(0.22131448984146118, 0.1337009072303772)","(0.2107773870229721, 0.15227405726909637)",1,1,2.327255249023437,2.376373291015625,Fixation,POINT (0.2160459384322166 0.1429874822497368),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755968250,17270370170,1,1,"(0.21625186502933502, 0.11401880532503128)","(0.2189733237028122, 0.13640043139457703)",1,1,2.2867584228515625,2.362640380859375,Fixation,POINT (0.2176125943660736 0.1252096183598042),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755976583,17270378503,1,1,"(0.2236989289522171, 0.1200893297791481)","(0.21327748894691467, 0.14306113123893738)",1,1,2.3242340087890625,2.3562774658203125,Fixation,POINT (0.2184882089495659 0.1315752305090427),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755984916,17270386836,1,1,"(0.21669068932533264, 0.12059009820222855)","(0.211092010140419, 0.13692380487918854)",1,1,2.3088531494140625,2.3711090087890625,Fixation,POINT (0.2138913497328758 0.1287569515407085),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208755993250,17270395170,1,1,"(0.21915091574192047, 0.11699924618005753)","(0.21473892033100128, 0.15263013541698456)",1,1,2.3427886962890625,2.375640869140625,Fixation,POINT (0.2169449180364609 0.134814690798521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756001584,17270403503,1,1,"(0.21406105160713196, 0.12478455901145935)","(0.2175522744655609, 0.15521982312202454)",1,1,2.3245391845703125,2.365509033203125,Fixation,POINT (0.2158066630363464 0.1400021910667419),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756026584,17270428503,1,1,"(0.28031811118125916, 0.14614717662334442)","(0.2793022096157074, 0.13056904077529907)",1,1,2.37115478515625,2.377960205078125,Fixation,POINT (0.2798101603984833 0.1383581086993218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756034918,17270436837,1,1,"(0.2875179350376129, 0.1621762216091156)","(0.29298487305641174, 0.13814528286457062)",1,1,2.3542022705078125,2.393783569335937,Fixation,POINT (0.2902514040470123 0.1501607522368431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756043251,17270445170,1,1,"(0.2816407382488251, 0.15109354257583618)","(0.28600141406059265, 0.1489741951227188)",1,1,2.3704071044921875,2.397811889648437,Fixation,POINT (0.2838210761547089 0.1500338688492775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756051584,17270453503,1,1,"(0.28941115736961365, 0.16229160130023956)","(0.28980639576911926, 0.14648962020874023)",1,1,2.35595703125,2.4083404541015625,Fixation,POINT (0.2896087765693665 0.1543906107544899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756059918,17270461837,1,1,"(0.2907731831073761, 0.16400200128555298)","(0.2945486307144165, 0.14051192998886108)",1,1,2.38165283203125,2.378662109375,Fixation,POINT (0.2926609069108963 0.152256965637207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756068251,17270470170,1,1,"(0.28974270820617676, 0.1563776135444641)","(0.2996352016925812, 0.13647934794425964)",1,1,2.35626220703125,2.396713256835937,Fixation,POINT (0.294688954949379 0.1464284807443619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756076584,17270478503,1,1,"(0.2901271879673004, 0.1679045557975769)","(0.3015177845954895, 0.12314312160015106)",1,1,2.37200927734375,2.406951904296875,Fixation,POINT (0.295822486281395 0.145523838698864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756084921,17270486840,1,1,"(0.2868878245353699, 0.15135455131530762)","(0.2977302670478821, 0.136601060628891)",1,1,2.3488922119140625,2.3839111328125,Fixation,POINT (0.292309045791626 0.1439778059720993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756093254,17270495173,1,1,"(0.28783753514289856, 0.15762704610824585)","(0.2962132692337036, 0.12570706009864807)",1,1,2.400146484375,2.3585357666015625,Fixation,POINT (0.2920254021883011 0.141667053103447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756101587,17270503506,1,1,"(0.29299598932266235, 0.15976957976818085)","(0.29941630363464355, 0.12818647921085358)",1,1,2.3604278564453125,2.3650054931640625,Fixation,POINT (0.296206146478653 0.1439780294895172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756109921,17270511840,1,1,"(0.2884421646595001, 0.1489773541688919)","(0.2957097291946411, 0.12813429534435272)",1,1,2.3544464111328125,2.36199951171875,Fixation,POINT (0.2920759469270706 0.1385558247566223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756118254,17270520173,1,1,"(0.28861385583877563, 0.16319389641284943)","(0.29166796803474426, 0.1338524967432022)",1,1,2.3719482421875,2.3520660400390625,Fixation,POINT (0.29014091193676 0.1485231965780258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756126587,17270528506,1,1,"(0.28976279497146606, 0.1554310917854309)","(0.2860642671585083, 0.12832823395729065)",1,1,2.37493896484375,2.3544921875,Fixation,POINT (0.2879135310649872 0.1418796628713608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756134921,17270536840,1,1,"(0.2968124747276306, 0.16473077237606049)","(0.28903043270111084, 0.13175079226493835)",1,1,2.368270874023437,2.331649780273437,Fixation,POINT (0.2929214537143707 0.1482407823204994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756143254,17270545173,1,1,"(0.2929597496986389, 0.1651800125837326)","(0.2894262969493866, 0.13881626725196838)",1,1,2.339935302734375,2.3180694580078125,Fixation,POINT (0.2911930233240128 0.1519981399178505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756151587,17270553506,1,1,"(0.2954188585281372, 0.16630111634731293)","(0.2866640090942383, 0.1252313256263733)",1,1,2.3767852783203125,2.3479766845703125,Fixation,POINT (0.2910414338111877 0.1457662209868431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756159920,17270561839,1,1,"(0.28578466176986694, 0.15698322653770447)","(0.29333093762397766, 0.13639110326766968)",1,1,2.338287353515625,2.3214874267578125,Fixation,POINT (0.2895577996969223 0.1466871649026871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756201587,17270603506,1,1,"(0.08123256266117096, 0.12653163075447083)","(0.09036418795585632, 0.12714619934558868)",1,1,2.2400054931640625,2.329498291015625,Fixation,POINT (0.0857983753085136 0.1268389150500298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756209920,17270611839,1,1,"(0.08621618151664734, 0.1257275640964508)","(0.09597630053758621, 0.12463732063770294)",1,1,2.2893218994140625,2.3035430908203125,Fixation,POINT (0.0910962410271168 0.1251824423670769),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756218260,17270620179,1,1,"(0.0840490534901619, 0.1391301155090332)","(0.0887056514620781, 0.1278994083404541)",1,1,2.2903594970703125,2.33453369140625,Fixation,POINT (0.08637735247612 0.1335147619247436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756226594,17270628512,1,1,"(0.074580617249012, 0.13907727599143982)","(0.09194619208574295, 0.12036830186843872)",1,1,2.301483154296875,2.3065643310546875,Fixation,POINT (0.0832634046673775 0.1297227889299393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756234927,17270636845,1,1,"(0.08730233460664749, 0.13406653702259064)","(0.09740694612264633, 0.11498373746871948)",1,1,2.261627197265625,2.3106842041015625,Fixation,POINT (0.0923546403646469 0.1245251372456551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756243261,17270645179,1,1,"(0.08280563354492188, 0.13631406426429749)","(0.09033645689487457, 0.12682723999023438)",1,1,2.2700653076171875,2.3371124267578125,Fixation,POINT (0.0865710452198982 0.1315706521272659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756251594,17270653512,1,1,"(0.0889342650771141, 0.12272752821445465)","(0.09824719280004501, 0.11925274133682251)",1,1,2.2904510498046875,2.293121337890625,Fixation,POINT (0.0935907289385796 0.1209901347756386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756259927,17270661845,1,1,"(0.08287305384874344, 0.1151566356420517)","(0.10024358332157135, 0.12319401651620865)",1,1,2.2729949951171875,2.3223419189453125,Fixation,POINT (0.0915583185851574 0.1191753260791302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756268261,17270670179,1,1,"(0.08010827004909515, 0.13057266175746918)","(0.09251801669597626, 0.11930514872074127)",1,1,2.23699951171875,2.307723999023437,Fixation,POINT (0.0863131433725357 0.1249389052391052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756276594,17270678512,1,1,"(0.07957622408866882, 0.13847368955612183)","(0.10000139474868774, 0.12004455178976059)",1,1,2.25323486328125,2.3125,Fixation,POINT (0.0897888094186783 0.1292591206729412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756284926,17270686845,1,1,"(0.07438492029905319, 0.13351021707057953)","(0.0920228362083435, 0.1306481957435608)",1,1,2.2324981689453125,2.320556640625,Fixation,POINT (0.0832038782536984 0.1320792064070702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756293260,17270695179,1,1,"(0.07948017865419388, 0.12315064668655396)","(0.09245918691158295, 0.12174096703529358)",1,1,2.25494384765625,2.3020477294921875,Fixation,POINT (0.0859696827828884 0.1224458068609238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756301593,17270703512,1,1,"(0.08202124387025833, 0.12452089041471481)","(0.09668340533971786, 0.12374075502157211)",1,1,2.2615509033203125,2.28228759765625,Fixation,POINT (0.0893523246049881 0.1241308227181435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756309926,17270711845,1,1,"(0.07715402543544769, 0.12839852273464203)","(0.0924573466181755, 0.12696683406829834)",1,1,2.2632293701171875,2.298614501953125,Fixation,POINT (0.0848056860268116 0.1276826784014702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756318260,17270720179,1,1,"(0.08290038257837296, 0.12103565782308578)","(0.09537019580602646, 0.12149186432361603)",1,1,2.248260498046875,2.275848388671875,Fixation,POINT (0.0891352891921997 0.1212637610733509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756326593,17270728512,1,1,"(0.07951024174690247, 0.12194028496742249)","(0.09378112852573395, 0.13580185174942017)",1,1,2.255584716796875,2.3009185791015625,Fixation,POINT (0.0866456851363182 0.1288710683584213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756334926,17270736845,1,1,"(0.0771750956773758, 0.12450502067804337)","(0.09614432603120804, 0.11719997972249985)",1,1,2.259185791015625,2.27178955078125,Fixation,POINT (0.0866597108542919 0.1208525002002716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756343260,17270745179,1,1,"(0.0809483751654625, 0.12745457887649536)","(0.1112595871090889, 0.1354103684425354)",1,1,2.25567626953125,2.2660369873046875,Fixation,POINT (0.0961039811372757 0.1314324736595154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756351597,17270753516,1,1,"(0.09720940887928009, 0.13299579918384552)","(0.08718916773796082, 0.13385070860385895)",1,1,2.258895874023437,2.3001708984375,Fixation,POINT (0.0921992883086204 0.1334232538938522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756359930,17270761849,1,1,"(0.08936698734760284, 0.14000508189201355)","(0.08597160130739212, 0.12304923683404922)",1,1,2.2506866455078125,2.302032470703125,Fixation,POINT (0.0876692943274975 0.1315271593630314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756368264,17270770183,1,1,"(0.07619475573301315, 0.1297600418329239)","(0.10254249721765518, 0.12802860140800476)",1,1,2.2574920654296875,2.3026885986328125,Fixation,POINT (0.0893686264753342 0.1288943216204643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756376597,17270778516,1,1,"(0.0690813735127449, 0.13970665633678436)","(0.09753207117319107, 0.12901169061660767)",1,1,2.244293212890625,2.2819976806640625,Fixation,POINT (0.083306722342968 0.134359173476696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756384930,17270786849,1,1,"(0.07617143541574478, 0.13771313428878784)","(0.08728769421577454, 0.13568313419818878)",1,1,2.2625274658203125,2.297393798828125,Fixation,POINT (0.0817295648157597 0.1366981342434883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756393264,17270795183,1,1,"(0.0640755370259285, 0.11941558867692947)","(0.0684080570936203, 0.13074670732021332)",1,1,2.2431182861328125,2.298980712890625,Fixation,POINT (0.0662417970597744 0.1250811479985714),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756409931,17270811849,1,1,"(0.04342636093497276, 0.12013853341341019)","(0.06625675410032272, 0.12749239802360535)",1,1,2.25146484375,2.31787109375,Fixation,POINT (0.0548415575176477 0.1238154657185078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756418265,17270820183,1,1,"(0.05312966927886009, 0.10260909050703049)","(0.06977960467338562, 0.10816020518541336)",1,1,2.253692626953125,2.2834930419921875,Fixation,POINT (0.0614546369761229 0.1053846478462219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756426598,17270828516,1,1,"(0.053617388010025024, 0.10034845769405365)","(0.06658466905355453, 0.11937736719846725)",1,1,2.2714080810546875,2.3001861572265625,Fixation,POINT (0.0601010285317898 0.1098629124462604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756434931,17270836849,1,1,"(0.04571818187832832, 0.08637692034244537)","(0.06530008465051651, 0.11552128195762634)",1,1,2.281280517578125,2.321685791015625,Fixation,POINT (0.0555091332644224 0.1009491011500359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756443265,17270845183,1,1,"(0.04745335876941681, 0.10425844043493271)","(0.06968016177415848, 0.11436612904071808)",1,1,2.250732421875,2.2969512939453125,Fixation,POINT (0.0585667602717876 0.1093122847378254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756451598,17270853516,1,1,"(0.05867540091276169, 0.10573263466358185)","(0.06383069604635239, 0.12175644934177399)",1,1,2.24481201171875,2.321990966796875,Fixation,POINT (0.061253048479557 0.1137445420026779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756459931,17270861849,1,1,"(0.05742347240447998, 0.10768803209066391)","(0.061597250401973724, 0.13033336400985718)",1,1,2.237777709960937,2.3184356689453125,Fixation,POINT (0.0595103614032268 0.1190106980502605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756468265,17270870183,1,1,"(0.05063091591000557, 0.10816764086484909)","(0.058109596371650696, 0.12562130391597748)",1,1,2.2513885498046875,2.343109130859375,Fixation,POINT (0.0543702561408281 0.1168944723904133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756476598,17270878516,1,1,"(0.04657655954360962, 0.1141720712184906)","(0.06705650687217712, 0.10762006789445877)",1,1,2.200439453125,2.3082275390625,Fixation,POINT (0.0568165332078934 0.1108960695564747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756484937,17270886855,1,1,"(0.05408899486064911, 0.1095888614654541)","(0.07065876573324203, 0.11277005076408386)",1,1,2.243072509765625,2.314361572265625,Fixation,POINT (0.0623738802969456 0.111179456114769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,addLimit,34426334,1208756493271,17270895189,1,1,"(0.05412116274237633, 0.10432755947113037)","(0.06319934129714966, 0.11846065521240234)",1,1,2.237411499023437,2.31829833984375,Fixation,POINT (0.058660252019763 0.1113941073417664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
