,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Collection.0,getInstitutions.0,try.0,if.0,iInstitutions.0,==.0,nan.0,refreshInstitutions.0,logger.0,debug.0,"""Institutions were nan while getting them Attempting to refresh "".100",return.0,iInstitutions.1,catch.0,Exception.0,e.0,logger.1,warn.0,e.1,getMessage.0,e.2,return.1,Collections.0,EMPTY_LIST.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,getInstitutions,19280843,1209664653020,18179051899,1,1,"(0.7521123886108398, 0.2588779330253601)","(0.753052830696106, 0.25171855092048645)",1,1,2.6377716064453125,2.48199462890625,Fixation,POINT (0.7525826096534729 0.2552982419729233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664661355,18179060234,1,1,"(0.750419557094574, 0.2606004476547241)","(0.7545586228370667, 0.26041051745414734)",1,1,2.648895263671875,2.44500732421875,Fixation,POINT (0.7524890899658203 0.2605054825544357),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getInstitutions,19280843,1209664669688,18179068567,1,1,"(0.7425366044044495, 0.2609671950340271)","(0.7585951089859009, 0.26054656505584717)",1,1,2.653549194335937,2.455062866210937,Fixation,POINT (0.7505658566951752 0.2607568800449371),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getInstitutions,19280843,1209664678022,18179076901,1,1,"(0.7470391988754272, 0.2571057975292206)","(0.7565446496009827, 0.2646859586238861)",1,1,2.66064453125,2.4547882080078125,Fixation,POINT (0.751791924238205 0.2608958780765533),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getInstitutions,19280843,1209664686353,18179085232,1,1,"(0.7505300641059875, 0.2513636350631714)","(0.7469819784164429, 0.26264721155166626)",1,1,2.6620635986328125,2.448455810546875,Fixation,POINT (0.7487560212612152 0.2570054233074188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664694686,18179093565,1,1,"(0.7470526695251465, 0.25140124559402466)","(0.7559192776679993, 0.26556017994880676)",1,1,2.6624298095703125,2.4597320556640625,Fixation,POINT (0.7514859735965729 0.2584807127714157),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getInstitutions,19280843,1209664703022,18179101901,1,1,"(0.7491436004638672, 0.2507787346839905)","(0.7481957077980042, 0.2665776014328003)",1,1,2.675048828125,2.482162475585937,Fixation,POINT (0.7486696541309357 0.2586781680583954),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getInstitutions,19280843,1209664711356,18179110235,1,1,"(0.7462806105613708, 0.2572105824947357)","(0.7533686757087708, 0.25955507159233093)",1,1,2.676483154296875,2.474227905273437,Fixation,POINT (0.7498246431350708 0.2583828270435333),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getInstitutions,19280843,1209664719689,18179118568,1,1,"(0.749997079372406, 0.25278982520103455)","(0.7448036074638367, 0.2594914734363556)",1,1,2.674713134765625,2.478912353515625,Fixation,POINT (0.7474003434181213 0.2561406493186951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664728022,18179126901,1,1,"(0.7478851079940796, 0.2562440037727356)","(0.7514780759811401, 0.2581140398979187)",1,1,2.675033569335937,2.474609375,Fixation,POINT (0.7496815919876099 0.2571790218353272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664736356,18179135235,1,1,"(0.7485207319259644, 0.24767360091209412)","(0.7440266609191895, 0.25519564747810364)",1,1,2.673187255859375,2.5023956298828125,Fixation,POINT (0.7462736964225769 0.2514346241950989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664744689,18179143568,1,1,"(0.7458639144897461, 0.25550350546836853)","(0.7493302226066589, 0.2588627338409424)",1,1,2.677825927734375,2.496124267578125,Fixation,POINT (0.7475970685482025 0.2571831196546555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664769690,18179168569,1,1,"(0.6683330535888672, 0.22058111429214478)","(0.6717800498008728, 0.23196327686309814)",1,1,2.666015625,2.521347045898437,Fixation,POINT (0.67005655169487 0.2262721955776215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664778022,18179176901,1,1,"(0.6689422130584717, 0.21653741598129272)","(0.6721860766410828, 0.22112320363521576)",1,1,2.6589508056640625,2.51165771484375,Fixation,POINT (0.6705641448497772 0.2188303098082542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664786356,18179185235,1,1,"(0.6674690842628479, 0.22247876226902008)","(0.6655088663101196, 0.22842048108577728)",1,1,2.671981811523437,2.526336669921875,Fixation,POINT (0.6664889752864838 0.2254496216773987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664794690,18179193569,1,1,"(0.6725181937217712, 0.22325778007507324)","(0.6717854738235474, 0.22059418261051178)",1,1,2.684799194335937,2.5330963134765625,Fixation,POINT (0.6721518337726593 0.2219259813427925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664803022,18179201901,1,1,"(0.6692460179328918, 0.21768446266651154)","(0.6701056361198425, 0.2225957065820694)",1,1,2.68603515625,2.53509521484375,Fixation,POINT (0.6696758270263672 0.2201400846242905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664811357,18179210235,1,1,"(0.6697602272033691, 0.2243553102016449)","(0.6664090752601624, 0.22678160667419434)",1,1,2.674667358398437,2.5399627685546875,Fixation,POINT (0.6680846512317657 0.2255684584379196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664819690,18179218568,1,1,"(0.6690406203269958, 0.2162281721830368)","(0.6668189764022827, 0.2169571965932846)",1,1,2.679107666015625,2.522705078125,Fixation,POINT (0.6679297983646393 0.2165926843881607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664828023,18179226901,1,1,"(0.6679993867874146, 0.23105736076831818)","(0.6698718667030334, 0.22395296394824982)",1,1,2.6850128173828125,2.539291381835937,Fixation,POINT (0.668935626745224 0.227505162358284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664836357,18179235235,1,1,"(0.6642224192619324, 0.23029756546020508)","(0.66839200258255, 0.22078704833984375)",1,1,2.689666748046875,2.551849365234375,Fixation,POINT (0.6663072109222412 0.2255423069000244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664844696,18179243574,1,1,"(0.6720100045204163, 0.22102992236614227)","(0.6672749519348145, 0.2211262583732605)",1,1,2.680938720703125,2.551422119140625,Fixation,POINT (0.6696424782276154 0.2210780903697014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664853028,18179251906,1,1,"(0.6661922931671143, 0.22770273685455322)","(0.6684895157814026, 0.22706356644630432)",1,1,2.68658447265625,2.549835205078125,Fixation,POINT (0.6673409044742584 0.2273831516504288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664861362,18179260240,1,1,"(0.6662625670433044, 0.22148580849170685)","(0.6670032739639282, 0.2241833359003067)",1,1,2.6809844970703125,2.5436248779296875,Fixation,POINT (0.6666329205036163 0.2228345721960068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664869696,18179268574,1,1,"(0.6647641658782959, 0.22311732172966003)","(0.6684408783912659, 0.23237675428390503)",1,1,2.6807098388671875,2.56689453125,Fixation,POINT (0.6666025221347809 0.2277470380067825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664878029,18179276907,1,1,"(0.6708813309669495, 0.2277393639087677)","(0.6695732474327087, 0.22408437728881836)",1,1,2.696395874023437,2.55078125,Fixation,POINT (0.6702272891998291 0.225911870598793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664886362,18179285240,1,1,"(0.662382185459137, 0.22883082926273346)","(0.6685643792152405, 0.23005124926567078)",1,1,2.682769775390625,2.55145263671875,Fixation,POINT (0.6654732823371887 0.2294410392642021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664894696,18179293574,1,1,"(0.6711410880088806, 0.2247302383184433)","(0.6651304364204407, 0.2326854169368744)",1,1,2.67474365234375,2.5531463623046875,Fixation,POINT (0.6681357622146606 0.2287078276276588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664903028,18179301906,1,1,"(0.6692901253700256, 0.22320397198200226)","(0.6669661402702332, 0.22938305139541626)",1,1,2.67596435546875,2.5528564453125,Fixation,POINT (0.6681281328201294 0.2262935116887093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664911362,18179310240,1,1,"(0.6662197113037109, 0.22659681737422943)","(0.6699538826942444, 0.2262323498725891)",1,1,2.674423217773437,2.5583038330078125,Fixation,POINT (0.6680867969989777 0.2264145836234093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664919695,18179318573,1,1,"(0.6674250960350037, 0.23016928136348724)","(0.6674870252609253, 0.22726178169250488)",1,1,2.6661834716796875,2.5503387451171875,Fixation,POINT (0.6674560606479645 0.2287155315279961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664928029,18179326907,1,1,"(0.6678585410118103, 0.22456468641757965)","(0.6690589189529419, 0.22556981444358826)",1,1,2.6776275634765625,2.546844482421875,Fixation,POINT (0.6684587299823761 0.225067250430584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664936362,18179335240,1,1,"(0.6690654158592224, 0.22500362992286682)","(0.6685768365859985, 0.2235902100801468)",1,1,2.6657867431640625,2.53448486328125,Fixation,POINT (0.6688211262226105 0.2242969200015068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664944695,18179343573,1,1,"(0.6670903563499451, 0.2241562455892563)","(0.6714662909507751, 0.22271400690078735)",1,1,2.66900634765625,2.5198974609375,Fixation,POINT (0.6692783236503601 0.2234351262450218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664953029,18179351907,1,1,"(0.6653217077255249, 0.2299933284521103)","(0.6695172786712646, 0.22967836260795593)",1,1,2.682586669921875,2.538238525390625,Fixation,POINT (0.6674194931983948 0.2298358455300331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664961362,18179360240,1,1,"(0.6647965908050537, 0.22258029878139496)","(0.6695510149002075, 0.2269374430179596)",1,1,2.656494140625,2.53253173828125,Fixation,POINT (0.6671738028526306 0.2247588708996773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664969695,18179368573,1,1,"(0.6687379479408264, 0.22289057075977325)","(0.6716390252113342, 0.22510816156864166)",1,1,2.6566162109375,2.5306396484375,Fixation,POINT (0.6701884865760803 0.2239993661642075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664978035,18179376913,1,1,"(0.6688061952590942, 0.23134812712669373)","(0.6707414984703064, 0.22343982756137848)",1,1,2.6614227294921875,2.513092041015625,Fixation,POINT (0.6697738468647003 0.2273939773440361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664986370,18179385248,1,1,"(0.6710893511772156, 0.22761209309101105)","(0.6716922521591187, 0.21802417933940887)",1,1,2.65423583984375,2.519775390625,Fixation,POINT (0.6713908016681671 0.22281813621521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209664994703,18179393581,1,1,"(0.6691014170646667, 0.2222088873386383)","(0.6703693270683289, 0.2226768285036087)",1,1,2.6576690673828125,2.5087127685546875,Fixation,POINT (0.6697353720664978 0.2224428579211235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665003037,18179401915,1,1,"(0.6671305894851685, 0.22745183110237122)","(0.6672126054763794, 0.21955506503582)",1,1,2.636581420898437,2.5048370361328125,Fixation,POINT (0.6671715974807739 0.2235034480690956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665011370,18179410248,1,1,"(0.6653987169265747, 0.2245471477508545)","(0.6644912958145142, 0.22527623176574707)",1,1,2.636322021484375,2.4892730712890625,Fixation,POINT (0.6649450063705444 0.2249116897583008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665019703,18179418581,1,1,"(0.667538583278656, 0.22042804956436157)","(0.6689438819885254, 0.22855016589164734)",1,1,2.633163452148437,2.5029449462890625,Fixation,POINT (0.6682412326335907 0.2244891077280045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665028036,18179426914,1,1,"(0.6703648567199707, 0.23161888122558594)","(0.6720746159553528, 0.2263166606426239)",1,1,2.641220092773437,2.4840545654296875,Fixation,POINT (0.6712197363376617 0.2289677709341049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665036370,18179435248,1,1,"(0.6663239598274231, 0.21966585516929626)","(0.6668194532394409, 0.22142969071865082)",1,1,2.6300811767578125,2.493804931640625,Fixation,POINT (0.666571706533432 0.2205477729439735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665044703,18179443581,1,1,"(0.6643205881118774, 0.2366219162940979)","(0.6694601774215698, 0.2313934862613678)",1,1,2.634765625,2.481536865234375,Fixation,POINT (0.6668903827667236 0.2340077012777328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665053037,18179451914,1,1,"(0.6700992584228516, 0.22893518209457397)","(0.6699569225311279, 0.22573935985565186)",1,1,2.63360595703125,2.487289428710937,Fixation,POINT (0.6700280904769897 0.2273372709751129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665061371,18179460248,1,1,"(0.6672324538230896, 0.23037037253379822)","(0.6666955947875977, 0.22273646295070648)",1,1,2.6137237548828125,2.4820709228515625,Fixation,POINT (0.6669640243053436 0.2265534177422524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665069705,18179468581,1,1,"(0.6677846908569336, 0.22001655399799347)","(0.6646881699562073, 0.22413945198059082)",1,1,2.607162475585937,2.4898223876953125,Fixation,POINT (0.6662364304065704 0.2220780029892921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665078038,18179476914,1,1,"(0.672087550163269, 0.2284540981054306)","(0.6693980693817139, 0.2247277945280075)",1,1,2.606689453125,2.474517822265625,Fixation,POINT (0.6707428097724915 0.2265909463167191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665086372,18179485248,1,1,"(0.6693713665008545, 0.22865529358386993)","(0.672086775302887, 0.22304874658584595)",1,1,2.605987548828125,2.4733123779296875,Fixation,POINT (0.6707290709018707 0.2258520200848579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665094705,18179493581,1,1,"(0.6663981080055237, 0.2297419160604477)","(0.6696327328681946, 0.22362983226776123)",1,1,2.626678466796875,2.4764556884765625,Fixation,POINT (0.6680154204368591 0.2266858741641045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665103038,18179501914,1,1,"(0.6668602824211121, 0.22775866091251373)","(0.6677719354629517, 0.2243167608976364)",1,1,2.627105712890625,2.4644927978515625,Fixation,POINT (0.6673161089420319 0.2260377109050751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665111375,18179510251,1,1,"(0.6656957268714905, 0.22589781880378723)","(0.6714865565299988, 0.22106090188026428)",1,1,2.5977935791015625,2.451766967773437,Fixation,POINT (0.6685911417007446 0.2234793603420258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665119708,18179518584,1,1,"(0.6654223203659058, 0.22512507438659668)","(0.670507550239563, 0.21167396008968353)",1,1,2.6127166748046875,2.462432861328125,Fixation,POINT (0.6679649353027344 0.2183995172381401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665128042,18179526918,1,1,"(0.6711228489875793, 0.22060933709144592)","(0.6704502701759338, 0.22160658240318298)",1,1,2.592498779296875,2.45147705078125,Fixation,POINT (0.6707865595817566 0.2211079597473144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665136375,18179535251,1,1,"(0.6722837090492249, 0.22060272097587585)","(0.6742306351661682, 0.22111022472381592)",1,1,2.59991455078125,2.45330810546875,Fixation,POINT (0.6732571721076965 0.2208564728498459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665144708,18179543584,1,1,"(0.6699374914169312, 0.23238541185855865)","(0.6696297526359558, 0.21809811890125275)",1,1,2.62091064453125,2.443145751953125,Fixation,POINT (0.6697836220264435 0.2252417653799057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665153042,18179551918,1,1,"(0.6668922901153564, 0.22451184689998627)","(0.6674989461898804, 0.21998634934425354)",1,1,2.6021728515625,2.4519500732421875,Fixation,POINT (0.6671956181526184 0.2222490981221199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665161375,18179560251,1,1,"(0.666061282157898, 0.22338469326496124)","(0.6695424318313599, 0.22176499664783478)",1,1,2.588348388671875,2.4466552734375,Fixation,POINT (0.6678018569946289 0.222574844956398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665169708,18179568584,1,1,"(0.6707820892333984, 0.21236258745193481)","(0.670606791973114, 0.21771149337291718)",1,1,2.580841064453125,2.444580078125,Fixation,POINT (0.6706944406032562 0.215037040412426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665178041,18179576917,1,1,"(0.6711302995681763, 0.22889992594718933)","(0.6678919196128845, 0.22051909565925598)",1,1,2.6104888916015625,2.448837280273437,Fixation,POINT (0.6695111095905304 0.2247095108032227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665186375,18179585251,1,1,"(0.6720510125160217, 0.22267010807991028)","(0.67081218957901, 0.22393369674682617)",1,1,2.580307006835937,2.456817626953125,Fixation,POINT (0.6714316010475159 0.2233019024133682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665194708,18179593584,1,1,"(0.6710122227668762, 0.2238388955593109)","(0.6698973774909973, 0.21539811789989471)",1,1,2.5794219970703125,2.4395904541015625,Fixation,POINT (0.6704548001289368 0.2196185067296028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665203041,18179601917,1,1,"(0.6683157086372375, 0.22091688215732574)","(0.6668204069137573, 0.221917524933815)",1,1,2.5733642578125,2.455718994140625,Fixation,POINT (0.6675680577754974 0.2214172035455704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665211375,18179610251,1,1,"(0.6707123517990112, 0.22416497766971588)","(0.6663925647735596, 0.22089073061943054)",1,1,2.5848541259765625,2.4354705810546875,Fixation,POINT (0.6685524582862854 0.2225278541445732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665219708,18179618584,1,1,"(0.6693251132965088, 0.227928027510643)","(0.670517086982727, 0.2280517816543579)",1,1,2.588043212890625,2.4334869384765625,Fixation,POINT (0.6699211001396179 0.2279899045825005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665228041,18179626917,1,1,"(0.6709927916526794, 0.22198212146759033)","(0.6681205034255981, 0.23392176628112793)",1,1,2.575927734375,2.4482574462890625,Fixation,POINT (0.6695566475391388 0.2279519438743591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665236379,18179635255,1,1,"(0.6690552234649658, 0.22541557252407074)","(0.6713693737983704, 0.23114003241062164)",1,1,2.5777130126953125,2.4324493408203125,Fixation,POINT (0.6702122986316681 0.2282778024673462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665244712,18179643588,1,1,"(0.6674985885620117, 0.22713804244995117)","(0.668682873249054, 0.23200219869613647)",1,1,2.581085205078125,2.43255615234375,Fixation,POINT (0.6680907309055328 0.2295701205730438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665253045,18179651921,1,1,"(0.6723811626434326, 0.22619958221912384)","(0.6695878505706787, 0.22773031890392303)",1,1,2.581085205078125,2.426742553710937,Fixation,POINT (0.6709845066070557 0.2269649505615234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665261378,18179660254,1,1,"(0.6674925684928894, 0.22959649562835693)","(0.6688005328178406, 0.2335585504770279)",1,1,2.581298828125,2.422576904296875,Fixation,POINT (0.668146550655365 0.2315775230526924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665269712,18179668588,1,1,"(0.6660969853401184, 0.23198795318603516)","(0.6687187552452087, 0.24234600365161896)",1,1,2.569549560546875,2.4392547607421875,Fixation,POINT (0.6674078702926636 0.2371669784188271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209665286378,18179685254,1,1,"(0.7031511664390564, 0.22157873213291168)","(0.7122356295585632, 0.2335660606622696)",1,1,2.572601318359375,2.412322998046875,Fixation,POINT (0.7076933979988098 0.2275723963975906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
