,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,List.0,getCollaborateCollection.0,String.1,userID.0,throws.0,AccessException.0,logger.0,debug.0,"""entering getCollaborateCollection()"".100",String.2,query.0,=.0,"""SELECT collection. PID PID collection. TITLE TITLE, "".101",+.0,""" collectionrole. ROLE ROLE FROM collectionrole collection WHERE "".102",+.1,""" collectionrole. USERID = "".103",+.2,userID.1,+.3,"""'"".0",+.4,""" AND collectionrole. COLLECTIONPID = collection. PID"".104",+.5,""" AND collection. ROOT = '1'"".105",List.1,list.0,=.1,buildResult.0,query.1,return.0,list.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getCollaborateCollection,250694,1209093497634,17607898600,1,1,"(0.7542528510093689, 0.21076025068759918)","(0.7439579367637634, 0.22080020606517792)",1,1,2.23577880859375,2.2537078857421875,Fixation,POINT (0.7491053938865662 0.2157802283763886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093505967,17607906933,1,1,"(0.7473862767219543, 0.21164155006408691)","(0.7456818222999573, 0.216826930642128)",1,1,2.2495880126953125,2.2566070556640625,Fixation,POINT (0.7465340495109558 0.2142342403531074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093514300,17607915266,1,1,"(0.7562430500984192, 0.21426662802696228)","(0.7461163997650146, 0.21987664699554443)",1,1,2.2661285400390625,2.2681884765625,Fixation,POINT (0.7511797249317169 0.2170716375112534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093522634,17607923600,1,1,"(0.7502468228340149, 0.21501751244068146)","(0.7499831914901733, 0.21502786874771118)",1,1,2.2666778564453125,2.263580322265625,Fixation,POINT (0.7501150071620941 0.2150226905941963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093530967,17607931933,1,1,"(0.7491897940635681, 0.21108898520469666)","(0.7491346597671509, 0.21278078854084015)",1,1,2.2455291748046875,2.2430877685546875,Fixation,POINT (0.7491622269153595 0.2119348868727684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093539300,17607940266,1,1,"(0.7506313920021057, 0.22139160335063934)","(0.7461817264556885, 0.21726273000240326)",1,1,2.2476348876953125,2.226898193359375,Fixation,POINT (0.7484065592288971 0.2193271666765213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093547634,17607948600,1,1,"(0.7517271041870117, 0.22125107049942017)","(0.7441899180412292, 0.21421967446804047)",1,1,2.211456298828125,2.2531890869140625,Fixation,POINT (0.7479585111141205 0.2177353724837303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093555969,17607956935,1,1,"(0.7486457228660583, 0.20526830852031708)","(0.7462378144264221, 0.21154119074344635)",1,1,2.23291015625,2.244247436523437,Fixation,POINT (0.7474417686462402 0.2084047496318817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093564302,17607965268,1,1,"(0.750586748123169, 0.21258136630058289)","(0.7457361221313477, 0.21569067239761353)",1,1,2.2168121337890625,2.1995849609375,Fixation,POINT (0.7481614351272583 0.2141360193490982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093572636,17607973602,1,1,"(0.7491741180419922, 0.2092307060956955)","(0.7477626204490662, 0.21826119720935822)",1,1,2.2290496826171875,2.2541656494140625,Fixation,POINT (0.7484683692455292 0.2137459516525269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093580969,17607981935,1,1,"(0.7512463331222534, 0.21550866961479187)","(0.7427530288696289, 0.21748831868171692)",1,1,2.2097320556640625,2.220428466796875,Fixation,POINT (0.7469996809959412 0.2164984941482544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093589300,17607990266,1,1,"(0.7545523047447205, 0.21559271216392517)","(0.7462896108627319, 0.21072673797607422)",1,1,2.231689453125,2.253036499023437,Fixation,POINT (0.7504209578037262 0.2131597250699997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093597633,17607998599,1,1,"(0.7463222146034241, 0.21991729736328125)","(0.7431057095527649, 0.21229630708694458)",1,1,2.2188720703125,2.259307861328125,Fixation,POINT (0.7447139620780945 0.2161068022251129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093605967,17608006933,1,1,"(0.7477585077285767, 0.20949333906173706)","(0.7446617484092712, 0.20732226967811584)",1,1,2.225250244140625,2.222076416015625,Fixation,POINT (0.746210128068924 0.2084078043699264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093614302,17608015268,1,1,"(0.7492064833641052, 0.2108975499868393)","(0.7539143562316895, 0.20306673645973206)",1,1,2.21807861328125,2.229248046875,Fixation,POINT (0.7515604197978973 0.2069821432232857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093622637,17608023603,1,1,"(0.7515436410903931, 0.2194044440984726)","(0.7482842803001404, 0.2059326171875)",1,1,2.217376708984375,2.2054901123046875,Fixation,POINT (0.7499139606952667 0.2126685306429863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093630971,17608031937,1,1,"(0.7496864795684814, 0.20874808728694916)","(0.7490941882133484, 0.2023320496082306)",1,1,2.243026733398437,2.205810546875,Fixation,POINT (0.7493903338909149 0.2055400684475899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093639305,17608040270,1,1,"(0.7490441799163818, 0.21502897143363953)","(0.7478060722351074, 0.21691939234733582)",1,1,2.253936767578125,2.2198638916015625,Fixation,POINT (0.7484251260757446 0.2159741818904877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093672639,17608073604,1,1,"(0.827608048915863, 0.2069956511259079)","(0.8390220403671265, 0.23242981731891632)",1,1,2.252044677734375,2.1898345947265625,,POINT (0.8333150446414948 0.2197127342224121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093680972,17608081937,1,1,"(0.8276766538619995, 0.1972522735595703)","(0.8417870998382568, 0.23665186762809753)",1,1,2.2237701416015625,2.1831207275390625,Fixation,POINT (0.8347318768501282 0.2169520705938339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093689305,17608090270,1,1,"(0.8283399343490601, 0.20000863075256348)","(0.8365161418914795, 0.22486703097820282)",1,1,2.268218994140625,2.213973999023437,Fixation,POINT (0.8324280381202698 0.2124378308653832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093697639,17608098604,1,1,"(0.8279520869255066, 0.20216800272464752)","(0.8363322615623474, 0.2349051535129547)",1,1,2.289535522460937,2.2129058837890625,Fixation,POINT (0.832142174243927 0.2185365781188011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093705972,17608106937,1,1,"(0.8287572264671326, 0.19019655883312225)","(0.8455511331558228, 0.2498733550310135)",1,1,2.288726806640625,2.201889038085937,Fixation,POINT (0.8371541798114777 0.2200349569320679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093714305,17608115270,1,1,"(0.8225979804992676, 0.19218221306800842)","(0.8434826731681824, 0.23565904796123505)",1,1,2.2795562744140625,2.2235870361328125,Fixation,POINT (0.833040326833725 0.2139206305146217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093722639,17608123604,1,1,"(0.8296001553535461, 0.19843149185180664)","(0.8381336331367493, 0.23587733507156372)",1,1,2.2286376953125,2.203399658203125,Fixation,POINT (0.8338668942451477 0.2171544134616852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093730972,17608131937,1,1,"(0.8301427364349365, 0.2007143646478653)","(0.8394720554351807, 0.23516447842121124)",1,1,2.281982421875,2.1600799560546875,Fixation,POINT (0.8348073959350586 0.2179394215345383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093739309,17608140274,1,1,"(0.8386027812957764, 0.20134936273097992)","(0.836218535900116, 0.22971051931381226)",1,1,2.274261474609375,2.203720092773437,Fixation,POINT (0.8374106585979462 0.2155299410223961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093747642,17608148607,1,1,"(0.8305793404579163, 0.20580221712589264)","(0.8395975232124329, 0.23404942452907562)",1,1,2.271575927734375,2.1734161376953125,Fixation,POINT (0.8350884318351746 0.2199258208274841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093755976,17608156941,1,1,"(0.8254931569099426, 0.2047850340604782)","(0.8406139016151428, 0.2313048094511032)",1,1,2.2360992431640625,2.2141265869140625,Fixation,POINT (0.8330535292625427 0.2180449217557907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093764309,17608165274,1,1,"(0.8222906589508057, 0.2051737755537033)","(0.8380924463272095, 0.22489520907402039)",1,1,2.2423095703125,2.1700439453125,Fixation,POINT (0.8301915526390076 0.2150344923138618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093772642,17608173607,1,1,"(0.8292837738990784, 0.2038818895816803)","(0.8415753245353699, 0.22038492560386658)",1,1,2.234100341796875,2.2001495361328125,Fixation,POINT (0.8354295492172241 0.2121334075927734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093780976,17608181941,1,1,"(0.8301929235458374, 0.19681334495544434)","(0.8406774997711182, 0.226389080286026)",1,1,2.233001708984375,2.200546264648437,Fixation,POINT (0.8354352116584778 0.2116012126207352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093789309,17608190274,1,1,"(0.8240051865577698, 0.20529597997665405)","(0.8447920083999634, 0.23360960185527802)",1,1,2.2920074462890625,2.185821533203125,Fixation,POINT (0.8343985974788666 0.219452790915966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093797642,17608198607,1,1,"(0.8361842632293701, 0.20348238945007324)","(0.8364210724830627, 0.22468528151512146)",1,1,2.266876220703125,2.1754150390625,Fixation,POINT (0.8363026678562164 0.2140838354825974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093805976,17608206941,1,1,"(0.8327465057373047, 0.20170141756534576)","(0.8382956385612488, 0.2339310199022293)",1,1,2.269515991210937,2.2358551025390625,Fixation,POINT (0.8355210721492767 0.2178162187337875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093814309,17608215274,1,1,"(0.8226928114891052, 0.19962561130523682)","(0.8406429886817932, 0.22952380776405334)",1,1,2.251556396484375,2.199798583984375,Fixation,POINT (0.8316679000854492 0.2145747095346451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093822642,17608223607,1,1,"(0.8308910131454468, 0.2059326171875)","(0.8424351215362549, 0.24383249878883362)",1,1,2.2624053955078125,2.199447631835937,Fixation,POINT (0.8366630673408508 0.2248825579881668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093830976,17608231941,1,1,"(0.8251549005508423, 0.19308076798915863)","(0.8451502323150635, 0.22689779102802277)",1,1,2.2566375732421875,2.234588623046875,Fixation,POINT (0.8351525664329529 0.2099892795085907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093839309,17608240274,1,1,"(0.8260931968688965, 0.2037968784570694)","(0.8393667936325073, 0.23699717223644257)",1,1,2.2518768310546875,2.2273712158203125,Fixation,POINT (0.8327299952507019 0.220397025346756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093847642,17608248607,1,1,"(0.8257237672805786, 0.2016005516052246)","(0.8372017741203308, 0.2409360557794571)",1,1,2.280548095703125,2.203826904296875,Fixation,POINT (0.8314627707004547 0.2212683036923408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093855976,17608256941,1,1,"(0.8311278223991394, 0.19860601425170898)","(0.8491749167442322, 0.2300359159708023)",1,1,2.234954833984375,2.2196807861328125,Fixation,POINT (0.8401513695716858 0.2143209651112556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093864309,17608265274,1,1,"(0.8439939022064209, 0.21655455231666565)","(0.8536538481712341, 0.23345151543617249)",1,1,2.2288970947265625,2.2207183837890625,Fixation,POINT (0.8488238751888275 0.2250030338764191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093872647,17608273612,1,1,"(0.8451661467552185, 0.20121589303016663)","(0.8565717339515686, 0.23141461610794067)",1,1,2.20263671875,2.2484893798828125,Fixation,POINT (0.8508689403533936 0.2163152545690536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093880981,17608281946,1,1,"(0.8464757204055786, 0.2011055052280426)","(0.8573468923568726, 0.23226125538349152)",1,1,2.223175048828125,2.219146728515625,Fixation,POINT (0.8519113063812256 0.2166833803057671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093889314,17608290279,1,1,"(0.8421923518180847, 0.20244233310222626)","(0.8556615710258484, 0.24207377433776855)",1,1,2.21832275390625,2.2290496826171875,Fixation,POINT (0.8489269614219666 0.2222580537199974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093897647,17608298612,1,1,"(0.8424713611602783, 0.2060369998216629)","(0.8542488217353821, 0.24173913896083832)",1,1,2.240570068359375,2.220932006835937,Fixation,POINT (0.8483600914478302 0.2238880693912506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093905981,17608306946,1,1,"(0.8420445322990417, 0.19021013379096985)","(0.8572335839271545, 0.23541690409183502)",1,1,2.215545654296875,2.230316162109375,Fixation,POINT (0.8496390581130981 0.2128135189414024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093914314,17608315279,1,1,"(0.849713146686554, 0.20933005213737488)","(0.8529917001724243, 0.23001889884471893)",1,1,2.1898345947265625,2.259033203125,Fixation,POINT (0.8513524234294891 0.2196744754910469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093922647,17608323612,1,1,"(0.8458061814308167, 0.20191307365894318)","(0.8527126312255859, 0.23026584088802338)",1,1,2.21319580078125,2.227325439453125,Fixation,POINT (0.8492594063282013 0.2160894572734833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093930981,17608331946,1,1,"(0.8533666133880615, 0.2241111546754837)","(0.8509669303894043, 0.23219311237335205)",1,1,2.2198638916015625,2.2554473876953125,Fixation,POINT (0.8521667718887329 0.2281521335244179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209093939314,17608340279,1,1,"(0.8439160585403442, 0.2067626714706421)","(0.8584222197532654, 0.23693762719631195)",1,1,2.213714599609375,2.2550811767578125,Fixation,POINT (0.8511691391468048 0.221850149333477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093947647,17608348612,1,1,"(0.8438331484794617, 0.20518092811107635)","(0.8538614511489868, 0.23722144961357117)",1,1,2.228256225585937,2.2371826171875,Fixation,POINT (0.8488472998142242 0.2212011888623238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093955981,17608356946,1,1,"(0.8436744809150696, 0.203591987490654)","(0.852934718132019, 0.23516219854354858)",1,1,2.2252960205078125,2.25079345703125,Fixation,POINT (0.8483045995235443 0.2193770930171013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093964314,17608365279,1,1,"(0.8507632613182068, 0.20129886269569397)","(0.8484211564064026, 0.22601331770420074)",1,1,2.2356109619140625,2.2420654296875,Fixation,POINT (0.8495922088623047 0.2136560901999474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093972647,17608373612,1,1,"(0.8518324494361877, 0.20478278398513794)","(0.8494775891304016, 0.22937989234924316)",1,1,2.2427978515625,2.2391357421875,Fixation,POINT (0.8506550192832947 0.2170813381671906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209093980982,17608381946,1,1,"(0.8498420119285583, 0.21011003851890564)","(0.8514479398727417, 0.2318045198917389)",1,1,2.22991943359375,2.242523193359375,Fixation,POINT (0.85064497590065 0.2209572792053223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209094014320,17608415284,1,1,"(0.7004051208496094, 0.18907707929611206)","(0.7048929929733276, 0.24514804780483246)",1,1,2.293701171875,2.2958984375,Fixation,POINT (0.7026490569114685 0.2171125635504723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094022653,17608423617,1,1,"(0.69562828540802, 0.19985522329807281)","(0.7088043093681335, 0.24081388115882874)",1,1,2.2272186279296875,2.252166748046875,Fixation,POINT (0.7022162973880768 0.2203345522284508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094030987,17608431951,1,1,"(0.686004102230072, 0.19669905304908752)","(0.709039032459259, 0.2264367938041687)",1,1,2.186386108398437,2.2684326171875,Fixation,POINT (0.6975215673446655 0.2115679234266281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getCollaborateCollection,250694,1209094039320,17608440284,1,1,"(0.6955481171607971, 0.19712646305561066)","(0.697608232498169, 0.23102442920207977)",1,1,2.2711944580078125,2.2868804931640625,Fixation,POINT (0.696578174829483 0.2140754461288452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094047653,17608448617,1,1,"(0.6969674229621887, 0.2130037397146225)","(0.6993642449378967, 0.23312056064605713)",1,1,2.266876220703125,2.241073608398437,Fixation,POINT (0.6981658339500427 0.2230621501803398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094055987,17608456951,1,1,"(0.6961593627929688, 0.2041943520307541)","(0.7004884481430054, 0.23832206428050995)",1,1,2.2651519775390625,2.281494140625,Fixation,POINT (0.6983239054679871 0.221258208155632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094064320,17608465284,1,1,"(0.6965488195419312, 0.20453408360481262)","(0.6980149149894714, 0.23236097395420074)",1,1,2.2669830322265625,2.2943267822265625,Fixation,POINT (0.6972818672657013 0.2184475287795067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094072653,17608473617,1,1,"(0.69167160987854, 0.2083858996629715)","(0.7006106376647949, 0.21983328461647034)",1,1,2.246246337890625,2.297943115234375,Fixation,POINT (0.6961411237716675 0.2141095921397209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094080987,17608481951,1,1,"(0.6861886978149414, 0.20719730854034424)","(0.7030831575393677, 0.22831439971923828)",1,1,2.2688140869140625,2.2774200439453125,Fixation,POINT (0.6946359276771545 0.2177558541297913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094089320,17608490284,1,1,"(0.6836460828781128, 0.2072611302137375)","(0.6993966698646545, 0.2268892377614975)",1,1,2.2692413330078125,2.3004608154296875,Fixation,POINT (0.6915213763713837 0.2170751839876175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094097653,17608498617,1,1,"(0.6909291744232178, 0.20902316272258759)","(0.695688784122467, 0.22686532139778137)",1,1,2.287841796875,2.315887451171875,Fixation,POINT (0.6933089792728424 0.2179442420601845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094105987,17608506951,1,1,"(0.6919595003128052, 0.20867030322551727)","(0.6977408528327942, 0.22817257046699524)",1,1,2.2374420166015625,2.308502197265625,Fixation,POINT (0.6948501765727997 0.2184214368462563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094114320,17608515284,1,1,"(0.6912776827812195, 0.20364752411842346)","(0.694021463394165, 0.22510188817977905)",1,1,2.2809295654296875,2.311492919921875,Fixation,POINT (0.6926495730876923 0.2143747061491013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094122653,17608523617,1,1,"(0.6929541826248169, 0.20780764520168304)","(0.6964384317398071, 0.22684746980667114)",1,1,2.296005249023437,2.312606811523437,Fixation,POINT (0.694696307182312 0.2173275575041771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094130987,17608531951,1,1,"(0.6903809905052185, 0.19690223038196564)","(0.6954184770584106, 0.23056958615779877)",1,1,2.27532958984375,2.300888061523437,Fixation,POINT (0.6928997337818146 0.2137359082698822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209094139322,17608540286,1,1,"(0.6938512921333313, 0.20823481678962708)","(0.695983350276947, 0.23218341171741486)",1,1,2.2900543212890625,2.3563995361328125,Fixation,POINT (0.6949173212051392 0.220209114253521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
