,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testLogin.0,SessionManager.0,manager.0,=.0,new.0,SimpleSessionManager.0,String.0,sessionId.0,=.1,manager.1,createSession.0,nan.0,nan.1,Session.0,session.0,=.2,manager.2,getSession.0,sessionId.1,manager.3,login.0,session.1,"""user"".0","""password"".0",assertEquals.0,"""user"".1",session.2,getUserId.0,assertEquals.1,"""password"".1",session.3,getUserPassword.0,assertTrue.0,session.4,isLoggedIn.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,testLogin,3456415,1210444849781,18959245686,1,1,"(0.12610919773578644, 0.19617632031440735)","(0.12591154873371124, 0.2102797031402588)",1,1,2.6291961669921875,2.5977020263671875,Fixation,POINT (0.1260103732347488 0.2032280117273331),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444858114,18959254019,1,1,"(0.12550367414951324, 0.191749706864357)","(0.12876154482364655, 0.20958934724330902)",1,1,2.608856201171875,2.5875701904296875,Fixation,POINT (0.1271326094865799 0.200669527053833),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444866448,18959262353,1,1,"(0.12918530404567719, 0.18938995897769928)","(0.12453543394804001, 0.2062857300043106)",1,1,2.620346069335937,2.5988922119140625,Fixation,POINT (0.1268603689968586 0.1978378444910049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444874781,18959270686,1,1,"(0.12937892973423004, 0.19491353631019592)","(0.12403104454278946, 0.2048671692609787)",1,1,2.6260986328125,2.591033935546875,Fixation,POINT (0.1267049871385098 0.1998903527855873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444883120,18959279025,1,1,"(0.12308505177497864, 0.1986110508441925)","(0.12517426908016205, 0.20941020548343658)",1,1,2.6082305908203125,2.5771636962890625,Fixation,POINT (0.1241296604275703 0.2040106281638145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444891453,18959287358,1,1,"(0.12305153161287308, 0.19567275047302246)","(0.1274043619632721, 0.21089553833007812)",1,1,2.616302490234375,2.591583251953125,Fixation,POINT (0.1252279467880726 0.2032841444015503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444899786,18959295691,1,1,"(0.12162598967552185, 0.1866602748632431)","(0.12635205686092377, 0.20794174075126648)",1,1,2.6197662353515625,2.58502197265625,Fixation,POINT (0.1239890232682228 0.1973010078072548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444908119,18959304024,1,1,"(0.12178338319063187, 0.19502443075180054)","(0.12595497071743011, 0.20940439403057098)",1,1,2.5968170166015625,2.5753936767578125,Fixation,POINT (0.123869176954031 0.2022144123911858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444916453,18959312358,1,1,"(0.1268625259399414, 0.1937214583158493)","(0.12281198054552078, 0.21938812732696533)",1,1,2.61212158203125,2.59320068359375,Fixation,POINT (0.1248372532427311 0.2065547928214073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444924787,18959320692,1,1,"(0.1273084580898285, 0.18889565765857697)","(0.12427570670843124, 0.2082366645336151)",1,1,2.57794189453125,2.5745391845703125,Fixation,POINT (0.1257920823991299 0.198566161096096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444933119,18959329024,1,1,"(0.12774381041526794, 0.19647003710269928)","(0.12703822553157806, 0.20835061371326447)",1,1,2.615814208984375,2.560699462890625,Fixation,POINT (0.127391017973423 0.2024103254079819),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444941453,18959337358,1,1,"(0.1262107640504837, 0.19896335899829865)","(0.12587161362171173, 0.216298446059227)",1,1,2.610214233398437,2.583404541015625,Fixation,POINT (0.1260411888360977 0.2076309025287628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444949787,18959345692,1,1,"(0.13067229092121124, 0.1921972930431366)","(0.12130075693130493, 0.222313791513443)",1,1,2.6038055419921875,2.577743530273437,Fixation,POINT (0.1259865239262581 0.2072555422782898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444958119,18959354024,1,1,"(0.12998820841312408, 0.1968664675951004)","(0.1274382621049881, 0.22503307461738586)",1,1,2.597900390625,2.5652313232421875,Fixation,POINT (0.1287132352590561 0.2109497711062431),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444966453,18959362358,1,1,"(0.12838543951511383, 0.19912190735340118)","(0.12558409571647644, 0.22362981736660004)",1,1,2.603973388671875,2.580413818359375,Fixation,POINT (0.1269847676157951 0.2113758623600006),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444974787,18959370692,1,1,"(0.1342996507883072, 0.19525907933712006)","(0.12400992959737778, 0.22728781402111053)",1,1,2.6021881103515625,2.5841827392578125,Fixation,POINT (0.1291547901928425 0.2112734466791153),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444983120,18959379025,1,1,"(0.12690867483615875, 0.19602148234844208)","(0.12703076004981995, 0.2304292470216751)",1,1,2.596923828125,2.57867431640625,Fixation,POINT (0.1269697174429894 0.2132253646850586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444991453,18959387358,1,1,"(0.12603408098220825, 0.19590839743614197)","(0.125061497092247, 0.24152347445487976)",1,1,2.6093292236328125,2.581298828125,Fixation,POINT (0.1255477890372276 0.2187159359455109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210444999786,18959395691,1,1,"(0.12261699140071869, 0.20063981413841248)","(0.12114457041025162, 0.24463701248168945)",1,1,2.6135711669921875,2.586044311523437,Fixation,POINT (0.1218807809054852 0.222638413310051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445008120,18959404025,1,1,"(0.12418265640735626, 0.19677971303462982)","(0.11924037337303162, 0.2477424144744873)",1,1,2.6042633056640625,2.5722198486328125,Fixation,POINT (0.1217115148901939 0.2222610637545586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445366465,18959762369,1,1,"(0.2143087238073349, 0.2001066505908966)","(-0.3713817596435547, 0.052634790539741516)",1,1,2.56689453125,2.703155517578125,,POINT (-0.0785365179181099 0.1263707205653191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210445474811,18959870715,1,1,"(0.10835019499063492, 0.37970441579818726)","(0.054299358278512955, 0.7377248406410217)",1,1,2.196746826171875,1.4509429931640625,,POINT (0.0813247766345739 0.5587146282196045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210445499810,18959895714,1,1,"(0.12740042805671692, 0.20300661027431488)","(0.12255766242742538, 0.45346444845199585)",1,1,2.600616455078125,2.257171630859375,,POINT (0.1249790452420712 0.3282355293631554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0,136,testLogin,3456415,1210445516478,18959912382,1,1,"(0.13089266419410706, 0.22243481874465942)","(0.12424106150865555, 0.3064993917942047)",1,1,2.583953857421875,2.39630126953125,Fixation,POINT (0.1275668628513813 0.2644671052694321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445533144,18959929048,1,1,"(0.1247473657131195, 0.2291288673877716)","(0.11382713168859482, 0.22390733659267426)",1,1,2.574127197265625,2.5618133544921875,Fixation,POINT (0.1192872487008572 0.2265181019902229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445541481,18959937385,1,1,"(0.12488291412591934, 0.22328774631023407)","(0.1173408031463623, 0.2042958289384842)",1,1,2.5824432373046875,2.58282470703125,Fixation,POINT (0.1211118586361408 0.2137917876243591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445549814,18959945718,1,1,"(0.13230638206005096, 0.22134509682655334)","(0.12230097502470016, 0.19664625823497772)",1,1,2.583770751953125,2.6218719482421875,Fixation,POINT (0.1273036785423756 0.2089956775307655),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445558147,18959954051,1,1,"(0.1328861117362976, 0.22034263610839844)","(0.1253286749124527, 0.21144428849220276)",1,1,2.5726470947265625,2.582870483398437,Fixation,POINT (0.1291073933243752 0.2158934623003006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445566481,18959962385,1,1,"(0.13383658230304718, 0.2263450026512146)","(0.1273922175168991, 0.22568900883197784)",1,1,2.602294921875,2.576171875,Fixation,POINT (0.1306143999099731 0.2260170057415962),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445574815,18959970719,1,1,"(0.13344500958919525, 0.22124096751213074)","(0.13643792271614075, 0.22389793395996094)",1,1,2.59521484375,2.586181640625,Fixation,POINT (0.134941466152668 0.2225694507360458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445583146,18959979050,1,1,"(0.12848533689975739, 0.2146633118391037)","(0.12737677991390228, 0.2279963493347168)",1,1,2.6199493408203125,2.5720977783203125,Fixation,POINT (0.1279310584068298 0.2213298305869102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445591479,18959987383,1,1,"(0.132526233792305, 0.21245169639587402)","(0.131749227643013, 0.2270413637161255)",1,1,2.614288330078125,2.5911102294921875,Fixation,POINT (0.132137730717659 0.2197465300559998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445599814,18959995717,1,1,"(0.12862418591976166, 0.21267297863960266)","(0.12956573069095612, 0.2352132499217987)",1,1,2.6040496826171875,2.576324462890625,Fixation,POINT (0.1290949583053589 0.2239431142807007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445608147,18960004050,1,1,"(0.13255347311496735, 0.21279394626617432)","(0.1285829097032547, 0.23072299361228943)",1,1,2.628631591796875,2.58306884765625,Fixation,POINT (0.130568191409111 0.2217584699392319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445616480,18960012383,1,1,"(0.13453587889671326, 0.21282002329826355)","(0.13357289135456085, 0.23145736753940582)",1,1,2.629486083984375,2.6026763916015625,Fixation,POINT (0.134054385125637 0.2221386954188347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445624813,18960020716,1,1,"(0.1309104710817337, 0.21165265142917633)","(0.13503560423851013, 0.2320154309272766)",1,1,2.62274169921875,2.605087280273437,Fixation,POINT (0.1329730376601219 0.2218340411782265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445633147,18960029050,1,1,"(0.12804946303367615, 0.21515242755413055)","(0.13608123362064362, 0.23157276213169098)",1,1,2.62176513671875,2.6048736572265625,Fixation,POINT (0.1320653483271599 0.2233625948429108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445641480,18960037383,1,1,"(0.1280498206615448, 0.20920416712760925)","(0.1328277289867401, 0.2280343919992447)",1,1,2.621002197265625,2.5988311767578125,Fixation,POINT (0.1304387748241425 0.218619279563427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445649814,18960045717,1,1,"(0.13149258494377136, 0.20378179848194122)","(0.1361866146326065, 0.23119929432868958)",1,1,2.6320037841796875,2.605010986328125,Fixation,POINT (0.1338395997881889 0.2174905464053154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445658147,18960054050,1,1,"(0.13390149176120758, 0.2059720903635025)","(0.1316542774438858, 0.2294812649488449)",1,1,2.6328125,2.6198883056640625,Fixation,POINT (0.1327778846025467 0.2177266776561737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445666480,18960062383,1,1,"(0.13521172106266022, 0.20941747725009918)","(0.13111205399036407, 0.22854144871234894)",1,1,2.6303863525390625,2.619964599609375,Fixation,POINT (0.1331618875265122 0.2189794629812241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445674820,18960070723,1,1,"(0.13405534625053406, 0.20683656632900238)","(0.13277722895145416, 0.22547604143619537)",1,1,2.627685546875,2.615570068359375,Fixation,POINT (0.1334162876009941 0.2161563038825989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445683153,18960079056,1,1,"(0.1323925256729126, 0.20726773142814636)","(0.1334068477153778, 0.2250383496284485)",1,1,2.632675170898437,2.6186981201171875,Fixation,POINT (0.1328996866941452 0.2161530405282974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445691486,18960087389,1,1,"(0.1340687870979309, 0.2132742553949356)","(0.13383159041404724, 0.22235000133514404)",1,1,2.6385650634765625,2.634384155273437,Fixation,POINT (0.1339501887559891 0.2178121283650398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445699820,18960095723,1,1,"(0.1334456205368042, 0.22085562348365784)","(0.135824054479599, 0.22480356693267822)",1,1,2.6395721435546875,2.629379272460937,Fixation,POINT (0.1346348375082016 0.222829595208168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445708153,18960104056,1,1,"(0.1346016377210617, 0.2173740714788437)","(0.1396406590938568, 0.22721271216869354)",1,1,2.63739013671875,2.6411895751953125,Fixation,POINT (0.1371211484074593 0.2222933918237686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445716486,18960112389,1,1,"(0.13432523608207703, 0.21141844987869263)","(0.1374683976173401, 0.22306247055530548)",1,1,2.6387939453125,2.6305084228515625,Fixation,POINT (0.1358968168497086 0.217240460216999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445724820,18960120723,1,1,"(0.13828720152378082, 0.2068466693162918)","(0.14492520689964294, 0.21247859299182892)",1,1,2.6419219970703125,2.627960205078125,Fixation,POINT (0.1416062042117119 0.2096626311540604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445733153,18960129056,1,1,"(0.13664735853672028, 0.20549289882183075)","(0.1357315331697464, 0.23030249774456024)",1,1,2.64837646484375,2.650497436523437,Fixation,POINT (0.1361894458532333 0.2178976982831955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445741486,18960137389,1,1,"(0.13920661807060242, 0.20751233398914337)","(0.13773880898952484, 0.21868135035037994)",1,1,2.647933959960937,2.6387481689453125,Fixation,POINT (0.1384727135300636 0.2130968421697617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445749820,18960145723,1,1,"(0.13090060651302338, 0.2073512226343155)","(0.1325806975364685, 0.23452617228031158)",1,1,2.648834228515625,2.6421051025390625,Fixation,POINT (0.1317406520247459 0.2209386974573135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445758153,18960154056,1,1,"(0.132551908493042, 0.2053317129611969)","(0.13254950940608978, 0.23627132177352905)",1,1,2.6545867919921875,2.644073486328125,Fixation,POINT (0.1325507089495659 0.220801517367363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445766486,18960162389,1,1,"(0.13708439469337463, 0.2110883593559265)","(0.13651947677135468, 0.2362334430217743)",1,1,2.650009155273437,2.6331329345703125,Fixation,POINT (0.1368019357323646 0.2236609011888504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445774819,18960170722,1,1,"(0.13356521725654602, 0.21761485934257507)","(0.12965326011180878, 0.23050589859485626)",1,1,2.6619110107421875,2.64801025390625,Fixation,POINT (0.1316092386841774 0.2240603789687157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445783153,18960179056,1,1,"(0.1396045833826065, 0.22042159736156464)","(0.12531374394893646, 0.2346084713935852)",1,1,2.6563720703125,2.635284423828125,Fixation,POINT (0.1324591636657715 0.2275150343775749),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445791486,18960187389,1,1,"(0.13303163647651672, 0.22058843076229095)","(0.1276835948228836, 0.23654621839523315)",1,1,2.663543701171875,2.642303466796875,Fixation,POINT (0.1303576156497002 0.228567324578762),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445799819,18960195722,1,1,"(0.13426199555397034, 0.21266724169254303)","(0.12525756657123566, 0.23774395883083344)",1,1,2.668609619140625,2.634246826171875,Fixation,POINT (0.129759781062603 0.2252056002616882),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445808156,18960204059,1,1,"(0.1345236897468567, 0.2152259796857834)","(0.12792329490184784, 0.23496776819229126)",1,1,2.691864013671875,2.651763916015625,Fixation,POINT (0.1312234923243523 0.2250968739390373),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445816489,18960212392,1,1,"(0.13278330862522125, 0.2167067527770996)","(0.12900693714618683, 0.24619944393634796)",1,1,2.66717529296875,2.650009155273437,Fixation,POINT (0.130895122885704 0.2314530983567238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445824822,18960220725,1,1,"(0.12656211853027344, 0.2261354625225067)","(0.12854623794555664, 0.23744536936283112)",1,1,2.684844970703125,2.652069091796875,Fixation,POINT (0.127554178237915 0.2317904159426689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445833156,18960229059,1,1,"(0.1280154436826706, 0.2099749892950058)","(0.12544406950473785, 0.23794254660606384)",1,1,2.6762847900390625,2.673736572265625,Fixation,POINT (0.1267297565937042 0.2239587679505348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445841490,18960237392,1,1,"(0.13547685742378235, 0.20607410371303558)","(0.1308455616235733, 0.2456934005022049)",1,1,2.6875,2.6702423095703125,Fixation,POINT (0.1331612095236778 0.2258837521076202),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445849823,18960245725,1,1,"(0.13612225651741028, 0.20688487589359283)","(0.1317826211452484, 0.2456500232219696)",1,1,2.693099975585937,2.6898956298828125,Fixation,POINT (0.1339524388313294 0.2262674495577812),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445858154,18960254056,1,1,"(0.1347692757844925, 0.21428047120571136)","(0.13033592700958252, 0.24030791223049164)",1,1,2.7012481689453125,2.7025299072265625,Fixation,POINT (0.1325526013970375 0.2272941917181015),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445866488,18960262390,1,1,"(0.13291002810001373, 0.20711898803710938)","(0.1289118528366089, 0.24548764526844025)",1,1,2.7060546875,2.7069091796875,Fixation,POINT (0.1309109404683113 0.2263033166527748),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445874821,18960270723,1,1,"(0.1376737803220749, 0.21933427453041077)","(0.13031551241874695, 0.24665603041648865)",1,1,2.711044311523437,2.696075439453125,Fixation,POINT (0.1339946463704109 0.2329951524734497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445883155,18960279057,1,1,"(0.13765808939933777, 0.20865987241268158)","(0.1306512951850891, 0.25492119789123535)",1,1,2.70391845703125,2.7077178955078125,Fixation,POINT (0.1341546922922134 0.2317905351519585),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445891488,18960287390,1,1,"(0.1355017125606537, 0.2145654261112213)","(0.1287021040916443, 0.2546643018722534)",1,1,2.711517333984375,2.7200164794921875,Fixation,POINT (0.132101908326149 0.2346148639917374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445899821,18960295723,1,1,"(0.1357925683259964, 0.2150319665670395)","(0.12449344992637634, 0.2617871165275574)",1,1,2.736785888671875,2.731353759765625,Fixation,POINT (0.1301430091261864 0.2384095415472984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445908154,18960304056,1,1,"(0.13338348269462585, 0.21275416016578674)","(0.127645343542099, 0.245580792427063)",1,1,2.728851318359375,2.7303619384765625,Fixation,POINT (0.1305144131183624 0.2291674762964249),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445916488,18960312390,1,1,"(0.13322646915912628, 0.21440544724464417)","(0.14333723485469818, 0.2403649240732193)",1,1,2.717803955078125,2.71807861328125,Fixation,POINT (0.1382818520069122 0.2273851856589317),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445924821,18960320723,1,1,"(0.1342553347349167, 0.21599708497524261)","(0.13383890688419342, 0.25596341490745544)",1,1,2.739501953125,2.7633209228515625,Fixation,POINT (0.134047120809555 0.235980249941349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445933154,18960329056,1,1,"(0.13122372329235077, 0.21144548058509827)","(0.1270071566104889, 0.25231847167015076)",1,1,2.7381744384765625,2.7570343017578125,Fixation,POINT (0.1291154399514198 0.2318819761276245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445941488,18960337390,1,1,"(0.13292209804058075, 0.21421468257904053)","(0.13070249557495117, 0.25039851665496826)",1,1,2.74127197265625,2.7778472900390625,Fixation,POINT (0.131812296807766 0.2323065996170044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445949821,18960345723,1,1,"(0.1416834443807602, 0.21508508920669556)","(0.12721362709999084, 0.24482719600200653)",1,1,2.747467041015625,2.7698974609375,Fixation,POINT (0.1344485357403755 0.229956142604351),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210445958154,18960354056,1,1,"(0.1416269838809967, 0.21851642429828644)","(0.13283072412014008, 0.24378304183483124)",1,1,2.74200439453125,2.759994506835937,Fixation,POINT (0.1372288540005684 0.2311497330665588),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
