,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,actionLoadNotes.0,enableUserActions.0,FALSE.0,"// set focus otherwise it gives focus to ""clear"" >> scary/not wanted.200",multiSubmitButton.0,requestFocusInWindow.0,resetSingleTextFields.0,multipleGUIList.0,clearSelection.0,multipleResources.0,=.0,loadNotesFile.0,updateMultiList.0,enableUserActions.1,TRUE.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,actionLoadNotes,34425716,1209804400107,18318798421,1,1,"(0.7840517163276672, 0.20877844095230103)","(0.7904332876205444, 0.23390363156795502)",1,1,2.4792633056640625,2.422027587890625,Fixation,POINT (0.7872425019741058 0.221341036260128),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804408440,18318806754,1,1,"(0.7820217609405518, 0.20626531541347504)","(0.7963489890098572, 0.23344707489013672)",1,1,2.469207763671875,2.434600830078125,Fixation,POINT (0.7891853749752045 0.2198561951518059),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804416773,18318815087,1,1,"(0.7884231209754944, 0.21451614797115326)","(0.7941725254058838, 0.22813278436660767)",1,1,2.5034942626953125,2.4352264404296875,Fixation,POINT (0.7912978231906891 0.2213244661688805),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804425108,18318823421,1,1,"(0.7853256464004517, 0.21461111307144165)","(0.7952287793159485, 0.22440491616725922)",1,1,2.4920806884765625,2.416656494140625,Fixation,POINT (0.7902772128582001 0.2195080146193504),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804433441,18318831754,1,1,"(0.7877122759819031, 0.21088699996471405)","(0.7943015694618225, 0.22504432499408722)",1,1,2.496932983398437,2.4281768798828125,Fixation,POINT (0.7910069227218628 0.2179656624794006),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804441780,18318840093,1,1,"(0.7866389155387878, 0.21035924553871155)","(0.7931146621704102, 0.2274985909461975)",1,1,2.4852294921875,2.444580078125,Fixation,POINT (0.789876788854599 0.2189289182424545),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804450113,18318848426,1,1,"(0.7860579490661621, 0.21421101689338684)","(0.7916478514671326, 0.2301451861858368)",1,1,2.4957275390625,2.42022705078125,Fixation,POINT (0.7888529002666473 0.2221781015396118),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804458447,18318856760,1,1,"(0.7815802097320557, 0.2183142453432083)","(0.7914177179336548, 0.23289713263511658)",1,1,2.4931182861328125,2.4193267822265625,Fixation,POINT (0.7864989638328552 0.2256056889891624),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804466780,18318865093,1,1,"(0.7872521877288818, 0.21574817597866058)","(0.7945041060447693, 0.22910775244235992)",1,1,2.499618530273437,2.434478759765625,Fixation,POINT (0.7908781468868256 0.2224279642105102),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804475113,18318873426,1,1,"(0.7880333065986633, 0.20324639976024628)","(0.7950008511543274, 0.22877222299575806)",1,1,2.4629364013671875,2.42401123046875,Fixation,POINT (0.7915170788764954 0.2160093113780022),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804483447,18318881760,1,1,"(0.7848848104476929, 0.20791128277778625)","(0.7934810519218445, 0.22939331829547882)",1,1,2.475570678710937,2.41448974609375,Fixation,POINT (0.7891829311847687 0.2186523005366325),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804491780,18318890093,1,1,"(0.7869231700897217, 0.2205464392900467)","(0.7960447072982788, 0.2337709665298462)",1,1,2.4977569580078125,2.4166259765625,Fixation,POINT (0.7914839386940002 0.2271587029099464),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804500114,18318898427,1,1,"(0.7879970669746399, 0.2072235643863678)","(0.7909828424453735, 0.22910089790821075)",1,1,2.474853515625,2.433807373046875,Fixation,POINT (0.7894899547100067 0.2181622311472893),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804508447,18318906760,1,1,"(0.7879019975662231, 0.21099278330802917)","(0.7871025204658508, 0.246739000082016)",1,1,2.481307983398437,2.4315948486328125,Fixation,POINT (0.787502259016037 0.2288658916950226),,,,,,,,,,,,,,,,,,1,,,,,
0,136,actionLoadNotes,34425716,1209804641787,18319040099,1,1,"(0.01664130575954914, 0.287286639213562)","(0.07235439121723175, 0.4994986355304718)",1,1,2.140838623046875,2.006332397460937,,POINT (0.0444978484883904 0.3933926373720169),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209804666787,18319065099,1,1,"(0.06149718165397644, 0.1810186803340912)","(0.08758514374494553, 0.11869604140520096)",1,1,2.381256103515625,2.6230926513671875,Fixation,POINT (0.074541162699461 0.1498573608696461),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804675120,18319073432,1,1,"(0.06127958372235298, 0.18656276166439056)","(0.07836003601551056, 0.14466547966003418)",1,1,2.3803863525390625,2.499176025390625,Fixation,POINT (0.0698198098689318 0.1656141206622124),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804683454,18319081766,1,1,"(0.06082454323768616, 0.17713961005210876)","(0.07598786801099777, 0.1821545660495758)",1,1,2.376708984375,2.48382568359375,Fixation,POINT (0.068406205624342 0.1796470880508423),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804691787,18319090099,1,1,"(0.0623796321451664, 0.1690538227558136)","(0.07466235756874084, 0.1896050125360489)",1,1,2.3970184326171875,2.485076904296875,Fixation,POINT (0.0685209948569536 0.1793294176459312),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804700121,18319098433,1,1,"(0.06322315335273743, 0.1728285849094391)","(0.07324263453483582, 0.17667530477046967)",1,1,2.4146881103515625,2.476058959960937,Fixation,POINT (0.0682328939437866 0.1747519448399544),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804708458,18319106770,1,1,"(0.06304346770048141, 0.16420359909534454)","(0.0772184208035469, 0.18970975279808044)",1,1,2.43011474609375,2.484527587890625,Fixation,POINT (0.0701309442520142 0.1769566759467125),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804716790,18319115102,1,1,"(0.06531770527362823, 0.15645694732666016)","(0.07775713503360748, 0.18725775182247162)",1,1,2.444580078125,2.4761962890625,Fixation,POINT (0.0715374201536179 0.1718573495745659),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804725123,18319123435,1,1,"(0.06289345026016235, 0.1558951437473297)","(0.08091960102319717, 0.16836993396282196)",1,1,2.43145751953125,2.49298095703125,Fixation,POINT (0.0719065256416798 0.1621325388550758),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804733456,18319131768,1,1,"(0.059410180896520615, 0.16626620292663574)","(0.074598029255867, 0.1808803826570511)",1,1,2.429672241210937,2.5061492919921875,Fixation,POINT (0.0670041050761938 0.1735732927918434),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804741791,18319140103,1,1,"(0.06325562298297882, 0.1538672298192978)","(0.08119528740644455, 0.17607887089252472)",1,1,2.4188385009765625,2.511749267578125,Fixation,POINT (0.0722254551947117 0.1649730503559112),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804750124,18319148436,1,1,"(0.06695310771465302, 0.15829706192016602)","(0.07645396143198013, 0.15969818830490112)",1,1,2.434478759765625,2.5197296142578125,Fixation,POINT (0.0717035345733166 0.1589976251125336),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804758457,18319156769,1,1,"(0.06665493547916412, 0.15784293413162231)","(0.0728621557354927, 0.15616032481193542)",1,1,2.451202392578125,2.514739990234375,Fixation,POINT (0.0697585456073284 0.1570016294717789),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804766790,18319165102,1,1,"(0.06408610939979553, 0.1612258404493332)","(0.07829240709543228, 0.1684321016073227)",1,1,2.42169189453125,2.5314178466796875,Fixation,POINT (0.0711892582476139 0.1648289710283279),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804775124,18319173436,1,1,"(0.06324538588523865, 0.16418904066085815)","(0.0774761289358139, 0.16742382943630219)",1,1,2.436248779296875,2.516098022460937,Fixation,POINT (0.0703607574105263 0.1658064350485802),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804783457,18319181769,1,1,"(0.05876658856868744, 0.16900792717933655)","(0.0773048847913742, 0.17420628666877747)",1,1,2.4296875,2.5181884765625,Fixation,POINT (0.0680357366800308 0.171607106924057),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804791790,18319190102,1,1,"(0.07274216413497925, 0.1606796830892563)","(0.08261387795209885, 0.1640458106994629)",1,1,2.4490966796875,2.500640869140625,Fixation,POINT (0.077678021043539 0.1623627468943596),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804800124,18319198436,1,1,"(0.0581241175532341, 0.16406571865081787)","(0.07091885805130005, 0.1576896607875824)",1,1,2.438568115234375,2.5282135009765625,Fixation,POINT (0.0645214878022671 0.1608776897192001),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804808456,18319206768,1,1,"(0.06880936771631241, 0.15411408245563507)","(0.08097495883703232, 0.1602695733308792)",1,1,2.44488525390625,2.52044677734375,Fixation,POINT (0.0748921632766724 0.1571918278932571),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804816790,18319215102,1,1,"(0.060674410313367844, 0.15436840057373047)","(0.07628358155488968, 0.15368404984474182)",1,1,2.4358673095703125,2.520111083984375,Fixation,POINT (0.0684789959341288 0.1540262252092362),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804825123,18319223435,1,1,"(0.0672348141670227, 0.15035860240459442)","(0.07414735108613968, 0.169460728764534)",1,1,2.4429931640625,2.51885986328125,Fixation,POINT (0.0706910826265812 0.1599096655845642),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804833462,18319231774,1,1,"(0.06446883827447891, 0.15720728039741516)","(0.0784628763794899, 0.16725245118141174)",1,1,2.4417877197265625,2.524765014648437,Fixation,POINT (0.0714658573269844 0.1622298657894134),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804841796,18319240108,1,1,"(0.06638481467962265, 0.15936727821826935)","(0.07229817658662796, 0.1626584529876709)",1,1,2.4434051513671875,2.5292205810546875,Fixation,POINT (0.0693414956331253 0.1610128656029701),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804850130,18319248442,1,1,"(0.06617613881826401, 0.17015793919563293)","(0.07937075942754745, 0.15970177948474884)",1,1,2.4386444091796875,2.5196533203125,Fixation,POINT (0.0727734491229057 0.1649298593401909),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804858462,18319256774,1,1,"(0.06532014161348343, 0.16172316670417786)","(0.07453714311122894, 0.15438757836818695)",1,1,2.440338134765625,2.5394439697265625,Fixation,POINT (0.0699286423623562 0.1580553725361824),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804866795,18319265107,1,1,"(0.0628618374466896, 0.15061254799365997)","(0.0789189338684082, 0.16497838497161865)",1,1,2.4382476806640625,2.528060913085937,Fixation,POINT (0.0708903856575489 0.1577954664826393),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804875130,18319273441,1,1,"(0.06811660528182983, 0.15107661485671997)","(0.07406505197286606, 0.1593436300754547)",1,1,2.451171875,2.5209197998046875,Fixation,POINT (0.071090828627348 0.1552101224660873),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804883463,18319281774,1,1,"(0.0658918246626854, 0.1603626310825348)","(0.07771795243024826, 0.15479907393455505)",1,1,2.4619293212890625,2.52288818359375,Fixation,POINT (0.0718048885464668 0.1575808525085449),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804891796,18319290107,1,1,"(0.06650940328836441, 0.16397464275360107)","(0.07820936292409897, 0.16303032636642456)",1,1,2.447998046875,2.527252197265625,Fixation,POINT (0.0723593831062317 0.1635024845600128),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804900129,18319298440,1,1,"(0.0640498623251915, 0.1455635130405426)","(0.07128473371267319, 0.16418656706809998)",1,1,2.458236694335937,2.52398681640625,Fixation,POINT (0.0676672980189323 0.1548750400543213),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804908462,18319306773,1,1,"(0.06682392209768295, 0.15262898802757263)","(0.0775979682803154, 0.157278910279274)",1,1,2.4569549560546875,2.5212860107421875,Fixation,POINT (0.0722109451889992 0.1549539491534233),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804916796,18319315107,1,1,"(0.06467991322278976, 0.16030287742614746)","(0.07377751171588898, 0.1591332107782364)",1,1,2.445785522460937,2.528671264648437,Fixation,POINT (0.0692287124693394 0.1597180441021919),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804925129,18319323440,1,1,"(0.07335154712200165, 0.16090399026870728)","(0.08537829667329788, 0.1648522913455963)",1,1,2.44921875,2.5251007080078125,Fixation,POINT (0.0793649218976498 0.1628781408071518),,,,1,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804941796,18319340107,1,1,"(0.1303393840789795, 0.14310210943222046)","(0.14157548546791077, 0.13434690237045288)",1,1,2.458038330078125,2.5367431640625,Fixation,POINT (0.1359574347734451 0.1387245059013367),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804950130,18319348441,1,1,"(0.12773028016090393, 0.1285366266965866)","(0.13988658785820007, 0.1353839784860611)",1,1,2.47283935546875,2.5402374267578125,Fixation,POINT (0.133808434009552 0.1319603025913238),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804958463,18319356774,1,1,"(0.13101842999458313, 0.12297336757183075)","(0.13744890689849854, 0.13322605192661285)",1,1,2.462158203125,2.527252197265625,Fixation,POINT (0.1342336684465408 0.1280997097492218),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804966800,18319365111,1,1,"(0.13662007451057434, 0.11655041575431824)","(0.140973761677742, 0.1382143795490265)",1,1,2.4769439697265625,2.529754638671875,Fixation,POINT (0.1387969180941582 0.1273823976516724),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804975134,18319373445,1,1,"(0.1338118612766266, 0.11018379032611847)","(0.14186923205852509, 0.13284720480442047)",1,1,2.4574737548828125,2.519927978515625,Fixation,POINT (0.1378405466675758 0.1215154975652695),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804983466,18319381777,1,1,"(0.13536471128463745, 0.12854190170764923)","(0.14103619754314423, 0.13618095219135284)",1,1,2.46209716796875,2.53424072265625,Fixation,POINT (0.1382004544138908 0.132361426949501),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209804991800,18319390111,1,1,"(0.13683950901031494, 0.12852689623832703)","(0.13773593306541443, 0.13570252060890198)",1,1,2.47900390625,2.5204010009765625,Fixation,POINT (0.1372877210378647 0.1321147084236145),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805000133,18319398444,1,1,"(0.13406674563884735, 0.13932296633720398)","(0.1431935727596283, 0.141553595662117)",1,1,2.4552764892578125,2.5230712890625,Fixation,POINT (0.1386301591992378 0.1404382809996605),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805008466,18319406777,1,1,"(0.13692209124565125, 0.13854509592056274)","(0.13778971135616302, 0.13329415023326874)",1,1,2.47882080078125,2.534088134765625,Fixation,POINT (0.1373559013009071 0.1359196230769157),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805016800,18319415111,1,1,"(0.1358599066734314, 0.13063055276870728)","(0.14279620349407196, 0.13523180782794952)",1,1,2.4592742919921875,2.5182647705078125,Fixation,POINT (0.1393280550837517 0.1329311802983284),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805025133,18319423444,1,1,"(0.13592621684074402, 0.13066954910755157)","(0.13996003568172455, 0.13713429868221283)",1,1,2.468780517578125,2.5281219482421875,Fixation,POINT (0.1379431262612343 0.1339019238948822),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805033468,18319431778,1,1,"(0.1366179883480072, 0.12809672951698303)","(0.1397719383239746, 0.13598118722438812)",1,1,2.485443115234375,2.5135498046875,Fixation,POINT (0.1381949633359909 0.1320389583706856),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805041801,18319440111,1,1,"(0.13355271518230438, 0.11142638325691223)","(0.14118646085262299, 0.1346682906150818)",1,1,2.46368408203125,2.5232391357421875,Fixation,POINT (0.1373695880174637 0.123047336935997),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805050134,18319448444,1,1,"(0.13486595451831818, 0.12521329522132874)","(0.14008988440036774, 0.14325152337551117)",1,1,2.4576568603515625,2.5178375244140625,Fixation,POINT (0.137477919459343 0.13423240929842),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805058476,18319456786,1,1,"(0.13631674647331238, 0.13046254217624664)","(0.1382763832807541, 0.13883846998214722)",1,1,2.455078125,2.516845703125,Fixation,POINT (0.1372965648770332 0.1346505060791969),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805066809,18319465119,1,1,"(0.13543793559074402, 0.1319255232810974)","(0.14214691519737244, 0.1411224901676178)",1,1,2.4588775634765625,2.508819580078125,Fixation,POINT (0.1387924253940582 0.1365240067243576),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805075142,18319473452,1,1,"(0.13710790872573853, 0.1341564655303955)","(0.14712242782115936, 0.13724619150161743)",1,1,2.46490478515625,2.5156402587890625,Fixation,POINT (0.1421151682734489 0.1357013285160065),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805083476,18319481786,1,1,"(0.1366342008113861, 0.13980184495449066)","(0.14560802280902863, 0.13919460773468018)",1,1,2.461700439453125,2.518341064453125,Fixation,POINT (0.1411211118102074 0.1394982263445854),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805091801,18319490111,1,1,"(0.13306041061878204, 0.1276341676712036)","(0.14325416088104248, 0.13207736611366272)",1,1,2.4486846923828125,2.5010528564453125,Fixation,POINT (0.1381572857499123 0.1298557668924332),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805100149,18319498459,1,1,"(0.1309567540884018, 0.13269035518169403)","(0.14214223623275757, 0.13691721856594086)",1,1,2.4589385986328125,2.505767822265625,Fixation,POINT (0.1365494951605797 0.1348037868738174),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805108475,18319506784,1,1,"(0.1329166740179062, 0.12976251542568207)","(0.1397520750761032, 0.14036260545253754)",1,1,2.469024658203125,2.5179443359375,Fixation,POINT (0.1363343745470047 0.1350625604391098),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805116808,18319515117,1,1,"(0.13356202840805054, 0.12955686450004578)","(0.13825230300426483, 0.14279840886592865)",1,1,2.450714111328125,2.509613037109375,Fixation,POINT (0.1359071657061577 0.1361776366829872),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805125141,18319523450,1,1,"(0.12550722062587738, 0.12370362877845764)","(0.12666955590248108, 0.1353525072336197)",1,1,2.4584503173828125,2.510726928710937,Fixation,POINT (0.1260883882641792 0.1295280680060387),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805141808,18319540117,1,1,"(0.10560990869998932, 0.10049892216920853)","(0.12072066962718964, 0.11231614649295807)",1,1,2.4521484375,2.495849609375,Fixation,POINT (0.1131652891635895 0.1064075343310833),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805150141,18319548450,1,1,"(0.10432039946317673, 0.09912940114736557)","(0.11638587713241577, 0.10459639132022858)",1,1,2.4513397216796875,2.50543212890625,Fixation,POINT (0.1103531382977962 0.1018628962337971),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805158474,18319556783,1,1,"(0.10843980312347412, 0.09786304831504822)","(0.11657615005970001, 0.105685293674469)",1,1,2.4611358642578125,2.512542724609375,Fixation,POINT (0.1125079765915871 0.1017741709947586),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805166808,18319565117,1,1,"(0.10575736314058304, 0.09156211465597153)","(0.11800217628479004, 0.10373584926128387)",1,1,2.4726715087890625,2.5009765625,Fixation,POINT (0.1118797697126865 0.0976489819586277),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209805175141,18319573450,1,1,"(0.10834543406963348, 0.09148439764976501)","(0.11601348221302032, 0.10715080797672272)",1,1,2.4755859375,2.486663818359375,Fixation,POINT (0.1121794581413269 0.0993176028132439),,,,,,,,,,,,,,,,,,,,,,,1
