,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Command.0,getBackCommand12.0,if.0,backCommand12.0,==.0,nan.0,//GEN-END: |264-getter|0|264-preInit.200,// write pre-init user code here.201,backCommand12.1,=.0,new.0,Command.1,"""OK"".0",Command.2,BACK.0,0.0,//GEN-LINE: | 264-getter | 1 | 264-postInit.202,// write post-init user code here.203,//GEN-BEGIN: | 264-getter | 2 |.204,return.0,backCommand12.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getBackCommand12,40865383,1209538214768,18052614163,1,1,"(0.7460849285125732, 0.4119850695133209)","(0.7530746459960938, 0.43890464305877686)",1,1,2.8106231689453125,2.683319091796875,Fixation,POINT (0.7495797872543335 0.4254448562860489),,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getBackCommand12,40865383,1209538223105,18052622500,1,1,"(0.7502371668815613, 0.43522223830223083)","(0.7542568445205688, 0.44242092967033386)",1,1,2.8375701904296875,2.693023681640625,Fixation,POINT (0.7522470057010651 0.4388215839862824),,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getBackCommand12,40865383,1209538231437,18052630833,1,1,"(0.7486106753349304, 0.43542155623435974)","(0.7548916935920715, 0.4526105523109436)",1,1,2.8380279541015625,2.7034149169921875,Fixation,POINT (0.751751184463501 0.4440160542726517),,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getBackCommand12,40865383,1209538239770,18052639167,1,1,"(0.7498355507850647, 0.43456247448921204)","(0.7531707882881165, 0.4564061164855957)",1,1,2.8335418701171875,2.726303100585937,Fixation,POINT (0.7515031695365906 0.4454842954874039),,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getBackCommand12,40865383,1209538248101,18052647500,1,1,"(0.7459564208984375, 0.4198061525821686)","(0.7550275325775146, 0.4467206299304962)",1,1,2.8142242431640625,2.72021484375,Fixation,POINT (0.7504919767379761 0.4332633912563324),,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getBackCommand12,40865383,1209538256433,18052655833,1,1,"(0.7473948001861572, 0.416707843542099)","(0.7526170015335083, 0.4405837953090668)",1,1,2.8312530517578125,2.6881103515625,Fixation,POINT (0.7500059008598328 0.4286458194255829),,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getBackCommand12,40865383,1209538264765,18052664167,1,1,"(0.7479024529457092, 0.4457109570503235)","(0.759289562702179, 0.44359347224235535)",1,1,2.86895751953125,2.687255859375,Fixation,POINT (0.7535960078239441 0.4446522146463394),,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getBackCommand12,40865383,1209538306428,18052705833,1,1,"(0.7439613342285156, 0.20774325728416443)","(0.7518907785415649, 0.23094721138477325)",1,1,2.8388824462890625,2.75848388671875,Fixation,POINT (0.7479260563850403 0.2193452343344688),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538314761,18052714166,1,1,"(0.7467435002326965, 0.20577047765254974)","(0.7495068311691284, 0.2326115071773529)",1,1,2.8696746826171875,2.780746459960937,Fixation,POINT (0.7481251657009125 0.2191909924149513),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538323095,18052722500,1,1,"(0.7465323209762573, 0.2051546424627304)","(0.7488896250724792, 0.218144953250885)",1,1,2.8699188232421875,2.7622833251953125,Fixation,POINT (0.7477109730243683 0.2116497978568077),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538331428,18052730833,1,1,"(0.7467485070228577, 0.205641508102417)","(0.7504940629005432, 0.22380831837654114)",1,1,2.870101928710937,2.7686309814453125,Fixation,POINT (0.7486212849617004 0.2147249132394791),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538339760,18052739166,1,1,"(0.7479916214942932, 0.20554953813552856)","(0.7524328231811523, 0.2219686210155487)",1,1,2.8606414794921875,2.77001953125,Fixation,POINT (0.7502122223377228 0.2137590795755386),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538348094,18052747500,1,1,"(0.7442619204521179, 0.20424096286296844)","(0.7475816011428833, 0.2280445694923401)",1,1,2.8499298095703125,2.767486572265625,Fixation,POINT (0.7459217607975006 0.2161427661776543),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538356435,18052755840,1,1,"(0.7431354522705078, 0.21613435447216034)","(0.7484743595123291, 0.2250450849533081)",1,1,2.87689208984375,2.76507568359375,Fixation,POINT (0.7458049058914185 0.2205897197127342),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538364769,18052764174,1,1,"(0.7480221390724182, 0.2104576975107193)","(0.7485007643699646, 0.21773739159107208)",1,1,2.853988647460937,2.743255615234375,Fixation,POINT (0.7482614517211914 0.2140975445508957),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538373103,18052772507,1,1,"(0.7432414889335632, 0.20728547871112823)","(0.7467429041862488, 0.2222413867712021)",1,1,2.85748291015625,2.756317138671875,Fixation,POINT (0.744992196559906 0.2147634327411652),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538381437,18052780840,1,1,"(0.7485295534133911, 0.21347372233867645)","(0.7494205832481384, 0.22142907977104187)",1,1,2.861557006835937,2.7598114013671875,Fixation,POINT (0.7489750683307648 0.2174514010548592),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538389771,18052789174,1,1,"(0.7497038245201111, 0.2051493227481842)","(0.7485361099243164, 0.2104218453168869)",1,1,2.835113525390625,2.7203826904296875,Fixation,POINT (0.7491199672222137 0.2077855840325356),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538398103,18052797506,1,1,"(0.7478129267692566, 0.2056591957807541)","(0.7492906451225281, 0.22183607518672943)",1,1,2.8386383056640625,2.750274658203125,Fixation,POINT (0.7485517859458923 0.2137476354837418),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538406438,18052805840,1,1,"(0.7466422319412231, 0.20371638238430023)","(0.750677227973938, 0.21554909646511078)",1,1,2.824249267578125,2.733139038085937,Fixation,POINT (0.7486597299575806 0.2096327394247055),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538414772,18052814174,1,1,"(0.7481400966644287, 0.21067091822624207)","(0.7473349571228027, 0.2226245105266571)",1,1,2.8365478515625,2.736297607421875,Fixation,POINT (0.7477375268936157 0.2166477143764496),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538423105,18052822506,1,1,"(0.7442556619644165, 0.20667970180511475)","(0.7479141354560852, 0.22395534813404083)",1,1,2.83221435546875,2.7345428466796875,Fixation,POINT (0.7460848987102509 0.2153175249695778),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538431440,18052830840,1,1,"(0.747022807598114, 0.20960189402103424)","(0.7482760548591614, 0.22631092369556427)",1,1,2.823883056640625,2.743194580078125,Fixation,POINT (0.7476494312286377 0.2179564088582993),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538439773,18052839173,1,1,"(0.7463356256484985, 0.2007640153169632)","(0.7456021308898926, 0.2277008444070816)",1,1,2.813385009765625,2.7252655029296875,Fixation,POINT (0.7459688782691956 0.2142324298620224),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538448108,18052847507,1,1,"(0.7462334632873535, 0.20112770795822144)","(0.7475236654281616, 0.228807732462883)",1,1,2.8003692626953125,2.73175048828125,Fixation,POINT (0.7468785643577576 0.2149677202105522),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538456441,18052855840,1,1,"(0.7459381818771362, 0.2137681096792221)","(0.7484601736068726, 0.22441616654396057)",1,1,2.836090087890625,2.737701416015625,Fixation,POINT (0.7471991777420044 0.2190921381115913),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538464774,18052864173,1,1,"(0.7484390735626221, 0.2078007310628891)","(0.7508894205093384, 0.22343239188194275)",1,1,2.820281982421875,2.712142944335937,Fixation,POINT (0.7496642470359802 0.2156165614724159),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538473108,18052872507,1,1,"(0.7489207983016968, 0.19006752967834473)","(0.7462050318717957, 0.22199764847755432)",1,1,2.7804412841796875,2.71331787109375,Fixation,POINT (0.7475629150867462 0.2060325890779495),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538498110,18052897510,1,1,"(0.6924698352813721, 0.2132607102394104)","(0.6954843997955322, 0.21666114032268524)",1,1,2.8153228759765625,2.703399658203125,Fixation,POINT (0.6939771175384521 0.2149609252810478),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538506443,18052905843,1,1,"(0.6886308789253235, 0.20872464776039124)","(0.6863617300987244, 0.2298509180545807)",1,1,2.8021392822265625,2.717010498046875,Fixation,POINT (0.6874963045120239 0.219287782907486),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538514777,18052914177,1,1,"(0.6913231015205383, 0.2160615772008896)","(0.6881664395332336, 0.2196786105632782)",1,1,2.785491943359375,2.70758056640625,Fixation,POINT (0.689744770526886 0.2178700938820839),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538523109,18052922509,1,1,"(0.6851844191551208, 0.20662546157836914)","(0.6897690296173096, 0.22549119591712952)",1,1,2.7699127197265625,2.6837615966796875,Fixation,POINT (0.6874767243862152 0.2160583287477493),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538531443,18052930843,1,1,"(0.6860997676849365, 0.19318769872188568)","(0.6859177350997925, 0.22519899904727936)",1,1,2.74920654296875,2.71234130859375,Fixation,POINT (0.6860087513923645 0.2091933488845825),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538539776,18052939176,1,1,"(0.6865013837814331, 0.2177511602640152)","(0.6866468787193298, 0.23451772332191467)",1,1,2.7863311767578125,2.7185211181640625,Fixation,POINT (0.6865741312503815 0.2261344417929649),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538548109,18052947509,1,1,"(0.6892784833908081, 0.21264789998531342)","(0.6885880827903748, 0.2260470986366272)",1,1,2.768783569335937,2.6982421875,Fixation,POINT (0.6889332830905914 0.2193474993109703),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538556443,18052955843,1,1,"(0.6885991096496582, 0.20759464800357819)","(0.6859542727470398, 0.22922536730766296)",1,1,2.7600250244140625,2.706527709960937,Fixation,POINT (0.687276691198349 0.2184100076556206),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538564777,18052964177,1,1,"(0.690332293510437, 0.21156825125217438)","(0.6872090697288513, 0.21958889067173004)",1,1,2.75909423828125,2.692733764648437,Fixation,POINT (0.6887706816196442 0.2155785709619522),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538573110,18052972510,1,1,"(0.6871961951255798, 0.20607039332389832)","(0.6889322400093079, 0.21285806596279144)",1,1,2.7568359375,2.685775756835937,Fixation,POINT (0.6880642175674438 0.2094642296433449),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538581443,18052980843,1,1,"(0.688040018081665, 0.21984465420246124)","(0.6866195797920227, 0.2214093953371048)",1,1,2.7850341796875,2.6709747314453125,Fixation,POINT (0.6873297989368439 0.220627024769783),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538589776,18052989176,1,1,"(0.6901760101318359, 0.2119419276714325)","(0.6885731220245361, 0.2251666784286499)",1,1,2.7662506103515625,2.7032928466796875,Fixation,POINT (0.689374566078186 0.2185543030500412),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538598110,18052997510,1,1,"(0.6885191798210144, 0.2006455808877945)","(0.6881830096244812, 0.22812724113464355)",1,1,2.754623413085937,2.694305419921875,Fixation,POINT (0.6883510947227478 0.214386411011219),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538606442,18053005843,1,1,"(0.6894772052764893, 0.20192548632621765)","(0.6885584592819214, 0.22033584117889404)",1,1,2.753265380859375,2.677719116210937,Fixation,POINT (0.6890178322792053 0.2111306637525558),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538614775,18053014176,1,1,"(0.6885330677032471, 0.21065635979175568)","(0.6877553462982178, 0.21665406227111816)",1,1,2.7760772705078125,2.66790771484375,Fixation,POINT (0.6881442070007324 0.2136552110314369),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538623115,18053022516,1,1,"(0.6885981559753418, 0.21034696698188782)","(0.6881025433540344, 0.21985851228237152)",1,1,2.779327392578125,2.6760711669921875,Fixation,POINT (0.6883503496646881 0.2151027396321297),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538631449,18053030849,1,1,"(0.6880388855934143, 0.21478691697120667)","(0.6900983452796936, 0.22806893289089203)",1,1,2.7706451416015625,2.696319580078125,Fixation,POINT (0.689068615436554 0.2214279249310494),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538639782,18053039182,1,1,"(0.6863903999328613, 0.21269530057907104)","(0.6894461512565613, 0.22073934972286224)",1,1,2.773284912109375,2.6735076904296875,Fixation,POINT (0.6879182755947113 0.2167173251509666),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538648116,18053047516,1,1,"(0.6918410062789917, 0.1952192336320877)","(0.6880040764808655, 0.2252320796251297)",1,1,2.745880126953125,2.6830291748046875,Fixation,POINT (0.6899225413799286 0.2102256566286087),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538664782,18053064182,1,1,"(0.6608118414878845, 0.21335729956626892)","(0.6654732823371887, 0.2160981446504593)",1,1,2.76300048828125,2.6717071533203125,Fixation,POINT (0.6631425619125366 0.2147277221083641),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538673115,18053072515,1,1,"(0.6654480695724487, 0.20832499861717224)","(0.6647228002548218, 0.2179947793483734)",1,1,2.765960693359375,2.6768951416015625,Fixation,POINT (0.6650854349136353 0.2131598889827728),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538681449,18053080849,1,1,"(0.6632956266403198, 0.20562607049942017)","(0.6640587449073792, 0.22017696499824524)",1,1,2.7671051025390625,2.6710662841796875,Fixation,POINT (0.6636771857738495 0.2129015177488327),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538689782,18053089182,1,1,"(0.664049506187439, 0.21655118465423584)","(0.6600304841995239, 0.22174184024333954)",1,1,2.75836181640625,2.6834259033203125,Fixation,POINT (0.6620399951934814 0.2191465124487877),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538698116,18053097516,1,1,"(0.6631950736045837, 0.21368293464183807)","(0.6644212007522583, 0.22109225392341614)",1,1,2.7655181884765625,2.6845703125,Fixation,POINT (0.663808137178421 0.2173875942826271),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538706449,18053105849,1,1,"(0.664441704750061, 0.21133647859096527)","(0.6655753254890442, 0.21815095841884613)",1,1,2.771453857421875,2.6766357421875,Fixation,POINT (0.6650085151195526 0.2147437185049057),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538714782,18053114182,1,1,"(0.6646599769592285, 0.22135110199451447)","(0.6624513268470764, 0.22200454771518707)",1,1,2.782135009765625,2.688262939453125,Fixation,POINT (0.6635556519031525 0.2216778248548508),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538723116,18053122516,1,1,"(0.6619008183479309, 0.21796289086341858)","(0.6638836860656738, 0.2235429435968399)",1,1,2.76641845703125,2.6933746337890625,Fixation,POINT (0.6628922522068024 0.2207529172301292),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538731448,18053130849,1,1,"(0.6666515469551086, 0.21057912707328796)","(0.6629658341407776, 0.2210261970758438)",1,1,2.755889892578125,2.680648803710937,Fixation,POINT (0.6648086905479431 0.2158026620745659),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538739781,18053139182,1,1,"(0.6650371551513672, 0.21875019371509552)","(0.665103018283844, 0.2258227914571762)",1,1,2.75262451171875,2.679672241210937,Fixation,POINT (0.6650700867176056 0.2222864925861359),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538748118,18053147519,1,1,"(0.6636229157447815, 0.2036011517047882)","(0.6613497734069824, 0.2217394858598709)",1,1,2.73968505859375,2.681915283203125,Fixation,POINT (0.662486344575882 0.2126703187823296),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538756451,18053155852,1,1,"(0.6643388867378235, 0.20110884308815002)","(0.6640483140945435, 0.21507324278354645)",1,1,2.74359130859375,2.66961669921875,Fixation,POINT (0.6641936004161835 0.2080910429358482),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538764785,18053164185,1,1,"(0.6643025875091553, 0.20885933935642242)","(0.6615148186683655, 0.21503041684627533)",1,1,2.762725830078125,2.6696929931640625,Fixation,POINT (0.6629087030887604 0.2119448781013489),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538773119,18053172519,1,1,"(0.6633833050727844, 0.21651363372802734)","(0.6663102507591248, 0.21419274806976318)",1,1,2.765533447265625,2.6529083251953125,Fixation,POINT (0.6648467779159546 0.2153531908988953),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538781452,18053180852,1,1,"(0.6615119576454163, 0.2048586755990982)","(0.6648256778717041, 0.21027609705924988)",1,1,2.735458374023437,2.6587066650390625,Fixation,POINT (0.6631688177585602 0.207567386329174),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538789785,18053189185,1,1,"(0.6631662845611572, 0.21404676139354706)","(0.66180020570755, 0.20759956538677216)",1,1,2.753570556640625,2.648834228515625,Fixation,POINT (0.6624832451343536 0.2108231633901596),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538798117,18053197518,1,1,"(0.6609354019165039, 0.21498411893844604)","(0.6617725491523743, 0.21518827974796295)",1,1,2.7401123046875,2.6574859619140625,Fixation,POINT (0.6613539755344391 0.2150861993432045),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538806451,18053205852,1,1,"(0.6650740504264832, 0.2126016616821289)","(0.6595184803009033, 0.22053778171539307)",1,1,2.7592926025390625,2.651229858398437,Fixation,POINT (0.6622962653636932 0.216569721698761),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538814784,18053214185,1,1,"(0.6620571613311768, 0.21755118668079376)","(0.6626933217048645, 0.22259347140789032)",1,1,2.75323486328125,2.6758270263671875,Fixation,POINT (0.6623752415180206 0.220072329044342),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538823118,18053222519,1,1,"(0.661607563495636, 0.20564036071300507)","(0.6615394949913025, 0.22185082733631134)",1,1,2.7408447265625,2.6644287109375,Fixation,POINT (0.6615735292434692 0.2137455940246582),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538831451,18053230852,1,1,"(0.6629520058631897, 0.21443554759025574)","(0.6609806418418884, 0.22918982803821564)",1,1,2.747314453125,2.682891845703125,Fixation,POINT (0.6619663238525391 0.2218126878142357),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538839784,18053239185,1,1,"(0.6699408292770386, 0.2115761637687683)","(0.6666426658630371, 0.22018109261989594)",1,1,2.7603912353515625,2.663436889648437,Fixation,POINT (0.6682917475700378 0.2158786281943321),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209538873117,18053272519,1,1,"(0.7631748914718628, 0.20007722079753876)","(0.7676008343696594, 0.21186715364456177)",1,1,2.7698211669921875,2.6627197265625,Fixation,POINT (0.7653878629207611 0.2059721872210503),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538881454,18053280856,1,1,"(0.7663024067878723, 0.2032582014799118)","(0.7696109414100647, 0.21495401859283447)",1,1,2.791839599609375,2.681991577148437,Fixation,POINT (0.7679566740989685 0.2091061100363731),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538889788,18053289190,1,1,"(0.7665914297103882, 0.2069263756275177)","(0.7715831995010376, 0.21340227127075195)",1,1,2.785186767578125,2.684539794921875,Fixation,POINT (0.7690873146057129 0.2101643234491348),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538898122,18053297524,1,1,"(0.7645013928413391, 0.20325785875320435)","(0.7684259414672852, 0.21637281775474548)",1,1,2.772811889648437,2.6719512939453125,Fixation,POINT (0.7664636671543121 0.2098153382539749),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getBackCommand12,40865383,1209538906455,18053305857,1,1,"(0.763926088809967, 0.20372574031352997)","(0.7683525085449219, 0.21844859421253204)",1,1,2.754989624023437,2.6753387451171875,Fixation,POINT (0.7661392986774445 0.211087167263031),,,,,,,,,,,,,,,,,,,,,,,1,,,,,
